Resource,Score,RMSE,MAE,MAPE,SMAPE,Training time,Mean Inference time,Max Inference time,Min Inference time
cpu_user_time_diff_ema_1,0.028,6.473,4.011,331.86,71.48,0,0.09629826798186554,0.40587592124938965,0.05824732780456543
cpu_system_time_diff_ema_1,0.369,6.043,3.604,580.1,73.31,0,0.09629826798186554,0.40587592124938965,0.05824732780456543
cpu_idle_time_diff_ema_1,0.852,2.201,1.514,64.51,34.63,0,0.09629826798186554,0.40587592124938965,0.05824732780456543
memory_ema_1,-0.423,8.099,5.649,477.35,93.82,0,0.09629826798186554,0.40587592124938965,0.05824732780456543
