Resource,Score,RMSE,MAE,MAPE,SMAPE,Training time,Mean Inference time,Max Inference time,Min Inference time
cpu_user_time_diff_ema_1,0.995,0.539,0.45,27.74,21.66,0,0.08287724632878629,0.28816676139831543,0.0320439338684082
cpu_system_time_diff_ema_1,0.981,1.092,0.724,167.79,56.31,0,0.08287724632878629,0.28816676139831543,0.0320439338684082
cpu_idle_time_diff_ema_1,0.437,5.034,3.683,295.74,98.65,0,0.08287724632878629,0.28816676139831543,0.0320439338684082
memory_ema_1,0.999,0.225,0.206,20.08,16.34,0,0.08287724632878629,0.28816676139831543,0.0320439338684082
