bin_edges,hist_data,kde_values
24.0,72055,0.015348833967161982
39.15925925925926,0,0.010794018992683615
54.318518518518516,0,0.0037541061367169924
69.47777777777779,0,0.0006457218691781707
84.63703703703703,0,5.4928788820846424e-05
99.7962962962963,0,2.310841348927211e-06
114.95555555555556,0,4.807904319497797e-08
130.11481481481482,0,4.94717283232993e-10
145.27407407407406,0,2.517883364804515e-12
160.43333333333334,0,6.652642774264464e-14
175.5925925925926,0,5.020956136960467e-12
190.75185185185185,0,2.0878276551524965e-10
205.91111111111113,0,4.42376849427377e-09
221.07037037037037,0,5.1412051897623086e-08
236.22962962962964,0,3.898482984579006e-07
251.38888888888889,3,2.251529366788038e-06
266.54814814814813,0,9.005373185154102e-06
281.7074074074074,108,2.163871088247675e-05
296.8666666666667,0,3.512387294663868e-05
312.02592592592595,153,6.400021458020022e-05
327.1851851851852,0,0.00015100482159245585
342.34444444444443,1242,0.00030948649945810507
357.5037037037037,0,0.0005930445793430499
372.662962962963,0,0.0012216596589972747
387.82222222222225,7997,0.0019224984671370603
402.9814814814815,0,0.0024719474987032718
418.14074074074074,22108,0.003818473483742873
