Resource,Score,RMSE,MAE,MAPE,SMAPE,Training time,Mean Inference time,Max Inference time,Min Inference time
cpu_user_time_diff_ema_1,0.936,1.87,1.07,39.84,51.3,1642.413902759552,0.1051338138538101,1.2674446105957031,0.08171439170837402
cpu_system_time_diff_ema_1,0.804,0.225,0.139,39.35,31.29,1642.413902759552,0.1051338138538101,1.2674446105957031,0.08171439170837402
cpu_idle_time_diff_ema_1,0.93,1.897,1.022,1313.45,33.01,1642.413902759552,0.1051338138538101,1.2674446105957031,0.08171439170837402
memory_ema_1,0.889,1.206,0.592,3.36,3.45,1642.413902759552,0.1051338138538101,1.2674446105957031,0.08171439170837402
