Resource,Score,RMSE,MAE,MAPE,SMAPE,Training time,Mean Inference time,Max Inference time,Min Inference time
cpu_user_time_diff,0.951,1.419,0.395,34.28,16.45,0.0004057884216308594,0.1305915425369737,5.130236625671387,0.07857632637023926
cpu_system_time_diff,0.793,0.207,0.1,30.34,23.67,0.0004057884216308594,0.13375765716247645,6.26387357711792,0.07822132110595703
cpu_idle_time_diff,0.944,1.509,0.447,12.86,8.63,0.0004057884216308594,0.12813690468000186,6.503737211227417,0.07564687728881836
memory,0.938,1.977,0.526,1.51,1.49,0.0004057884216308594,0.1296362677569768,8.86927056312561,0.081085205078125
