bin_edges,hist_data,kde_values
11.9,1536,0.07790042833026967
12.021604938271606,1469,0.09023055329366339
12.14320987654321,1434,0.09991151985918019
12.264814814814816,1210,0.10648228686555487
12.38641975308642,2264,0.11031646235014292
12.508024691358026,396,0.11259520572465213
12.62962962962963,195,0.11502629118935094
12.751234567901236,49,0.11938585626862444
12.87283950617284,78,0.1270238882603227
12.994444444444445,1512,0.1384849992160895
13.11604938271605,1146,0.15335132738633372
13.237654320987655,1353,0.1703372971753969
13.35925925925926,1153,0.18758982806682126
13.480864197530865,4639,0.20309936086837752
13.602469135802469,1610,0.2151163504872258
13.724074074074075,2031,0.22248667282842405
13.84567901234568,1723,0.2248509214716859
13.967283950617285,1976,0.22268261687190988
14.088888888888889,3480,0.21716440123613964
14.210493827160494,1040,0.20992362000746848
14.3320987654321,1128,0.20267470849115812
14.453703703703704,417,0.19684345384273477
14.57530864197531,457,0.19326537714824032
14.696913580246914,2878,0.19204165314636143
14.81851851851852,1254,0.1925943401441509
14.940123456790124,1613,0.1938988484053831
15.06172839506173,2076,0.19481134007568818
15.183333333333334,3139,0.19437983987529378
15.30493827160494,1166,0.19204372118027802
15.426543209876545,1714,0.1876779723570922
15.54814814814815,325,0.18150025165221179
15.669753086419753,1476,0.1739024394914424
15.791358024691359,2844,0.16527955501566963
15.912962962962965,498,0.15591114083091764
16.034567901234567,856,0.14591896950322392
16.156172839506173,1029,0.13529585358247365
16.27777777777778,1336,0.12398154305650386
16.399382716049384,1591,0.11195372841984086
16.52098765432099,725,0.09930282951869941
16.642592592592592,485,0.08626709170407912
16.764197530864198,356,0.07321831071869948
16.885802469135804,574,0.06060495900382136
17.00740740740741,129,0.04887292685142913
17.129012345679016,91,0.03838929228865293
17.250617283950618,76,0.029390032725456938
17.372222222222224,54,0.0219615526805054
17.49382716049383,67,0.016053907782174734
17.61543209876543,14,0.011515365231037944
17.737037037037037,11,0.008135276145316452
17.858641975308643,18,0.005684186855391864
17.98024691358025,22,0.003944386350991145
18.101851851851855,5,0.002728516442675976
18.223456790123457,3,0.0018871889694673618
18.345061728395063,2,0.0013083909863357594
18.46666666666667,0,0.0009120027240904258
18.58827160493827,2,0.0006424047118039189
18.70987654320988,1,0.00046132107822647266
18.831481481481482,2,0.0003420818375049147
18.953086419753088,1,0.00026564521419583144
19.074691358024694,0,0.00021815384496373316
19.196296296296296,4,0.00018954391834413806
19.317901234567902,0,0.00017272412537002366
19.439506172839508,2,0.00016297936493841602
19.561111111111114,0,0.0001574227828080767
19.68271604938272,4,0.0001544503944361695
19.80432098765432,0,0.00015322565404987917
19.925925925925927,0,0.00015324847052303108
20.047530864197533,0,0.00015406185237457087
20.169135802469135,2,0.00015512818559338922
20.290740740740745,2,0.00015586820339901408
20.412345679012347,4,0.00015580683872126904
20.533950617283953,0,0.00015473191485658775
20.65555555555556,0,0.00015276922123254335
20.77716049382716,1,0.00015032247023253964
20.898765432098767,2,0.00014790409929115483
21.020370370370372,0,0.00014595712255691535
21.141975308641975,1,0.00014480367061994094
21.263580246913584,2,0.00014483786043578697
21.385185185185186,3,0.0001470203186814702
21.506790123456792,0,0.0001536521563838549
21.628395061728398,1,0.00016932289908363547
21.75,2,0.0002018398393777982
21.87160493827161,0,0.0002628540784318957
21.99320987654321,1,0.00036782670855217117
22.114814814814817,0,0.0005349990559527409
22.236419753086423,0,0.000783244327095593
22.358024691358025,2,0.0011291467620143858
22.47962962962963,2,0.0015843076770408258
22.601234567901237,4,0.0021544483005320933
22.72283950617284,17,0.0028419447351272988
22.84444444444445,32,0.003652596995762923
22.96604938271605,32,0.0046056163698627375
23.087654320987657,94,0.005743471328415856
23.209259259259262,69,0.007136373735346717
23.330864197530865,34,0.008876049943300417
23.45246913580247,33,0.011055870878571962
23.574074074074076,39,0.013739228889194795
23.695679012345682,114,0.016923754867150274
23.817283950617288,81,0.02051313520635556
23.93888888888889,173,0.024308557553432676
24.060493827160496,280,0.028027158121955054
24.1820987654321,627,0.03134638719726027
24.303703703703704,378,0.03396406005195283
24.425308641975313,390,0.03565783543612651
24.546913580246915,340,0.036327666576483106
24.66851851851852,272,0.03601056865108499
24.790123456790127,466,0.03486630118683077
24.91172839506173,216,0.03314127854187521
25.033333333333335,176,0.03112276996567447
25.15493827160494,196,0.029095019667551753
25.276543209876543,122,0.02730465518172622
25.398148148148152,274,0.02593751329676451
25.519753086419755,139,0.02510544045813376
25.64135802469136,89,0.024840826745226568
25.762962962962966,154,0.02509792170528696
25.88456790123457,328,0.025761628597538628
26.006172839506178,164,0.02666487927268571
26.12777777777778,291,0.02761425930885814
26.249382716049386,240,0.028420886806911027
26.37098765432099,231,0.02893099687372952
26.492592592592594,486,0.029049584809780135
26.6141975308642,245,0.028751511049171757
26.735802469135805,196,0.02807747939040433
26.857407407407408,172,0.0271163303395031
26.979012345679017,276,0.025978831319667894
27.10061728395062,173,0.024770348464161745
27.222222222222225,141,0.023569686814389743
27.34382716049383,149,0.02241900783926002
