State,Hurst_RS,CI_RS,Hurst_Variance,CI_Variance,Hurst_Periodogram,Noise_Level
entire,9.48191884526122e-05,"(-1.1801125207825263, 1.1803021591594316)",1.0000948191884524,"(-0.1801125207825267, 2.1803021591594316)",1.824319095608154,1.7830087203790663
entire,9.48191884526122e-05,"(-1.1801125207825263, 1.1803021591594316)",1.0000948191884524,"(-0.1801125207825267, 2.1803021591594316)",1.824319095608154,1.7830087203790663
AR,-0.0003335912066008359,"(-0.08836998726603193, 0.08770280485283025)",0.9996664087933992,"(0.911630012733968, 1.0877028048528303)",1.0062902848552573,0.5174462196020765
Stream,0.000662009022245816,"(-0.16255124639041224, 0.16387526443490386)",1.0006620090222458,"(0.8374487536095878, 1.163875264434904)",1.414534037130772,0.8676243453059853
Gaming,0.0003871931832942674,"(-0.00333130500379628, 0.004105691370384815)",1.0003871931832944,"(0.9966686949962037, 1.004105691370385)",1.684957585194271,0.14148422245008743
Mining,0.0005414426834137431,"(-0.34001274832202844, 0.34109563368885587)",1.0005414426834136,"(0.6599872516779717, 1.3410956336888558)",1.6017967697514024,0.18713636588182675
Idle,0.00036030979282513227,"(-0.02035634043742771, 0.021076960023077972)",1.000360309792825,"(0.9796436595625723, 1.021076960023078)",1.69011865779249,0.13066874774616163
