Trend,Residual,Seasonal
,,0.0007315880155320321
,,0.0029239040563394975
9.0,0.19819047439872134,0.0018095256012779564
9.120000000000001,0.18246916055123225,-0.002469160551232538
9.14,0.3629958571219164,-0.002995857121916948
9.180000000000001,-0.18073158801553352,0.0007315880155320321
9.18,-0.48292390405633995,0.0029239040563394975
9.18,0.2181904743987227,0.0018095256012779564
9.22,0.08246916055123261,-0.002469160551232538
9.280000000000001,0.2229958571219158,-0.002995857121916948
9.34,-0.1407315880155326,0.0007315880155320321
9.34,-0.3429239040563394,0.0029239040563394975
9.24,0.4581904743987211,0.0018095256012779564
9.260000000000002,0.042469160551231684,-0.002469160551232538
9.260000000000002,-0.2570041428780846,-0.002995857121916948
9.22,0.07926841198446805,0.0007315880155320321
9.22,-0.22292390405634013,0.0029239040563394975
9.22,0.2781904743987214,0.0018095256012779564
9.26,0.04246916055123346,-0.002469160551232538
9.260000000000002,-0.2570041428780846,-0.002995857121916948
9.16,0.33926841198446783,0.0007315880155320321
9.16,-0.16292390405633964,0.0029239040563394975
9.16,-0.1618095256012781,0.0018095256012779564
9.24,0.062469160551233034,-0.002469160551232538
9.24,-0.23700414287808327,-0.002995857121916948
9.24,0.6592684119844681,0.0007315880155320321
9.24,-0.2429239040563397,0.0029239040563394975
9.24,-0.24180952560127816,0.0018095256012779564
9.06,0.24246916055123274,-0.002469160551232538
9.08,-0.07700414287808312,-0.002995857121916948
9.08,-0.0807315880155321,0.0007315880155320321
9.16,-0.06292390405633999,0.0029239040563394975
9.16,-0.1618095256012781,0.0018095256012779564
9.2,0.5024691605512326,-0.002469160551232538
9.26,-0.2570041428780828,-0.002995857121916948
9.26,-0.06073158801553253,0.0007315880155320321
9.02,0.37707609594366126,0.0029239040563394975
9.059999999999999,-0.06180952560127668,0.0018095256012779564
9.080000000000002,-0.5775308394487693,-0.002469160551232538
9.1,0.1029958571219166,-0.002995857121916948
9.120000000000001,0.1792684119844677,0.0007315880155320321
9.16,0.33707609594366034,0.0029239040563394975
9.200000000000001,-0.10180952560127937,0.0018095256012779564
9.2,-0.49753083944876747,-0.002469160551232538
9.100000000000001,0.3029958571219159,-0.002995857121916948
9.120000000000001,0.1792684119844677,0.0007315880155320321
9.18,-0.1829239040563392,0.0029239040563394975
9.3,-0.10180952560127937,0.0018095256012779564
9.3,-0.2975308394487682,-0.002469160551232538
9.3,0.7029958571219163,-0.002995857121916948
9.36,-0.06073158801553075,0.0007315880155320321
9.360000000000001,-0.36292390405634073,0.0029239040563394975
9.16,0.3381904743987219,0.0018095256012779564
9.16,-0.1575308394487676,-0.002469160551232538
9.16,-0.1570041428780832,-0.002995857121916948
9.16,0.13926841198446854,0.0007315880155320321
9.18,-0.1829239040563392,0.0029239040563394975
9.180000000000001,0.31819047439872056,0.0018095256012779564
9.26,-0.1575308394487676,-0.002469160551232538
9.280000000000001,-0.27700414287808417,-0.002995857121916948
9.22,0.4792684119844666,0.0007315880155320321
9.280000000000001,-0.18292390405634099,0.0029239040563394975
9.26,-0.061809525601278455,0.0018095256012779564
9.200000000000001,0.20246916055123182,-0.002469160551232538
9.18,-0.2770041428780824,-0.002995857121916948
9.120000000000001,0.27926841198446734,0.0007315880155320321
9.100000000000001,-0.10292390405634091,0.0029239040563394975
9.180000000000001,-0.2818095256012791,0.0018095256012779564
9.080000000000002,0.2224691605512314,-0.002469160551232538
9.100000000000001,0.20299585712191623,-0.002995857121916948
9.100000000000001,-0.2007315880155331,0.0007315880155320321
9.100000000000001,-0.002923904056341274,0.0029239040563394975
9.080000000000002,-0.18180952560127944,0.0018095256012779564
9.080000000000002,0.2224691605512314,-0.002469160551232538
9.100000000000001,0.10299585712191482,-0.002995857121916948
9.100000000000001,-0.2007315880155331,0.0007315880155320321
9.120000000000001,0.0770760959436588,0.0029239040563394975
9.14,-0.24180952560127816,0.0018095256012779564
9.14,0.2624691605512323,-0.002469160551232538
9.200000000000001,0.1029958571219166,-0.002995857121916948
9.200000000000001,-0.30073158801553274,0.0007315880155320321
9.100000000000001,0.39707609594365906,0.0029239040563394975
9.100000000000001,-0.20180952560127902,0.0018095256012779564
9.100000000000001,-0.19753083944876854,-0.002469160551232538
9.080000000000002,0.2229958571219158,-0.002995857121916948
9.100000000000001,-0.2007315880155331,0.0007315880155320321
9.100000000000001,0.2970760959436594,0.0029239040563394975
9.14,-0.14180952560127852,0.0018095256012779564
9.14,-0.23753083944876768,-0.002469160551232538
9.040000000000001,0.46299585712191604,-0.002995857121916948
9.06,-0.16073158801553217,0.0007315880155320321
9.060000000000002,-0.1629239040563414,0.0029239040563394975
8.920000000000002,0.17819047439872,0.0018095256012779564
8.940000000000001,-0.03753083944876839,-0.002469160551232538
9.0,-0.19700414287808235,-0.002995857121916948
9.040000000000001,-0.040731588015532956,0.0007315880155320321
9.040000000000001,0.15707609594365887,0.0029239040563394975
9.0,0.29819047439872276,0.0018095256012779564
9.04,-0.13753083944876626,-0.002469160551232538
9.06,-0.4570041428780839,-0.002995857121916948
9.08,0.11926841198446719,0.0007315880155320321
9.1,0.19707609594366157,0.0029239040563394975
9.16,0.23819047439872226,0.0018095256012779564
9.18,-0.17753083944876719,-0.002469160551232538
9.180000000000001,-0.27700414287808417,-0.002995857121916948
9.080000000000002,0.21926841198446684,0.0007315880155320321
9.100000000000001,0.1970760959436598,0.0029239040563394975
9.100000000000001,-0.20180952560127902,0.0018095256012779564
9.14,-0.03753083944876839,-0.002469160551232538
9.14,-0.23700414287808327,-0.002995857121916948
9.14,0.3592684119844674,0.0007315880155320321
9.14,0.15707609594366065,0.0029239040563394975
9.14,-0.24180952560127816,0.0018095256012779564
9.120000000000001,-0.017530839448768813,-0.002469160551232538
9.120000000000001,-0.2170041428780837,-0.002995857121916948
9.120000000000001,0.27926841198446734,0.0007315880155320321
9.16,0.13707609594366107,0.0029239040563394975
9.16,-0.26180952560127774,0.0018095256012779564
9.060000000000002,0.24246916055123097,-0.002469160551232538
9.060000000000002,-0.15700414287808498,-0.002995857121916948
9.060000000000002,-0.16073158801553394,0.0007315880155320321
9.14,0.15707609594366065,0.0029239040563394975
9.14,-0.24180952560127816,0.0018095256012779564
9.14,0.5624691605512313,-0.002469160551232538
9.14,-0.23700414287808327,-0.002995857121916948
9.16,-0.2607315880155318,0.0007315880155320321
9.0,0.2970760959436612,0.0029239040563394975
9.040000000000001,-0.04180952560127888,0.0018095256012779564
9.040000000000001,-0.13753083944876804,-0.002469160551232538
9.120000000000001,-0.017004142878084404,-0.002995857121916948
9.100000000000001,-0.2007315880155331,0.0007315880155320321
9.120000000000001,0.5770760959436588,0.0029239040563394975
9.14,-0.24180952560127816,0.0018095256012779564
9.14,-0.13753083944876804,-0.002469160551232538
8.98,0.2229958571219158,-0.002995857121916948
9.0,-0.10073158801553167,0.0007315880155320321
9.06,-0.16292390405633964,0.0029239040563394975
9.080000000000002,-0.0818095256012798,0.0018095256012779564
9.080000000000002,0.2224691605512314,-0.002469160551232538
8.98,0.32299585712191725,-0.002995857121916948
9.000000000000002,-0.10073158801553345,0.0007315880155320321
9.0,-0.6029239040563391,0.0029239040563394975
9.020000000000001,0.07819047439872034,0.0018095256012779564
9.02,0.28246916055123367,-0.002469160551232538
9.020000000000001,0.382995857121916,-0.002995857121916948
9.040000000000001,-0.1407315880155326,0.0007315880155320321
9.04,-0.6429239040563383,0.0029239040563394975
9.120000000000001,0.07819047439872034,0.0018095256012779564
9.14,0.16246916055123267,-0.002469160551232538
9.24,0.5629958571219175,-0.002995857121916948
9.260000000000002,-0.2607315880155336,0.0007315880155320321
9.260000000000002,-0.36292390405634073,0.0029239040563394975
9.180000000000001,0.11819047439872127,0.0018095256012779564
9.200000000000001,0.10246916055123219,-0.002469160551232538
9.200000000000001,0.20299585712191623,-0.002995857121916948
9.24,-0.1407315880155326,0.0007315880155320321
