bin_edges,hist_data,kde_values
1300765720.0,3493,4.2248333522611565e-10
1331784524.5384614,186,4.221316774310077e-10
1362803329.0769231,403,3.4014177722128375e-10
1393822133.6153846,623,2.675280879526995e-10
1424840938.1538463,156,2.6780211525374247e-10
1455859742.6923077,210,3.5582977677938754e-10
1486878547.2307692,3573,4.868915219892457e-10
1517897351.7692308,228,5.663398313717521e-10
1548916156.3076923,532,5.450641748054028e-10
1579934960.8461537,1368,4.752339261439012e-10
1610953765.3846154,404,4.4283289598002527e-10
1641972569.9230769,460,4.965991062056654e-10
1672991374.4615386,1916,6.265529081075326e-10
1704010179.0,2617,7.768296054666247e-10
1735028983.5384617,406,8.954954902692745e-10
1766047788.0769231,4384,9.73931935315127e-10
1797066592.6153846,348,1.0524217859414128e-09
1828085397.1538463,2180,1.1744564127023966e-09
1859104201.6923077,6826,1.289374823691093e-09
1890123006.2307692,597,1.2789513206486524e-09
1921141810.7692308,3137,1.1251508511687395e-09
1952160615.3076923,705,9.329994218043306e-10
1983179419.8461537,1466,7.913810164048698e-10
2014198224.3846154,1693,7.004037655546089e-10
2045217028.923077,1400,6.178287357181493e-10
2076235833.4615386,834,5.400048833588704e-10
2107254638.0,349,5.046793765701591e-10
2138273442.5384617,1607,5.202259118877381e-10
2169292247.0769234,1417,5.525923978578951e-10
2200311051.6153846,344,5.71550062868839e-10
2231329856.1538463,2319,5.600408027281072e-10
2262348660.6923075,971,5.160145983168962e-10
2293367465.230769,566,4.804975552651117e-10
2324386269.769231,312,5.087806442815783e-10
2355405074.3076925,2484,5.936138217716107e-10
2386423878.846154,2338,6.620099877284506e-10
2417442683.3846154,1033,6.536648986833673e-10
2448461487.9230766,570,5.743594029374271e-10
2479480292.4615383,1054,4.707252761991148e-10
2510499097.0,595,3.7697409027436145e-10
2541517901.5384617,902,3.0056170265295095e-10
2572536706.0769234,89,2.425552666640769e-10
2603555510.6153846,225,2.125389542392416e-10
2634574315.1538463,997,2.23099524208682e-10
2665593119.6923075,173,2.8397768329409365e-10
2696611924.230769,153,4.042121324822979e-10
2727630728.769231,3936,5.590736886696015e-10
2758649533.3076925,128,6.562405192762499e-10
2789668337.846154,1996,6.087209361263218e-10
2820687142.3846154,103,4.3911142070641133e-10
2851705946.923077,97,2.5454459981897147e-10
2882724751.4615383,107,1.4065191387221557e-10
2913743556.0,101,1.1718204617144655e-10
2944762360.5384617,192,1.639741105774465e-10
2975781165.0769234,947,2.395425780930445e-10
3006799969.6153846,1322,2.865111494024082e-10
3037818774.1538463,100,2.701334193854478e-10
3068837578.6923075,97,2.1143222725216894e-10
3099856383.230769,555,1.5231338553474044e-10
3130875187.769231,88,1.0977996429272185e-10
3161893992.3076925,83,8.330417464885511e-11
3192912796.846154,129,7.187587871592141e-11
3223931601.3846154,263,6.91652639948198e-11
3254950405.923077,112,6.379582046648182e-11
3285969210.4615383,117,5.0305468798774396e-11
