cpu_user_time_diff_MAE,cpu_user_time_diff_RMSE,cpu_user_time_diff_MAPE,cpu_user_time_diff_SMAPE,cpu_system_time_diff_MAE,cpu_system_time_diff_RMSE,cpu_system_time_diff_MAPE,cpu_system_time_diff_SMAPE,cpu_idle_time_diff_MAE,cpu_idle_time_diff_RMSE,cpu_idle_time_diff_MAPE,cpu_idle_time_diff_SMAPE,memory_MAE,memory_RMSE,memory_MAPE,memory_SMAPE
0.776,0.776,13.03,13.94,0.013,0.013,1.28,1.28,1.135,1.135,8.97,8.59,12.554,12.554,44.68,57.53
0.893,0.893,14.96,16.17,0.207,0.207,17.52,19.2,0.113,0.113,0.9,0.9,3.758,3.758,13.35,14.3
0.13,0.13,2.18,2.2,0.198,0.198,16.65,18.16,0.045,0.045,0.36,0.36,1.17,1.17,4.15,4.24
0.067,0.067,1.15,1.14,0.014,0.014,1.32,1.33,0.122,0.122,0.97,0.97,0.427,0.427,1.52,1.53
0.093,0.093,1.61,1.59,0.019,0.019,1.7,1.72,0.136,0.136,1.07,1.07,0.244,0.244,0.87,0.87
0.196,0.196,3.42,3.36,0.004,0.004,0.37,0.37,0.067,0.067,0.52,0.53,0.137,0.137,0.49,0.49
0.032,0.032,0.55,0.55,0.089,0.089,7.27,7.55,0.205,0.205,1.64,1.63,0.125,0.125,0.44,0.44
0.033,0.033,0.56,0.56,0.109,0.109,8.9,9.32,0.519,0.519,4.25,4.16,0.226,0.226,0.8,0.8
0.05,0.05,0.85,0.85,0.077,0.077,6.89,6.66,0.49,0.49,3.95,3.87,0.179,0.179,0.63,0.63
0.137,0.137,2.32,2.35,0.028,0.028,2.33,2.35,0.417,0.417,3.33,3.27,0.11,0.11,0.39,0.39
0.041,0.041,0.7,0.7,0.041,0.041,3.41,3.47,0.042,0.042,0.33,0.33,0.092,0.092,0.33,0.33
0.245,0.245,4.22,4.13,0.088,0.088,7.86,7.56,0.195,0.195,1.54,1.55,0.071,0.071,0.25,0.25
0.101,0.101,1.72,1.7,0.044,0.044,4.01,3.93,0.29,0.29,2.29,2.31,0.142,0.142,0.5,0.5
0.041,0.041,0.69,0.69,0.073,0.073,6.97,6.74,0.165,0.165,1.3,1.31,0.091,0.091,0.32,0.32
0.15,0.15,2.49,2.52,0.03,0.03,2.65,2.62,0.034,0.034,0.27,0.27,0.058,0.058,0.21,0.21
0.206,0.206,3.41,3.47,0.095,0.095,8.96,8.57,0.362,0.362,2.88,2.93,0.043,0.043,0.15,0.15
0.14,0.14,2.33,2.36,0.004,0.004,0.38,0.38,0.445,0.445,3.52,3.59,0.086,0.086,0.3,0.3
0.101,0.101,1.68,1.7,0.013,0.013,1.16,1.15,0.153,0.153,1.21,1.22,0.105,0.105,0.37,0.37
0.064,0.064,1.09,1.09,0.024,0.024,2.23,2.26,0.081,0.081,0.64,0.64,0.116,0.116,0.41,0.41
0.126,0.126,2.16,2.14,0.031,0.031,2.76,2.8,0.294,0.294,2.32,2.34,0.092,0.092,0.32,0.32
0.099,0.099,1.69,1.68,0.061,0.061,5.36,5.51,0.006,0.006,0.05,0.05,0.055,0.055,0.19,0.19
0.178,0.178,3.02,2.98,0.093,0.093,7.75,8.06,0.051,0.051,0.41,0.41,0.152,0.152,0.53,0.54
0.229,0.229,3.76,3.83,0.004,0.004,0.37,0.37,0.141,0.141,1.14,1.13,0.106,0.106,0.37,0.37
0.688,0.688,10.54,11.12,0.01,0.01,0.87,0.87,0.567,0.567,4.75,4.64,0.1,0.1,0.35,0.35
0.779,0.779,11.78,12.52,0.093,0.093,7.85,8.17,0.835,0.835,7.12,6.87,0.063,0.063,0.22,0.22
0.363,0.363,5.79,5.97,0.155,0.155,12.61,13.46,0.291,0.291,2.38,2.35,0.061,0.061,0.22,0.22
0.033,0.033,0.54,0.54,0.074,0.074,6.23,6.43,0.481,0.481,3.93,3.86,0.05,0.05,0.17,0.17
