cpu_user_time_diff_MAE,cpu_user_time_diff_RMSE,cpu_user_time_diff_MAPE,cpu_user_time_diff_SMAPE,cpu_system_time_diff_MAE,cpu_system_time_diff_RMSE,cpu_system_time_diff_MAPE,cpu_system_time_diff_SMAPE,cpu_idle_time_diff_MAE,cpu_idle_time_diff_RMSE,cpu_idle_time_diff_MAPE,cpu_idle_time_diff_SMAPE,memory_MAE,memory_RMSE,memory_MAPE,memory_SMAPE
17.377,17.377,1327.2,173.81,0.521,0.521,87.56,155.76,17.512,17.512,98.0,192.17,0.313,0.313,1.84,1.83
3.333,3.333,223.77,105.61,0.042,0.042,6.78,6.55,0.215,0.215,1.22,1.23,0.055,0.055,0.32,0.32
0.057,0.057,4.4,4.3,0.007,0.007,1.22,1.21,0.064,0.064,0.36,0.36,0.047,0.047,0.28,0.28
0.057,0.057,3.76,3.84,0.074,0.074,11.72,11.07,0.182,0.182,1.04,1.03,0.054,0.054,0.32,0.32
0.016,0.016,1.28,1.27,0.107,0.107,21.35,19.29,0.152,0.152,0.85,0.85,0.071,0.071,0.42,0.42
0.028,0.028,1.93,1.91,0.023,0.023,4.08,4.0,0.025,0.025,0.14,0.14,0.047,0.047,0.28,0.28
0.0,0.0,0.02,0.02,0.044,0.044,7.99,7.68,0.021,0.021,0.12,0.12,0.002,0.002,0.01,0.01
0.081,0.081,5.45,5.31,0.046,0.046,8.03,7.72,0.043,0.043,0.24,0.24,0.05,0.05,0.3,0.3
0.05,0.05,3.77,3.84,0.021,0.021,3.83,3.76,0.03,0.03,0.17,0.17,0.084,0.084,0.5,0.5
0.122,0.122,8.52,8.17,0.006,0.006,1.03,1.03,0.056,0.056,0.32,0.32,0.006,0.006,0.03,0.03
0.16,0.16,12.55,11.81,0.03,0.03,5.9,5.73,0.029,0.029,0.16,0.16,0.044,0.044,0.26,0.26
0.059,0.059,4.0,4.09,0.022,0.022,3.72,3.79,0.066,0.066,0.38,0.37,0.059,0.059,0.35,0.35
0.028,0.028,2.28,2.25,0.091,0.091,20.41,18.52,0.026,0.026,0.15,0.15,0.072,0.072,0.42,0.42
0.061,0.061,4.18,4.09,0.088,0.088,13.51,14.49,0.053,0.053,0.3,0.3,0.048,0.048,0.28,0.28
0.197,0.197,16.89,15.57,0.049,0.049,9.49,9.96,0.004,0.004,0.02,0.02,0.053,0.053,0.31,0.31
0.024,0.024,1.65,1.66,0.032,0.032,5.7,5.87,0.031,0.031,0.17,0.18,0.027,0.027,0.16,0.16
0.278,0.278,19.02,21.02,0.035,0.035,5.98,6.16,0.161,0.161,0.91,0.9,0.013,0.013,0.08,0.08
0.216,0.216,17.75,16.3,0.042,0.042,8.6,8.24,0.018,0.018,0.1,0.1,0.006,0.006,0.03,0.03
0.101,0.101,6.85,7.09,0.084,0.084,12.88,13.76,0.13,0.13,0.74,0.74,0.003,0.003,0.02,0.02
0.072,0.072,5.6,5.44,0.005,0.005,0.98,0.98,0.008,0.008,0.04,0.04,0.048,0.048,0.29,0.29
0.044,0.044,3.21,3.16,0.035,0.035,5.76,5.93,0.155,0.155,0.88,0.89,0.074,0.074,0.44,0.44
0.035,0.035,2.77,2.81,0.054,0.054,10.37,9.86,0.007,0.007,0.04,0.04,0.088,0.088,0.52,0.52
0.087,0.087,5.89,6.07,0.016,0.016,2.53,2.5,0.078,0.078,0.44,0.44,0.057,0.057,0.34,0.34
0.067,0.067,5.4,5.26,0.093,0.093,20.01,18.19,0.026,0.026,0.14,0.14,0.032,0.032,0.19,0.19
0.063,0.063,4.4,4.3,0.087,0.087,17.08,15.74,0.059,0.059,0.34,0.34,0.016,0.016,0.09,0.09
0.02,0.02,1.63,1.64,0.059,0.059,13.37,12.53,0.109,0.109,0.61,0.61,0.008,0.008,0.05,0.05
0.004,0.004,0.25,0.25,0.155,0.155,23.58,26.73,0.099,0.099,0.56,0.56,0.004,0.004,0.02,0.02
0.083,0.083,6.55,6.34,0.085,0.085,15.33,16.61,0.082,0.082,0.46,0.46,0.002,0.002,0.01,0.01
0.039,0.039,2.79,2.75,0.092,0.092,16.0,17.39,0.071,0.071,0.4,0.4,0.001,0.001,0.01,0.01
0.175,0.175,11.76,12.5,0.054,0.054,8.62,9.01,0.386,0.386,2.21,2.18,0.049,0.049,0.29,0.29
0.192,0.192,15.2,14.12,0.022,0.022,3.63,3.7,0.084,0.084,0.47,0.47,0.025,0.025,0.15,0.15
0.01,0.01,0.69,0.68,0.152,0.152,20.53,22.88,0.149,0.149,0.85,0.85,0.01,0.01,0.06,0.06
0.091,0.091,6.8,7.03,0.08,0.08,12.17,12.96,0.155,0.155,0.86,0.87,0.05,0.05,0.3,0.3
0.013,0.013,0.89,0.89,0.044,0.044,7.13,6.88,0.081,0.081,0.46,0.46,0.032,0.032,0.19,0.19
0.172,0.172,13.96,13.05,0.203,0.203,42.77,35.24,0.144,0.144,0.8,0.81,0.016,0.016,0.09,0.09
0.025,0.025,1.71,1.72,0.106,0.106,18.26,16.73,0.123,0.123,0.7,0.7,0.008,0.008,0.05,0.05
0.081,0.081,5.96,6.14,0.024,0.024,4.6,4.5,0.11,0.11,0.61,0.61,0.004,0.004,0.02,0.02
0.121,0.121,7.78,8.09,0.101,0.101,14.42,15.54,0.071,0.071,0.4,0.4,0.002,0.002,0.01,0.01
0.137,0.137,9.5,9.98,0.099,0.099,15.36,16.64,0.058,0.058,0.33,0.33,0.001,0.001,0.01,0.01
0.101,0.101,6.95,6.72,0.01,0.01,1.7,1.69,0.229,0.229,1.29,1.29,0.001,0.001,0.0,0.0
0.046,0.046,3.41,3.35,0.154,0.154,31.59,27.28,0.076,0.076,0.43,0.43,0.0,0.0,0.0,0.0
0.003,0.003,0.18,0.19,0.077,0.077,14.81,13.79,0.357,0.357,2.04,2.02,0.05,0.05,0.29,0.29
0.134,0.134,11.05,10.47,0.202,0.202,52.65,41.68,0.05,0.05,0.28,0.28,0.025,0.025,0.15,0.15
0.053,0.053,3.79,3.72,0.126,0.126,25.88,22.91,0.043,0.043,0.25,0.25,0.01,0.01,0.06,0.06
0.071,0.071,5.86,5.7,0.016,0.016,3.82,3.75,0.071,0.071,0.4,0.4,0.05,0.05,0.3,0.3
3.672,3.672,73.12,115.26,0.563,0.563,52.43,71.05,4.314,4.314,31.92,27.53,1.882,1.882,9.99,10.51
8.547,8.547,88.11,157.48,2.091,2.091,82.43,140.22,10.506,10.506,143.08,83.41,5.641,5.641,24.93,28.49
6.405,6.405,61.26,88.31,1.56,1.56,79.03,130.67,8.521,8.521,121.97,75.76,8.189,8.189,32.54,38.87
4.526,4.526,45.41,58.74,0.622,0.622,25.58,29.33,10.285,10.285,214.57,103.52,6.722,6.722,25.43,29.14
