cpu_user_time_diff_MAE,cpu_user_time_diff_RMSE,cpu_user_time_diff_MAPE,cpu_user_time_diff_SMAPE,cpu_system_time_diff_MAE,cpu_system_time_diff_RMSE,cpu_system_time_diff_MAPE,cpu_system_time_diff_SMAPE,cpu_idle_time_diff_MAE,cpu_idle_time_diff_RMSE,cpu_idle_time_diff_MAPE,cpu_idle_time_diff_SMAPE,memory_MAE,memory_RMSE,memory_MAPE,memory_SMAPE
17.377,17.377,1327.2,173.81,0.521,0.521,87.56,155.76,17.512,17.512,98.0,192.17,0.313,0.313,1.84,1.83
7.596,7.596,509.93,143.66,0.026,0.026,4.23,4.14,1.292,1.292,7.34,7.62,0.074,0.074,0.44,0.43
3.537,3.537,273.19,115.47,0.002,0.002,0.31,0.31,0.082,0.082,0.46,0.46,0.041,0.041,0.24,0.24
0.366,0.366,24.1,21.51,0.028,0.028,4.38,4.29,0.063,0.063,0.36,0.36,0.063,0.063,0.37,0.37
0.016,0.016,1.28,1.27,0.102,0.102,20.42,18.53,0.064,0.064,0.35,0.36,0.071,0.071,0.42,0.42
0.028,0.028,1.93,1.91,0.052,0.052,9.02,8.63,0.024,0.024,0.14,0.14,0.056,0.056,0.33,0.33
0.113,0.113,8.88,8.5,0.041,0.041,7.48,7.21,0.021,0.021,0.12,0.12,0.003,0.003,0.02,0.02
0.048,0.048,3.26,3.31,0.085,0.085,14.71,13.7,0.043,0.043,0.24,0.24,0.05,0.05,0.29,0.29
0.05,0.05,3.77,3.84,0.021,0.021,3.79,3.72,0.03,0.03,0.17,0.17,0.084,0.084,0.5,0.5
0.038,0.038,2.66,2.62,0.006,0.006,1.01,1.0,0.059,0.059,0.33,0.33,0.01,0.01,0.06,0.06
0.052,0.052,4.07,4.16,0.031,0.031,6.04,5.87,0.029,0.029,0.16,0.16,0.044,0.044,0.26,0.26
0.039,0.039,2.64,2.61,0.022,0.022,3.7,3.77,0.058,0.058,0.33,0.33,0.059,0.059,0.35,0.35
0.11,0.11,8.84,8.46,0.097,0.097,21.84,19.69,0.026,0.026,0.14,0.14,0.072,0.072,0.42,0.42
0.107,0.107,7.33,7.61,0.104,0.104,16.08,17.49,0.061,0.061,0.35,0.35,0.056,0.056,0.33,0.33
0.107,0.107,9.17,8.77,0.049,0.049,9.35,9.81,0.004,0.004,0.02,0.02,0.053,0.053,0.31,0.31
0.024,0.024,1.64,1.65,0.014,0.014,2.48,2.51,0.001,0.001,0.01,0.01,0.024,0.024,0.14,0.14
0.223,0.223,15.24,16.49,0.035,0.035,5.98,6.16,0.161,0.161,0.91,0.9,0.012,0.012,0.07,0.07
0.216,0.216,17.74,16.3,0.002,0.002,0.32,0.32,0.204,0.204,1.13,1.14,0.006,0.006,0.04,0.04
0.199,0.199,13.45,14.42,0.093,0.093,14.25,15.35,0.13,0.13,0.74,0.74,0.003,0.003,0.02,0.02
0.113,0.113,8.8,9.2,0.0,0.0,0.02,0.02,0.017,0.017,0.1,0.1,0.049,0.049,0.29,0.29
0.044,0.044,3.22,3.16,0.035,0.035,5.76,5.93,0.044,0.044,0.25,0.25,0.074,0.074,0.44,0.44
0.094,0.094,7.43,7.16,0.054,0.054,10.37,9.86,0.012,0.012,0.07,0.07,0.088,0.088,0.52,0.52
0.088,0.088,5.96,6.14,0.046,0.046,7.09,6.85,0.078,0.078,0.44,0.44,0.062,0.062,0.36,0.36
