cpu_user_time_diff_MAE,cpu_user_time_diff_RMSE,cpu_user_time_diff_MAPE,cpu_user_time_diff_SMAPE,cpu_system_time_diff_MAE,cpu_system_time_diff_RMSE,cpu_system_time_diff_MAPE,cpu_system_time_diff_SMAPE,cpu_idle_time_diff_MAE,cpu_idle_time_diff_RMSE,cpu_idle_time_diff_MAPE,cpu_idle_time_diff_SMAPE,memory_MAE,memory_RMSE,memory_MAPE,memory_SMAPE
0.032,0.032,106.64,69.55,0.008,0.008,12.84,13.72,0.036,0.036,0.18,0.18,0.0,0.0,0.0,0.0
0.023,0.023,77.6,55.91,0.023,0.023,115.21,73.1,0.05,0.05,0.25,0.25,0.0,0.0,0.0,0.0
0.013,0.013,32.99,28.32,0.019,0.019,31.66,37.62,0.008,0.008,0.04,0.04,0.0,0.0,0.0,0.0
0.026,0.026,51.6,69.54,0.011,0.011,26.3,30.28,0.002,0.002,0.01,0.01,0.0,0.0,0.0,0.0
0.009,0.009,23.31,26.39,0.036,0.036,45.57,59.02,0.064,0.064,0.32,0.32,0.0,0.0,0.0,0.0
0.013,0.013,43.66,35.84,0.0,0.0,0.47,0.47,0.029,0.029,0.15,0.15,0.0,0.0,0.0,0.0
0.004,0.004,9.85,9.38,0.0,0.0,0.05,0.05,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.0
0.027,0.027,45.04,58.13,0.036,0.036,119.71,74.88,0.055,0.055,0.27,0.27,0.0,0.0,0.0,0.0
0.002,0.002,4.57,4.67,0.01,0.01,20.01,18.19,0.013,0.013,0.07,0.07,0.1,0.1,0.4,0.4
0.004,0.004,10.67,10.13,0.002,0.002,4.3,4.21,0.002,0.002,0.01,0.01,0.1,0.1,0.4,0.4
0.022,0.022,30.91,36.56,0.024,0.024,40.37,50.58,0.038,0.038,0.19,0.19,0.1,0.1,0.4,0.4
0.003,0.003,7.26,7.0,0.011,0.011,21.93,24.64,0.01,0.01,0.05,0.05,0.1,0.1,0.4,0.4
0.031,0.031,104.36,68.58,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.1,0.1,0.4,0.4
0.002,0.002,3.32,3.27,0.015,0.015,37.82,31.81,0.003,0.003,0.01,0.01,0.1,0.1,0.4,0.4
0.011,0.011,35.69,30.29,0.025,0.025,84.65,59.48,0.046,0.046,0.23,0.23,0.001,0.001,0.0,0.0
