cpu_user_time_diff_MAE,cpu_user_time_diff_RMSE,cpu_user_time_diff_MAPE,cpu_user_time_diff_SMAPE,cpu_system_time_diff_MAE,cpu_system_time_diff_RMSE,cpu_system_time_diff_MAPE,cpu_system_time_diff_SMAPE,cpu_idle_time_diff_MAE,cpu_idle_time_diff_RMSE,cpu_idle_time_diff_MAPE,cpu_idle_time_diff_SMAPE,memory_MAE,memory_RMSE,memory_MAPE,memory_SMAPE
2.438,2.438,12.79,13.66,0.039,0.039,32.7,39.09,2.415,2.415,536.66,145.7,0.597,0.597,2.01,2.03
1.397,1.397,8.23,8.58,0.972,0.972,93.48,175.53,2.409,2.409,174.59,93.22,1.932,1.932,6.23,6.43
2.335,2.335,13.2,14.13,0.987,0.987,93.14,174.31,2.332,2.332,431.77,136.69,3.068,3.068,9.44,9.91
6.75,6.75,73.85,53.94,0.317,0.317,226.26,106.16,8.859,8.859,88.5,158.75,0.038,0.038,0.13,0.13
1.207,1.207,6.75,6.53,0.386,0.386,551.76,146.79,1.626,1.626,104.24,200.0,0.949,0.949,3.18,3.13
4.138,4.138,21.52,24.11,0.159,0.159,198.71,99.68,3.243,3.243,754.29,158.08,0.185,0.185,0.62,0.62
2.801,2.801,14.87,16.06,0.392,0.392,653.06,153.11,2.044,2.044,296.18,119.38,1.512,1.512,5.07,4.95
3.129,3.129,23.2,20.79,0.257,0.257,285.55,117.62,4.908,4.908,83.9,144.54,0.757,0.757,2.52,2.49
1.855,1.855,12.51,11.77,0.177,0.177,176.74,93.82,3.473,3.473,78.94,130.4,0.441,0.441,1.48,1.47
4.429,4.429,32.28,27.79,0.107,0.107,36.79,45.08,4.014,4.014,86.69,153.01,0.451,0.451,1.51,1.5
1.57,1.57,9.04,9.46,0.064,0.064,128.4,78.2,0.8,0.8,36.55,44.72,0.743,0.743,2.49,2.46
0.021,0.021,0.14,0.14,0.018,0.018,29.83,25.96,0.069,0.069,1.58,1.6,0.36,0.36,1.2,1.2
0.523,0.523,3.71,3.64,0.044,0.044,62.5,47.62,0.32,0.32,6.22,6.42,0.512,0.512,1.71,1.7
1.485,1.485,9.88,10.4,0.035,0.035,38.48,32.27,0.679,0.679,15.61,16.93,0.259,0.259,0.86,0.86
4.063,4.063,22.45,25.28,0.02,0.02,33.11,28.41,3.179,3.179,235.5,108.15,0.04,0.04,0.13,0.13
1.974,1.974,10.85,11.47,0.022,0.022,32.01,27.59,3.36,3.36,243.47,109.8,0.04,0.04,0.13,0.13
1.934,1.934,11.74,12.47,0.026,0.026,51.2,40.76,3.81,3.81,131.38,79.29,0.06,0.06,0.2,0.2
0.282,0.282,1.93,1.91,0.018,0.018,30.59,26.53,2.693,2.693,56.1,77.96,0.06,0.06,0.2,0.2
0.702,0.702,4.06,4.14,0.016,0.016,32.35,27.85,0.611,0.611,27.79,32.28,0.026,0.026,0.09,0.09
1.721,1.721,10.32,10.88,0.003,0.003,4.59,4.48,1.285,1.285,46.39,60.39,0.124,0.124,0.41,0.41
3.123,3.123,16.28,17.72,0.029,0.029,97.22,65.42,2.842,2.842,645.82,152.71,0.024,0.024,0.08,0.08
0.25,0.25,1.53,1.54,0.01,0.01,14.67,15.83,0.631,0.631,21.33,19.27,0.095,0.095,0.32,0.32
1.948,1.948,10.49,11.07,0.008,0.008,28.09,24.63,2.009,2.009,216.06,103.86,0.002,0.002,0.01,0.01
0.944,0.944,5.73,5.57,0.028,0.028,46.62,60.8,0.297,0.297,9.99,10.52,0.066,0.066,0.22,0.22
0.609,0.609,3.64,3.57,0.008,0.008,15.68,17.02,1.661,1.661,62.21,90.31,0.041,0.041,0.14,0.14
2.803,2.803,16.95,18.51,0.011,0.011,17.72,19.44,1.626,1.626,57.85,81.4,0.026,0.026,0.09,0.09
1.214,1.214,7.17,7.44,0.033,0.033,40.89,51.4,1.182,1.182,47.87,62.93,0.012,0.012,0.04,0.04
1.324,1.324,8.83,8.46,0.029,0.029,36.32,44.38,2.214,2.214,49.98,66.63,0.004,0.004,0.01,0.01
4.053,4.053,32.27,27.78,0.006,0.006,8.69,9.09,4.291,4.291,63.57,93.19,0.034,0.034,0.11,0.11
3.292,3.292,18.73,20.66,0.023,0.023,29.28,34.3,0.863,0.863,45.4,37.0,0.066,0.066,0.22,0.22
1.782,1.782,11.03,11.67,0.004,0.004,5.51,5.36,0.189,0.189,5.7,5.87,0.066,0.066,0.22,0.22
1.876,1.876,11.29,11.96,0.032,0.032,64.46,48.75,1.507,1.507,53.64,42.3,0.004,0.004,0.01,0.01
0.121,0.121,0.78,0.77,0.001,0.001,1.32,1.33,0.144,0.144,3.77,3.84,0.114,0.114,0.38,0.38
1.199,1.199,6.4,6.62,0.03,0.03,98.95,66.2,1.582,1.582,210.95,102.66,0.114,0.114,0.38,0.38
0.126,0.126,0.75,0.74,0.005,0.005,7.59,7.89,0.145,0.145,5.67,5.51,0.075,0.075,0.25,0.25
1.096,1.096,6.1,6.3,0.014,0.014,23.61,26.77,1.532,1.532,101.49,67.32,0.029,0.029,0.1,0.1
2.913,2.913,15.94,17.33,0.008,0.008,13.89,14.93,2.55,2.55,210.71,102.61,0.029,0.029,0.1,0.1
0.864,0.864,4.94,4.82,0.037,0.037,41.42,52.24,0.798,0.798,42.01,53.18,0.029,0.029,0.1,0.1
0.638,0.638,3.39,3.45,0.014,0.014,20.24,22.52,0.534,0.534,73.16,53.57,0.029,0.029,0.1,0.1
0.532,0.532,2.83,2.87,0.02,0.02,39.18,32.76,0.83,0.83,105.08,68.89,0.029,0.029,0.1,0.1
5.171,5.171,37.58,31.63,0.024,0.024,47.6,38.45,4.232,4.232,75.3,120.78,0.029,0.029,0.1,0.1
2.75,2.75,17.28,15.9,0.008,0.008,9.38,9.84,2.25,2.25,65.39,97.16,0.029,0.029,0.1,0.1
3.341,3.341,20.43,18.54,0.002,0.002,4.37,4.28,2.3,2.3,75.65,121.66,0.029,0.029,0.1,0.1
0.604,0.604,3.18,3.13,0.028,0.028,92.36,63.18,0.539,0.539,119.84,200.0,0.029,0.029,0.1,0.1
5.204,5.204,37.71,31.73,0.345,0.345,84.08,145.07,6.402,6.402,92.38,171.66,1.529,1.529,5.38,5.24
17.377,17.377,1537.81,176.98,0.013,0.013,14.79,15.97,16.239,16.239,94.36,178.63,1.639,1.639,5.79,5.63
18.272,18.272,60906.51,199.35,0.086,0.086,285.69,117.64,18.135,18.135,91.08,167.26,1.322,1.322,4.65,4.55
14.734,14.734,29467.0,198.65,0.099,0.099,198.41,99.6,13.541,13.541,68.01,103.05,0.481,0.481,1.69,1.68
2.806,2.806,18.77,20.71,0.138,0.138,60.06,85.85,4.468,4.468,115.15,73.08,0.428,0.428,1.46,1.48
14.667,14.667,80.15,133.74,0.021,0.021,41.43,34.32,16.278,16.278,8138.81,195.2,0.136,0.136,0.47,0.47
14.392,14.392,92.02,170.44,0.04,0.04,39.84,49.75,24.572,24.572,13651.12,197.11,0.434,0.434,1.48,1.49
8.601,8.601,54.61,75.12,0.107,0.107,267.78,114.49,20.851,20.851,5085.64,192.43,0.29,0.29,0.99,0.99
4.045,4.045,22.93,25.9,0.051,0.051,51.16,40.74,10.319,10.319,2788.84,186.62,0.327,0.327,1.11,1.12
1.52,1.52,9.9,9.43,0.005,0.005,6.02,5.85,0.274,0.274,144.15,200.0,0.256,0.256,0.87,0.87
1.608,1.608,11.05,10.47,0.019,0.019,26.89,23.7,0.005,0.005,2.21,2.23,0.133,0.133,0.45,0.45
1.249,1.249,8.61,9.0,0.002,0.002,2.11,2.08,0.039,0.039,19.27,17.58,0.09,0.09,0.31,0.31
0.82,0.82,5.13,5.27,0.007,0.007,10.42,9.9,0.152,0.152,42.2,53.48,0.03,0.03,0.1,0.1
3.499,3.499,18.83,20.79,0.02,0.02,28.89,25.24,1.008,1.008,80.65,135.15,0.01,0.01,0.03,0.03
4.848,4.848,25.87,29.71,0.048,0.048,120.66,75.26,0.609,0.609,59.16,84.02,0.003,0.003,0.01,0.01
7.83,7.83,41.69,52.67,0.032,0.032,80.03,57.16,0.231,0.231,21.79,24.46,0.001,0.001,0.0,0.0
