cpu_user_time_diff_MAE,cpu_user_time_diff_RMSE,cpu_user_time_diff_MAPE,cpu_user_time_diff_SMAPE,cpu_system_time_diff_MAE,cpu_system_time_diff_RMSE,cpu_system_time_diff_MAPE,cpu_system_time_diff_SMAPE,cpu_idle_time_diff_MAE,cpu_idle_time_diff_RMSE,cpu_idle_time_diff_MAPE,cpu_idle_time_diff_SMAPE,memory_MAE,memory_RMSE,memory_MAPE,memory_SMAPE
0.121,0.121,1.54,1.52,0.111,0.111,7.56,7.86,0.027,0.027,0.4,0.4,0.578,0.578,1.05,1.04
0.248,0.248,3.07,3.11,0.003,0.003,0.21,0.21,0.175,0.175,2.81,2.77,1.135,1.135,2.06,2.08
0.096,0.096,1.24,1.23,0.135,0.135,8.81,8.44,0.104,0.104,1.56,1.57,0.0,0.0,0.0,0.0
0.013,0.013,0.16,0.16,0.264,0.264,20.5,18.6,0.062,0.062,0.92,0.93,0.0,0.0,0.0,0.0
0.093,0.093,1.18,1.18,0.101,0.101,6.12,6.31,0.242,0.242,3.73,3.8,0.0,0.0,0.0,0.0
0.162,0.162,2.06,2.08,0.101,0.101,6.75,6.53,0.09,0.09,1.35,1.36,0.0,0.0,0.0,0.0
0.121,0.121,1.57,1.56,0.058,0.058,3.89,3.82,0.035,0.035,0.52,0.52,0.1,0.1,0.18,0.18
0.254,0.254,3.34,3.28,0.265,0.265,15.6,16.92,0.758,0.758,10.38,10.95,0.1,0.1,0.18,0.18
0.048,0.048,0.61,0.61,0.104,0.104,7.24,6.99,1.83,1.83,21.91,24.61,0.0,0.0,0.0,0.0
0.051,0.051,0.67,0.67,0.159,0.159,9.79,10.29,1.278,1.278,15.96,17.34,0.021,0.021,0.04,0.04
0.045,0.045,0.59,0.59,0.254,0.254,18.04,16.54,1.17,1.17,14.51,15.65,0.021,0.021,0.04,0.04
0.012,0.012,0.16,0.16,0.359,0.359,25.31,22.47,0.02,0.02,0.25,0.25,0.021,0.021,0.04,0.04
0.096,0.096,1.26,1.25,0.324,0.324,21.57,19.47,0.073,0.073,0.93,0.93,0.079,0.079,0.14,0.14
0.038,0.038,0.49,0.49,0.26,0.26,18.44,16.88,0.022,0.022,0.27,0.27,0.079,0.079,0.14,0.14
0.026,0.026,0.34,0.34,0.085,0.085,5.7,5.87,0.029,0.029,0.36,0.36,0.001,0.001,0.0,0.0
0.069,0.069,0.92,0.91,0.042,0.042,2.99,2.95,0.17,0.17,2.12,2.15,0.002,0.002,0.0,0.0
0.055,0.055,0.73,0.73,0.104,0.104,7.7,7.42,0.031,0.031,0.38,0.38,0.0,0.0,0.0,0.0
0.088,0.088,1.14,1.15,0.091,0.091,6.63,6.42,0.007,0.007,0.09,0.09,0.1,0.1,0.18,0.18
0.191,0.191,2.47,2.5,0.031,0.031,2.27,2.25,0.108,0.108,1.37,1.36,0.1,0.1,0.18,0.18
0.003,0.003,0.04,0.04,0.142,0.142,9.18,9.62,0.084,0.084,1.05,1.05,0.022,0.022,0.04,0.04
0.237,0.237,3.24,3.19,0.043,0.043,2.96,3.01,0.083,0.083,1.02,1.03,0.048,0.048,0.09,0.09
0.086,0.086,1.11,1.12,0.239,0.239,14.85,16.05,0.074,0.074,0.94,0.93,0.026,0.026,0.05,0.05
0.196,0.196,2.6,2.57,0.27,0.27,15.89,17.26,0.166,0.166,2.04,2.06,0.0,0.0,0.0,0.0
0.241,0.241,3.17,3.22,0.183,0.183,11.17,11.83,0.02,0.02,0.25,0.25,0.0,0.0,0.0,0.0
0.103,0.103,1.32,1.33,0.315,0.315,17.79,19.53,0.178,0.178,2.32,2.29,0.1,0.1,0.18,0.18
0.03,0.03,0.39,0.39,0.093,0.093,5.82,5.66,0.229,0.229,2.92,2.88,0.1,0.1,0.18,0.18
0.169,0.169,2.27,2.24,0.071,0.071,4.56,4.46,0.041,0.041,0.5,0.5,0.026,0.026,0.05,0.05
0.042,0.042,0.55,0.55,0.025,0.025,1.47,1.48,0.052,0.052,0.65,0.65,0.0,0.0,0.0,0.0
0.067,0.067,0.87,0.86,0.04,0.04,2.38,2.41,0.126,0.126,1.61,1.62,0.0,0.0,0.0,0.0
0.346,0.346,4.41,4.51,0.015,0.015,0.96,0.95,0.156,0.156,2.0,1.98,0.1,0.1,0.18,0.18
0.065,0.065,0.85,0.86,0.246,0.246,17.47,16.07,0.039,0.039,0.49,0.49,0.2,0.2,0.36,0.36
0.019,0.019,0.25,0.25,0.128,0.128,7.92,7.62,0.402,0.402,5.27,5.14,0.253,0.253,0.45,0.45
0.193,0.193,2.55,2.51,0.214,0.214,14.54,13.55,0.336,0.336,4.16,4.25,0.203,0.203,0.36,0.36
0.048,0.048,0.63,0.63,0.133,0.133,9.81,9.35,0.08,0.08,0.98,0.98,0.003,0.003,0.0,0.0
0.077,0.077,0.99,0.99,0.102,0.102,6.65,6.43,0.247,0.247,3.12,3.17,0.1,0.1,0.18,0.18
0.319,0.319,4.03,4.11,0.244,0.244,17.04,15.7,0.215,0.215,2.77,2.73,0.034,0.034,0.06,0.06
0.08,0.08,1.05,1.04,0.149,0.149,10.9,10.34,0.003,0.003,0.04,0.04,0.052,0.052,0.09,0.09
0.006,0.006,0.08,0.08,0.15,0.15,10.93,10.36,0.088,0.088,1.11,1.1,0.035,0.035,0.06,0.06
0.075,0.075,0.98,0.98,0.081,0.081,6.03,5.86,0.054,0.054,0.67,0.68,0.035,0.035,0.06,0.06
0.112,0.112,1.49,1.47,0.035,0.035,2.47,2.5,0.126,0.126,1.56,1.57,0.057,0.057,0.1,0.1
0.066,0.066,0.86,0.86,0.184,0.184,11.77,12.51,0.011,0.011,0.13,0.13,0.0,0.0,0.0,0.0
0.179,0.179,2.38,2.35,0.314,0.314,18.57,20.48,0.012,0.012,0.15,0.15,0.0,0.0,0.0,0.0
0.077,0.077,1.01,1.01,0.333,0.333,20.15,22.41,0.091,0.091,1.11,1.12,0.0,0.0,0.0,0.0
0.138,0.138,1.79,1.8,0.258,0.258,16.24,17.68,0.515,0.515,6.82,6.6,0.0,0.0,0.0,0.0
0.077,0.077,0.98,0.99,0.642,0.642,26.96,31.16,1.499,1.499,22.99,20.62,27.2,27.2,95.1,64.45
6.097,6.097,429.39,136.45,1.227,1.227,306.86,121.08,6.365,6.365,43.99,56.39,27.5,27.5,97.17,65.4
7.63,7.63,19074.97,197.92,1.639,1.639,3277.58,188.5,7.761,7.761,49.94,66.56,20.073,20.073,70.93,52.36
5.786,5.786,19287.88,197.95,2.247,2.247,3210.29,188.27,9.406,9.406,62.41,90.72,1.267,1.267,4.48,4.38
10.476,10.476,92.7,172.8,0.667,0.667,392.64,132.51,8.409,8.409,151.24,86.12,1.105,1.105,3.76,3.83
17.161,17.161,98.79,195.24,0.349,0.349,581.22,148.8,15.063,15.063,12552.58,196.86,1.1,1.1,3.74,3.81
10.357,10.357,60.74,87.24,0.07,0.07,140.79,82.62,13.835,13.835,3952.73,190.37,0.538,0.538,1.83,1.85
0.846,0.846,5.78,5.95,0.0,0.0,0.09,0.09,10.081,10.081,3600.34,189.47,0.154,0.154,0.52,0.52
2.965,2.965,19.41,21.49,0.013,0.013,21.1,19.09,0.638,0.638,490.54,142.07,0.1,0.1,0.34,0.34
0.342,0.342,1.98,1.96,0.017,0.017,20.98,23.43,0.008,0.008,3.35,3.3,0.026,0.026,0.09,0.09
0.271,0.271,1.7,1.68,0.134,0.134,267.61,114.46,0.017,0.017,5.73,5.57,0.101,0.101,0.34,0.34
1.001,1.001,5.99,6.17,0.084,0.084,119.37,74.75,0.037,0.037,28.12,24.65,0.1,0.1,0.34,0.34
0.747,0.747,4.8,4.68,0.119,0.119,238.69,108.82,0.119,0.119,118.78,74.52,0.063,0.063,0.22,0.21
1.158,1.158,7.37,7.11,0.011,0.011,16.0,17.4,0.186,0.186,169.32,91.69,0.1,0.1,0.34,0.34
0.431,0.431,2.75,2.71,0.038,0.038,41.67,52.64,0.133,0.133,111.21,71.47,0.178,0.178,0.6,0.6
1.042,1.042,6.08,6.27,0.043,0.043,72.0,112.5,0.298,0.298,72.74,114.31,0.152,0.152,0.52,0.52
2.739,2.739,16.25,17.68,0.072,0.072,102.82,200.0,0.009,0.009,8.13,8.48,0.077,0.077,0.26,0.26
0.741,0.741,4.69,4.59,0.036,0.036,32.96,39.46,0.056,0.056,20.92,23.36,0.048,0.048,0.16,0.16
0.632,0.632,3.68,3.75,0.044,0.044,54.8,43.01,0.284,0.284,236.9,108.45,0.048,0.048,0.16,0.16
0.667,0.667,3.79,3.87,0.015,0.015,29.63,25.81,0.03,0.03,24.99,22.21,0.054,0.054,0.18,0.18
0.578,0.578,3.33,3.39,0.09,0.09,149.56,85.57,0.192,0.192,174.5,93.19,0.0,0.0,0.0,0.0
1.549,1.549,8.78,9.19,0.014,0.014,27.29,24.01,0.345,0.345,313.97,200.0,0.0,0.0,0.0,0.0
0.583,0.583,3.47,3.41,0.015,0.015,21.23,19.19,1.594,1.594,637.58,200.0,0.1,0.1,0.34,0.34
2.165,2.165,14.11,13.18,0.034,0.034,42.19,34.84,2.138,2.138,689.54,200.0,0.0,0.0,0.0,0.0
0.2,0.2,1.17,1.16,0.067,0.067,66.81,50.08,0.668,0.668,190.72,200.0,0.078,0.078,0.26,0.26
0.188,0.188,1.08,1.08,0.093,0.093,185.81,96.32,0.038,0.038,14.69,15.86,0.012,0.012,0.04,0.04
0.689,0.689,3.98,4.06,0.029,0.029,47.55,38.42,0.007,0.007,2.39,2.42,0.017,0.017,0.06,0.06
1.665,1.665,10.08,10.61,0.125,0.125,156.43,87.78,0.157,0.157,74.59,54.33,0.044,0.044,0.15,0.15
0.08,0.08,0.46,0.46,0.082,0.082,91.63,62.84,0.137,0.137,32.62,38.98,0.003,0.003,0.01,0.01
0.217,0.217,1.27,1.26,0.098,0.098,97.71,65.64,0.289,0.289,47.44,62.19,0.003,0.003,0.01,0.01
0.5,0.5,2.86,2.9,0.064,0.064,71.01,52.4,0.465,0.465,75.03,120.08,0.003,0.003,0.01,0.01
0.468,0.468,2.67,2.71,0.112,0.112,187.39,96.74,0.444,0.444,62.53,90.98,0.097,0.097,0.33,0.33
0.445,0.445,2.54,2.57,0.109,0.109,271.28,115.12,0.133,0.133,18.19,20.01,0.003,0.003,0.01,0.01
0.395,0.395,2.25,2.28,0.063,0.063,105.33,68.99,0.06,0.06,10.39,9.88,0.027,0.027,0.09,0.09
0.212,0.212,1.2,1.21,0.05,0.05,70.91,109.86,0.083,0.083,13.6,12.73,0.048,0.048,0.16,0.16
0.212,0.212,1.2,1.2,0.055,0.055,92.1,170.71,0.356,0.356,86.85,60.55,0.166,0.166,0.56,0.56
0.432,0.432,2.52,2.49,0.112,0.112,93.39,175.2,0.342,0.342,33.87,40.77,0.099,0.099,0.34,0.34
0.52,0.52,3.02,2.98,0.058,0.058,97.32,65.47,0.304,0.304,31.64,37.59,0.01,0.01,0.04,0.04
0.544,0.544,3.17,3.12,0.021,0.021,30.44,26.42,0.244,0.244,25.2,28.83,0.118,0.118,0.4,0.4
0.487,0.487,2.74,2.77,0.02,0.02,40.62,33.77,0.326,0.326,79.4,56.84,0.102,0.102,0.35,0.35
0.472,0.472,2.67,2.71,0.049,0.049,97.26,65.44,0.377,0.377,68.6,51.08,0.073,0.073,0.25,0.25
0.113,0.113,0.66,0.66,0.015,0.015,18.42,20.28,0.104,0.104,12.14,11.44,0.1,0.1,0.34,0.34
0.131,0.131,0.75,0.74,0.027,0.027,54.25,42.67,0.232,0.232,39.33,32.86,0.028,0.028,0.1,0.1
0.555,0.555,3.22,3.17,0.03,0.03,37.42,46.04,0.302,0.302,33.19,39.79,0.052,0.052,0.18,0.18
0.275,0.275,1.59,1.58,0.021,0.021,26.11,30.03,0.093,0.093,11.1,11.75,0.152,0.152,0.52,0.52
0.276,0.276,1.57,1.58,0.041,0.041,51.64,69.61,0.053,0.053,9.89,9.43,0.052,0.052,0.18,0.18
0.527,0.527,2.95,2.99,0.036,0.036,89.96,62.05,0.312,0.312,74.23,54.14,0.151,0.151,0.51,0.51
0.937,0.937,5.71,5.55,0.0,0.0,0.0,0.0,0.692,0.692,45.2,58.4,0.044,0.044,0.15,0.15
0.058,0.058,0.33,0.33,0.056,0.056,94.03,63.96,0.093,0.093,16.08,14.88,0.066,0.066,0.22,0.22
0.63,0.63,3.53,3.59,0.025,0.025,63.22,92.45,0.132,0.132,31.32,37.14,0.082,0.082,0.28,0.28
0.039,0.039,0.22,0.22,0.029,0.029,48.53,39.05,0.568,0.568,101.49,67.32,0.112,0.112,0.38,0.38
0.176,0.176,0.98,0.98,0.056,0.056,138.99,82.0,0.631,0.631,153.94,86.99,0.02,0.02,0.07,0.07
1.315,1.315,8.05,7.73,0.089,0.089,88.78,159.65,1.268,1.268,75.05,120.12,0.073,0.073,0.25,0.25
4.149,4.149,30.29,26.3,0.011,0.011,15.36,16.64,3.409,3.409,85.43,149.14,0.118,0.118,0.4,0.4
0.576,0.576,3.23,3.28,0.002,0.002,3.15,3.2,0.054,0.054,5.17,5.04,0.052,0.052,0.18,0.17
1.403,1.403,7.53,7.82,0.064,0.064,127.37,77.82,0.156,0.156,24.8,22.07,0.052,0.052,0.18,0.17
2.006,2.006,11.22,11.88,0.005,0.005,5.22,5.09,0.549,0.549,44.96,58.0,0.052,0.052,0.18,0.17
2.751,2.751,15.1,16.33,0.024,0.024,40.67,33.8,1.339,1.339,144.03,83.73,0.052,0.052,0.18,0.17
0.091,0.091,0.51,0.51,0.02,0.02,25.52,29.25,0.18,0.18,17.18,18.79,0.052,0.052,0.18,0.17
0.672,0.672,3.6,3.67,0.12,0.12,299.52,119.92,0.443,0.443,77.67,55.94,0.252,0.252,0.86,0.85
0.199,0.199,1.09,1.09,0.007,0.007,12.37,13.18,0.063,0.063,6.99,6.76,0.052,0.052,0.18,0.17
0.355,0.355,1.99,1.97,0.007,0.007,8.89,9.3,0.27,0.27,21.24,23.76,0.035,0.035,0.12,0.12
0.012,0.012,0.07,0.07,0.077,0.077,191.57,97.85,0.001,0.001,0.19,0.19,0.022,0.022,0.07,0.07
0.024,0.024,0.13,0.13,0.003,0.003,4.22,4.13,0.467,0.467,40.94,51.48,0.018,0.018,0.06,0.06
0.256,0.256,1.43,1.42,0.017,0.017,19.01,21.01,0.009,0.009,0.82,0.82,0.048,0.048,0.16,0.16
