cpu_user_time_diff_MAE,cpu_user_time_diff_RMSE,cpu_user_time_diff_MAPE,cpu_user_time_diff_SMAPE,cpu_system_time_diff_MAE,cpu_system_time_diff_RMSE,cpu_system_time_diff_MAPE,cpu_system_time_diff_SMAPE,cpu_idle_time_diff_MAE,cpu_idle_time_diff_RMSE,cpu_idle_time_diff_MAPE,cpu_idle_time_diff_SMAPE,memory_MAE,memory_RMSE,memory_MAPE,memory_SMAPE
5.164,5.164,12909.95,196.95,0.921,0.921,1841.03,180.4,6.054,6.054,30.39,35.84,5.691,5.691,21.97,19.8
1.227,1.227,6134.43,193.69,0.18,0.18,224.47,105.76,1.239,1.239,6.22,6.42,3.456,3.456,13.34,12.51
0.095,0.095,189.47,200.0,0.04,0.04,67.45,50.44,0.243,0.243,1.22,1.23,2.098,2.098,8.1,7.79
0.01,0.01,32.86,28.22,0.038,0.038,94.74,64.29,0.048,0.048,0.24,0.24,1.514,1.514,5.84,5.68
0.007,0.007,14.21,15.3,0.024,0.024,47.99,38.7,0.006,0.006,0.03,0.03,1.398,1.398,5.42,5.27
0.008,0.008,15.72,17.06,0.004,0.004,7.48,7.77,0.018,0.018,0.09,0.09,1.212,1.212,4.7,4.59
0.007,0.007,16.73,15.44,0.008,0.008,16.0,14.82,0.01,0.01,0.05,0.05,0.452,0.452,1.75,1.73
0.002,0.002,4.32,4.23,0.003,0.003,5.5,5.66,0.007,0.007,0.04,0.04,0.11,0.11,0.43,0.42
0.005,0.005,10.49,11.07,0.008,0.008,15.61,14.48,0.025,0.025,0.13,0.13,0.142,0.142,0.55,0.55
0.003,0.003,6.64,6.87,0.012,0.012,23.66,21.16,0.006,0.006,0.03,0.03,0.016,0.016,0.06,0.06
0.01,0.01,34.35,29.32,0.006,0.006,10.34,10.9,0.004,0.004,0.02,0.02,0.069,0.069,0.26,0.26
0.01,0.01,20.74,23.15,0.009,0.009,14.63,15.79,0.01,0.01,0.05,0.05,0.069,0.069,0.27,0.27
0.002,0.002,3.81,3.88,0.015,0.015,29.67,25.84,0.019,0.019,0.09,0.09,0.541,0.541,2.09,2.07
0.028,0.028,94.35,64.11,0.008,0.008,20.16,18.32,0.035,0.035,0.17,0.17,0.464,0.464,1.79,1.78
0.016,0.016,31.47,37.34,0.022,0.022,53.9,42.46,0.003,0.003,0.01,0.01,0.398,0.398,1.54,1.52
0.01,0.01,20.88,23.31,0.01,0.01,17.03,18.62,0.003,0.003,0.02,0.02,0.341,0.341,1.32,1.31
0.01,0.01,33.99,29.05,0.011,0.011,27.5,24.17,0.042,0.042,0.21,0.21,0.392,0.392,1.52,1.51
0.006,0.006,11.7,12.43,0.004,0.004,5.36,5.51,0.053,0.053,0.27,0.26,0.35,0.35,1.36,1.35
0.006,0.006,11.32,11.99,0.01,0.01,15.99,17.37,0.027,0.027,0.13,0.13,0.097,0.097,0.38,0.38
0.034,0.034,170.7,92.1,0.008,0.008,19.11,17.44,0.061,0.061,0.31,0.31,0.099,0.099,0.38,0.38
0.005,0.005,13.49,14.46,0.041,0.041,51.58,69.5,0.014,0.014,0.07,0.07,0.001,0.001,0.0,0.0
0.029,0.029,143.52,83.56,0.017,0.017,41.28,34.22,0.016,0.016,0.08,0.08,0.069,0.069,0.27,0.27
0.005,0.005,11.78,12.51,0.023,0.023,45.27,36.92,0.016,0.016,0.08,0.08,0.097,0.097,0.37,0.38
0.021,0.021,51.56,69.47,0.001,0.001,1.82,1.81,0.023,0.023,0.12,0.12,0.058,0.058,0.22,0.22
0.007,0.007,17.5,19.18,0.006,0.006,10.22,9.72,0.018,0.018,0.09,0.09,0.058,0.058,0.22,0.22
0.005,0.005,12.87,13.76,0.013,0.013,22.31,25.12,0.012,0.012,0.06,0.06,0.058,0.058,0.22,0.22
0.012,0.012,24.22,27.56,0.001,0.001,1.23,1.24,0.016,0.016,0.08,0.08,0.158,0.158,0.61,0.61
0.001,0.001,2.16,2.19,0.03,0.03,98.38,65.94,0.043,0.043,0.22,0.22,0.158,0.158,0.61,0.61
0.01,0.01,31.9,27.51,0.002,0.002,3.11,3.16,0.0,0.0,0.0,0.0,0.003,0.003,0.01,0.01
0.012,0.012,23.19,26.23,0.025,0.025,83.58,58.95,0.007,0.007,0.04,0.04,0.041,0.041,0.16,0.16
0.005,0.005,9.58,9.14,0.021,0.021,34.98,42.4,0.013,0.013,0.06,0.06,0.038,0.038,0.15,0.15
0.003,0.003,6.64,6.42,0.011,0.011,21.08,23.56,0.008,0.008,0.04,0.04,0.001,0.001,0.0,0.0
0.0,0.0,0.74,0.73,0.022,0.022,35.94,43.82,0.027,0.027,0.14,0.14,0.001,0.001,0.0,0.0
0.002,0.002,3.29,3.35,0.003,0.003,5.22,5.09,0.009,0.009,0.04,0.04,0.001,0.001,0.0,0.0
