cpu_user_time_diff_MAE,cpu_user_time_diff_RMSE,cpu_user_time_diff_MAPE,cpu_user_time_diff_SMAPE,cpu_system_time_diff_MAE,cpu_system_time_diff_RMSE,cpu_system_time_diff_MAPE,cpu_system_time_diff_SMAPE,cpu_idle_time_diff_MAE,cpu_idle_time_diff_RMSE,cpu_idle_time_diff_MAPE,cpu_idle_time_diff_SMAPE,memory_MAE,memory_RMSE,memory_MAPE,memory_SMAPE
17.329,17.329,92.03,170.46,0.578,0.578,963.7,165.63,16.382,16.382,1706.43,179.02,0.785,0.785,2.77,2.81
0.227,0.227,1.2,1.21,0.138,0.138,197.13,99.28,6.217,6.217,627.94,151.69,0.612,0.612,2.16,2.19
0.142,0.142,0.75,0.75,0.064,0.064,159.13,88.62,0.271,0.271,28.55,24.98,0.578,0.578,2.03,2.06
0.169,0.169,0.88,0.88,0.017,0.017,33.81,28.92,0.707,0.707,117.86,74.16,0.473,0.473,1.67,1.68
0.691,0.691,3.78,3.71,0.038,0.038,47.8,62.8,0.509,0.509,34.41,41.56,0.086,0.086,0.3,0.3
0.118,0.118,0.63,0.63,0.002,0.002,2.69,2.72,0.178,0.178,17.78,19.52,0.072,0.072,0.26,0.26
0.852,0.852,4.43,4.53,0.032,0.032,79.91,133.1,0.842,0.842,140.4,82.49,0.083,0.083,0.29,0.29
0.258,0.258,1.37,1.38,0.01,0.01,20.99,23.46,0.509,0.509,51.95,41.24,0.044,0.044,0.15,0.15
0.16,0.16,0.86,0.86,0.027,0.027,45.54,58.97,0.333,0.333,28.46,33.19,0.031,0.031,0.11,0.11
0.062,0.062,0.33,0.33,0.036,0.036,45.23,58.45,0.167,0.167,13.69,14.69,0.057,0.057,0.2,0.2
0.145,0.145,0.75,0.75,0.003,0.003,5.93,5.76,0.109,0.109,18.56,20.46,0.088,0.088,0.31,0.31
0.539,0.539,2.93,2.89,0.05,0.05,49.56,65.88,0.375,0.375,28.86,33.73,0.036,0.036,0.13,0.13
0.053,0.053,0.28,0.28,0.015,0.015,21.47,24.06,0.107,0.107,10.93,10.36,0.055,0.055,0.2,0.2
0.302,0.302,1.6,1.62,0.017,0.017,18.62,17.04,0.345,0.345,36.36,30.77,0.025,0.025,0.09,0.09
0.626,0.626,3.41,3.36,0.01,0.01,16.16,14.95,0.125,0.125,9.15,9.58,0.008,0.008,0.03,0.03
0.184,0.184,0.98,0.97,0.021,0.021,26.26,23.21,0.064,0.064,6.45,6.25,0.035,0.035,0.12,0.12
0.057,0.057,0.3,0.3,0.004,0.004,5.25,5.11,0.262,0.262,26.74,23.59,0.023,0.023,0.08,0.08
0.438,0.438,2.28,2.3,0.063,0.063,211.4,102.77,0.42,0.42,70.01,51.86,0.008,0.008,0.03,0.03
0.15,0.15,0.79,0.79,0.041,0.041,81.26,57.78,0.33,0.33,41.8,34.57,0.005,0.005,0.02,0.02
0.663,0.663,3.65,3.59,0.03,0.03,49.72,39.82,0.622,0.622,36.81,45.12,0.098,0.098,0.35,0.35
0.136,0.136,0.72,0.72,0.032,0.032,52.93,41.86,0.19,0.19,19.24,21.28,0.001,0.001,0.0,0.0
0.199,0.199,1.04,1.05,0.021,0.021,35.52,30.16,0.703,0.703,90.07,62.1,0.0,0.0,0.0,0.0
0.328,0.328,1.72,1.73,0.018,0.018,35.8,30.37,0.125,0.125,15.86,14.7,0.0,0.0,0.0,0.0
0.586,0.586,3.11,3.16,0.005,0.005,7.57,7.86,0.074,0.074,7.61,7.33,0.0,0.0,0.0,0.0
0.267,0.267,1.43,1.42,0.006,0.006,12.53,11.79,0.277,0.277,25.91,29.77,0.1,0.1,0.35,0.35
0.294,0.294,1.59,1.57,0.0,0.0,0.32,0.32,0.343,0.343,26.37,30.37,0.0,0.0,0.0,0.0
0.014,0.014,0.08,0.08,0.02,0.02,39.16,32.75,0.104,0.104,9.35,9.81,0.1,0.1,0.35,0.35
0.156,0.156,0.83,0.83,0.017,0.017,24.18,27.51,0.238,0.238,24.02,21.45,0.1,0.1,0.35,0.35
0.193,0.193,1.03,1.04,0.006,0.006,10.79,11.41,0.085,0.085,8.25,7.92,0.033,0.033,0.12,0.12
0.255,0.255,1.38,1.37,0.0,0.0,0.08,0.08,0.046,0.046,3.57,3.63,0.056,0.056,0.2,0.2
0.306,0.306,1.61,1.62,0.016,0.016,38.83,32.52,0.469,0.469,55.12,43.21,0.085,0.085,0.3,0.3
0.063,0.063,0.34,0.34,0.005,0.005,8.54,8.19,0.069,0.069,5.87,5.7,0.005,0.005,0.02,0.02
0.054,0.054,0.28,0.29,0.007,0.007,11.23,10.63,0.004,0.004,0.4,0.4,0.033,0.033,0.11,0.11
0.015,0.015,0.08,0.08,0.002,0.002,3.28,3.33,0.021,0.021,1.54,1.55,0.056,0.056,0.2,0.2
0.338,0.338,1.76,1.77,0.014,0.014,46.44,37.69,0.502,0.502,79.76,57.02,0.059,0.059,0.21,0.21
0.155,0.155,0.83,0.83,0.005,0.005,8.32,8.68,0.123,0.123,10.78,11.39,0.082,0.082,0.29,0.29
0.232,0.232,1.25,1.24,0.035,0.035,43.44,55.5,0.182,0.182,14.88,16.08,0.039,0.039,0.14,0.14
0.31,0.31,1.69,1.68,0.019,0.019,31.23,37.01,0.096,0.096,6.39,6.6,0.059,0.059,0.21,0.21
0.497,0.497,2.61,2.65,0.066,0.066,132.92,79.85,0.42,0.42,53.78,42.39,0.077,0.077,0.27,0.27
