ACF,PACF
1.0,1.0
0.13151024026861213,0.1315102402686121
0.13198376107483348,0.11670726327992566
0.15705476181394665,0.13037495729151996
0.1511385239566664,0.10991743795792201
0.11400907356977871,0.06004501470071053
0.21457735037277156,0.16341828492886093
0.1504918623447628,0.07831556693203974
0.13225204058709342,0.0549097408424882
0.12699005984096193,0.04140856865615006
0.10404139133907317,0.013054256308955898
0.09119160456021061,0.008310765246973242
0.17101886660287985,0.08810537325861845
0.10050039997955264,0.009754925960990014
0.10429957224184287,0.020049653975756122
0.10952638005453805,0.02310748940893573
0.06812295626673923,-0.018050925750495217
0.09779784458890693,0.028773136291670273
0.14718928437901727,0.0649592532020412
0.1049488640623808,0.026181539001148432
0.08543210473465283,0.005291177884408173
0.07417238259657355,-0.01323681875102252
0.11412183741819154,0.04670733803718896
0.08843906446910738,0.017026248911764977
0.13596041449564744,0.053265129516760226
0.09367336392661632,0.010236299837232312
0.11616328093234952,0.036876665123185076
0.09249030936526176,0.01243882439738233
0.10875423720977545,0.03173989160385193
0.11057840069087257,0.032554444467394514
0.1758129736252355,0.08775488335607781
0.11407945762541985,0.023380791714641365
0.11285560261683235,0.017129103317070887
0.11076883257665068,0.019253122265911814
0.10041035863207329,0.002761636852903317
0.10211577771865836,0.012168263438969765
0.12641067433342537,0.014571292227821948
0.08963821726457133,-0.01296373049184186
0.09043612629626757,-0.00431543870857751
0.08039989234062887,-0.011358219741672566
0.06374373759007647,-0.024220599872917987
0.0886167154311697,0.008379890185492048
0.13542090487343025,0.047551922556153196
0.08889217513645488,0.01043787817026648
0.10566918926220134,0.02816474689236255
0.07741640973549338,-0.004795373119206731
0.08802913803272494,0.01738920670570372
0.10487708094816714,0.031270327569341276
0.14232986046465013,0.04919632971343374
0.10722618971000433,0.02534155623448547
0.06950872145069527,-0.02770377930534412
0.08694957817592887,0.003013709508324299
0.09199742964112867,0.008054848879719937
0.08625602740734632,0.0020626163688898043
0.11868513129662696,0.019176211917735962
0.07235578735767784,-0.023256801132214813
0.09689946959039271,0.009722487503705112
0.0727758519499479,-0.00909383026752875
0.07338174977023851,-0.005579084511352381
0.07096029871521241,-0.011022055997578876
0.11894182756109256,0.024033981126763054
0.09166634242477044,0.008462926761634475
0.07391994412435801,-0.005107880526389927
0.07529786674897002,-1.0981538575905062e-05
0.07467386407268152,0.0009409815544198822
0.08021724178375206,0.011087147913795293
0.10167252278551761,0.010287448698789815
0.06940196187087264,-0.006079306316702541
0.0669209251074104,-0.007254692110396834
