State,Hurst_RS,CI_RS,Hurst_Variance,CI_Variance,Hurst_Periodogram,Noise_Level
entire,4.979612467850927e-08,"(-8.030031587042455, 8.030031686634704)",1.0000000497961248,"(-7.030031587042455, 9.030031686634704)",1.9026820801916704,307.0802118789044
entire,4.979612467850927e-08,"(-8.030031587042455, 8.030031686634704)",1.0000000497961248,"(-7.030031587042455, 9.030031686634704)",1.9026820801916704,307.0802118789044
Gaming,6.598747607778302e-05,"(-7.980632760088687, 7.980764735040843)",1.0000659874760778,"(-6.980632760088687, 8.980764735040843)",1.9020050895798088,580.5729907094882
AR,-0.00031654311663242965,"(-7.845113239929512, 7.844480153696248)",0.9996834568833676,"(-6.845113239929512, 8.844480153696248)",1.9024460355823645,571.2984143963107
Mining,nan,"(nan, nan)",nan,"(nan, nan)",1.9010588437055433,1512.4838674150858
Stream,0.00058379423081437,"(-6.021191311732311, 6.0223589001939395)",1.0005837942308144,"(-5.021191311732311, 7.0223589001939395)",1.9006602515204665,749.9669418427277
Idle,nan,"(nan, nan)",nan,"(nan, nan)",1.9001568401392541,1141.0528472187327
