State,Hurst_RS,CI_RS,Hurst_Variance,CI_Variance,Hurst_Periodogram,Noise_Level
entire,3.604144050079886e-05,"(-12.320051138712588, 12.320123221593589)",1.0000360414405007,"(-11.320051138712588, 13.320123221593589)",1.8931417087650677,1162605.967303731
entire,3.604144050079886e-05,"(-12.320051138712588, 12.320123221593589)",1.0000360414405007,"(-11.320051138712588, 13.320123221593589)",1.8931417087650677,1162605.967303731
Gaming,0.0003807099138604417,"(-12.076038391935167, 12.07679981176289)",1.0003807099138604,"(-11.076038391935167, 13.07679981176289)",1.893280908041244,2461167.072102701
Mining,-0.0003990977838026297,"(-11.485792564806339, 11.484994369238734)",0.9996009022161974,"(-10.485792564806339, 12.484994369238734)",1.9024406041357993,2596458.3799019633
Idle,0.0002591869680788547,"(-11.813056310804413, 11.81357468474057)",1.0002591869680788,"(-10.813056310804413, 12.81357468474057)",1.9024151035002457,2208419.864878321
AR,3.973229967224466e-05,"(-11.666621908285382, 11.666701372884727)",1.0000397322996721,"(-10.666621908285382, 12.666701372884727)",1.9024782090091978,2787313.585817121
Stream,0.0005243748809661389,"(-11.645324371832498, 11.64637312159443)",1.0005243748809662,"(-10.645324371832498, 12.64637312159443)",1.9014878490568927,2544732.676963581
