Resource,Score,RMSE,MAE,MAPE,SMAPE,Training time,Mean Inference time,Max Inference time,Min Inference time
cpu_user_time_diff,0.977,0.963,0.415,48.66,36.51,160.35740160942078,0.062215298064872,0.6469066143035889,0.04947638511657715
cpu_system_time_diff,0.788,0.205,0.113,459.42,51.1,160.35740160942078,0.062215298064872,0.6469066143035889,0.04947638511657715
cpu_idle_time_diff,0.972,1.048,0.476,8.36,7.8,160.35740160942078,0.062215298064872,0.6469066143035889,0.04947638511657715
memory,0.968,0.445,0.243,2.19,2.19,160.35740160942078,0.062215298064872,0.6469066143035889,0.04947638511657715
