Resource,Score,RMSE,MAE,MAPE,SMAPE,Training time,Mean Inference time,Max Inference time,Min Inference time
cpu_user_time_diff,0.975,0.767,0.325,21.85,17.78,161.7414412498474,0.18337338789578142,2.622443437576294,0.08976960182189941
cpu_system_time_diff,0.738,0.193,0.124,2242.36,37.62,161.7414412498474,0.18337338789578142,2.622443437576294,0.08976960182189941
cpu_idle_time_diff,0.963,0.994,0.581,8.06,10.17,161.7414412498474,0.18337338789578142,2.622443437576294,0.08976960182189941
memory,0.964,0.377,0.224,2.34,2.31,161.7414412498474,0.18337338789578142,2.622443437576294,0.08976960182189941
