Resource,Score,RMSE,MAE,MAPE,SMAPE,Training time,Mean Inference time,Max Inference time,Min Inference time
cpu_user_time_diff,0.826,2.788,1.201,50.5,32.34,8956.68519282341,0.2116195250043181,0.8096857070922852,0.18927431106567383
cpu_system_time_diff,0.587,0.297,0.166,51.46,52.52,8956.68519282341,0.2116195250043181,0.8096857070922852,0.18927431106567383
cpu_idle_time_diff,0.81,2.808,1.285,23.62,23.7,8956.68519282341,0.2116195250043181,0.8096857070922852,0.18927431106567383
memory,0.675,0.991,0.498,4.78,4.79,8956.68519282341,0.2116195250043181,0.8096857070922852,0.18927431106567383
