Resource,Score,RMSE,MAE,MAPE,SMAPE,Training time,Mean Inference time,Max Inference time,Min Inference time
cpu_user_time_diff,0.927,1.835,0.82,37.25,26.41,1520.7514460086823,0.09306368706416701,0.7016427516937256,0.07802152633666992
cpu_system_time_diff,0.788,0.22,0.105,38.1,31.94,1520.7514460086823,0.09306368706416701,0.7016427516937256,0.07802152633666992
cpu_idle_time_diff,0.925,1.826,0.757,16.13,17.66,1520.7514460086823,0.09306368706416701,0.7016427516937256,0.07802152633666992
memory,0.876,0.618,0.31,3.03,3.02,1520.7514460086823,0.09306368706416701,0.7016427516937256,0.07802152633666992
