cpu_user_time_diff_MAE,cpu_user_time_diff_RMSE,cpu_user_time_diff_MAPE,cpu_user_time_diff_SMAPE,cpu_system_time_diff_MAE,cpu_system_time_diff_RMSE,cpu_system_time_diff_MAPE,cpu_system_time_diff_SMAPE,cpu_idle_time_diff_MAE,cpu_idle_time_diff_RMSE,cpu_idle_time_diff_MAPE,cpu_idle_time_diff_SMAPE,memory_MAE,memory_RMSE,memory_MAPE,memory_SMAPE
12.857,12.857,243.04,109.72,0.904,0.904,93.23,174.63,12.94,12.94,94.04,177.5,0.764,0.764,4.89,5.02
0.243,0.243,4.65,4.55,0.1,0.1,9.85,10.36,0.0,0.0,0.0,0.0,1.295,1.295,7.94,8.27
0.018,0.018,0.35,0.35,0.004,0.004,0.4,0.4,0.01,0.01,0.08,0.08,0.5,0.5,3.31,3.26
0.007,0.007,0.14,0.14,0.065,0.065,6.96,6.73,0.017,0.017,0.12,0.12,0.283,0.283,1.81,1.79
0.171,0.171,3.35,3.3,0.013,0.013,1.34,1.34,0.154,0.154,1.11,1.11,1.297,1.297,7.41,7.7
0.045,0.045,0.86,0.86,0.061,0.061,6.75,6.53,0.037,0.037,0.27,0.27,0.346,0.346,2.08,2.11
0.007,0.007,0.13,0.13,0.074,0.074,7.3,7.58,0.057,0.057,0.42,0.42,0.096,0.096,0.59,0.59
0.212,0.212,4.04,4.13,0.041,0.041,4.11,4.2,0.347,0.347,2.52,2.49,0.065,0.065,0.41,0.41
0.1,0.1,1.87,1.89,0.081,0.081,8.03,8.36,0.128,0.128,0.94,0.93,0.482,0.482,3.07,3.02
0.013,0.013,0.24,0.24,0.061,0.061,6.74,6.52,0.033,0.033,0.24,0.24,0.387,0.387,2.5,2.47
0.079,0.079,1.53,1.52,0.052,0.052,5.13,5.26,0.035,0.035,0.26,0.26,0.005,0.005,0.03,0.03
0.005,0.005,0.1,0.1,0.032,0.032,3.18,3.23,0.02,0.02,0.14,0.14,0.137,0.137,0.88,0.88
0.077,0.077,1.46,1.47,0.054,0.054,5.83,5.66,0.053,0.053,0.38,0.38,0.1,0.1,0.64,0.64
0.031,0.031,0.6,0.6,0.016,0.016,1.58,1.59,0.001,0.001,0.01,0.01,0.033,0.033,0.21,0.21
0.055,0.055,1.04,1.04,0.169,0.169,20.07,18.24,0.077,0.077,0.56,0.56,0.588,0.588,3.54,3.6
0.108,0.108,2.09,2.07,0.061,0.061,6.42,6.22,0.09,0.09,0.65,0.65,1.36,1.36,8.04,8.38
0.067,0.067,1.29,1.28,0.021,0.021,2.07,2.09,0.021,0.021,0.15,0.15,0.326,0.326,2.0,2.02
0.056,0.056,1.06,1.07,0.06,0.06,6.52,6.32,0.054,0.054,0.39,0.39,0.251,0.251,1.56,1.55
0.004,0.004,0.07,0.07,0.101,0.101,10.69,11.3,0.067,0.067,0.48,0.48,0.292,0.292,1.83,1.81
0.104,0.104,1.97,1.99,0.021,0.021,2.17,2.15,0.057,0.057,0.42,0.42,0.324,0.324,1.99,2.01
0.002,0.002,0.05,0.05,0.094,0.094,8.94,9.36,0.037,0.037,0.27,0.27,0.295,0.295,1.9,1.89
0.006,0.006,0.12,0.12,0.048,0.048,5.0,5.13,0.008,0.008,0.06,0.06,0.516,0.516,3.33,3.28
0.055,0.055,1.05,1.05,0.025,0.025,2.56,2.53,0.05,0.05,0.36,0.37,1.097,1.097,7.03,6.79
0.014,0.014,0.27,0.27,0.071,0.071,6.73,6.96,0.024,0.024,0.17,0.17,0.589,0.589,3.62,3.68
0.019,0.019,0.36,0.36,0.014,0.014,1.48,1.49,0.054,0.054,0.39,0.39,0.038,0.038,0.25,0.25
0.217,0.217,4.02,4.1,0.23,0.23,28.09,24.63,0.018,0.018,0.13,0.13,0.005,0.005,0.03,0.03
0.048,0.048,0.92,0.93,0.026,0.026,2.61,2.58,0.045,0.045,0.33,0.33,0.594,0.594,3.8,3.73
0.062,0.062,1.2,1.2,0.027,0.027,2.79,2.75,0.008,0.008,0.06,0.06,0.42,0.42,2.53,2.57
0.126,0.126,2.43,2.41,0.071,0.071,7.74,8.05,0.092,0.092,0.67,0.67,0.829,0.829,5.05,5.18
0.014,0.014,0.26,0.27,0.035,0.035,3.68,3.75,0.07,0.07,0.51,0.51,0.197,0.197,1.21,1.22
0.023,0.023,0.44,0.44,0.011,0.011,1.17,1.17,0.092,0.092,0.67,0.66,0.568,0.568,3.57,3.51
0.063,0.063,1.19,1.2,0.065,0.065,7.1,6.86,0.068,0.068,0.49,0.49,0.342,0.342,2.16,2.14
0.171,0.171,3.19,3.24,0.072,0.072,7.23,7.5,0.22,0.22,1.62,1.6,0.499,0.499,3.06,3.11
0.038,0.038,0.73,0.73,0.03,0.03,3.14,3.2,0.007,0.007,0.05,0.05,0.202,0.202,1.3,1.29
0.094,0.094,1.81,1.79,0.047,0.047,4.88,5.0,0.017,0.017,0.12,0.12,0.208,0.208,1.33,1.32
0.076,0.076,1.47,1.46,0.093,0.093,9.07,9.51,0.08,0.08,0.58,0.58,0.761,0.761,4.88,4.76
0.034,0.034,0.64,0.64,0.018,0.018,1.82,1.81,0.054,0.054,0.39,0.39,0.282,0.282,1.73,1.75
0.124,0.124,2.34,2.37,0.07,0.07,7.66,7.38,0.017,0.017,0.12,0.12,0.721,0.721,4.87,4.76
0.022,0.022,0.42,0.43,0.085,0.085,9.2,8.79,0.017,0.017,0.12,0.12,0.382,0.382,2.47,2.44
0.02,0.02,0.38,0.38,0.065,0.065,7.35,7.09,0.121,0.121,0.87,0.87,0.011,0.011,0.07,0.07
0.079,0.079,1.48,1.49,0.078,0.078,9.1,8.7,0.019,0.019,0.14,0.14,0.502,0.502,3.04,3.09
0.039,0.039,0.74,0.74,0.028,0.028,2.92,2.96,0.037,0.037,0.27,0.27,0.507,0.507,3.11,3.16
0.005,0.005,0.09,0.09,0.094,0.094,9.58,10.06,0.047,0.047,0.34,0.34,0.444,0.444,2.79,2.75
0.012,0.012,0.24,0.23,0.012,0.012,1.24,1.25,0.017,0.017,0.12,0.12,0.345,0.345,2.18,2.16
0.09,0.09,1.72,1.71,0.092,0.092,9.34,9.8,0.026,0.026,0.19,0.19,0.229,0.229,1.46,1.45
5.833,5.833,52.79,71.72,1.209,1.209,56.24,78.24,6.687,6.687,94.59,64.22,2.917,2.917,15.11,16.35
6.607,6.607,55.76,77.31,1.935,1.935,66.94,100.62,9.87,9.87,251.78,111.46,8.122,8.122,33.98,40.94
7.621,7.621,71.29,110.79,0.23,0.23,14.58,15.73,6.049,6.049,88.95,61.57,7.944,7.944,31.65,37.6
0.316,0.316,3.91,3.98,1.07,1.07,41.47,52.32,2.96,2.96,34.22,41.28,6.09,6.09,24.36,27.74
2.469,2.469,17.94,19.71,0.885,0.885,33.39,40.08,3.257,3.257,100.54,66.9,4.278,4.278,16.21,17.63
3.977,3.977,30.06,35.38,0.06,0.06,2.56,2.59,1.516,1.516,36.44,30.82,2.584,2.584,9.47,9.94
1.505,1.505,12.0,12.77,0.013,0.013,0.55,0.55,1.316,1.316,27.76,24.38,1.605,1.605,5.9,6.08
0.583,0.583,5.36,5.51,0.569,0.569,31.61,27.3,3.573,3.573,51.34,69.07,1.311,1.311,4.8,4.92
4.189,4.189,45.93,37.35,0.151,0.151,6.77,6.55,4.265,4.265,52.91,71.95,1.21,1.21,4.69,4.58
