cpu_user_time_diff_MAE,cpu_user_time_diff_RMSE,cpu_user_time_diff_MAPE,cpu_user_time_diff_SMAPE,cpu_system_time_diff_MAE,cpu_system_time_diff_RMSE,cpu_system_time_diff_MAPE,cpu_system_time_diff_SMAPE,cpu_idle_time_diff_MAE,cpu_idle_time_diff_RMSE,cpu_idle_time_diff_MAPE,cpu_idle_time_diff_SMAPE,memory_MAE,memory_RMSE,memory_MAPE,memory_SMAPE
0.242,0.242,5.47,5.32,0.023,0.023,2.27,2.25,0.126,0.126,0.9,0.89,1.1,1.1,4.55,4.44
0.133,0.133,2.78,2.82,0.066,0.066,6.79,6.57,0.81,0.81,5.91,5.74,0.748,0.748,3.1,3.06
0.297,0.297,6.87,6.64,0.13,0.13,13.01,12.21,0.142,0.142,1.0,1.0,0.446,0.446,1.85,1.83
0.326,0.326,7.47,7.2,0.061,0.061,5.45,5.61,0.08,0.08,0.57,0.57,0.291,0.291,1.21,1.2
0.128,0.128,2.76,2.8,0.262,0.262,20.04,22.27,0.006,0.006,0.04,0.04,0.183,0.183,0.76,0.76
0.064,0.064,1.42,1.43,0.014,0.014,1.2,1.21,0.114,0.114,0.8,0.8,0.124,0.124,0.51,0.51
0.001,0.001,0.03,0.03,0.055,0.055,4.8,4.69,0.045,0.045,0.32,0.32,0.082,0.082,0.34,0.34
0.097,0.097,2.21,2.19,0.108,0.108,11.05,10.47,0.09,0.09,0.64,0.64,0.082,0.082,0.34,0.34
0.041,0.041,0.96,0.95,0.264,0.264,27.25,23.98,0.145,0.145,1.02,1.02,0.082,0.082,0.34,0.34
0.027,0.027,0.61,0.61,0.309,0.309,36.82,31.1,0.066,0.066,0.46,0.46,0.082,0.082,0.34,0.34
0.224,0.224,4.97,5.1,0.054,0.054,4.85,4.97,0.441,0.441,3.19,3.14,0.082,0.082,0.34,0.34
0.186,0.186,4.17,4.25,0.274,0.274,20.59,22.95,0.062,0.062,0.44,0.44,0.018,0.018,0.07,0.07
0.04,0.04,0.9,0.9,0.253,0.253,21.98,24.69,0.041,0.041,0.29,0.29,0.018,0.018,0.07,0.07
0.194,0.194,4.16,4.24,0.192,0.192,17.41,19.07,0.13,0.13,0.93,0.93,0.004,0.004,0.02,0.02
