bin_edges,hist_data,kde_values
20802.57,1715,2.1080265577880388e-05
21275.79,909,3.043412870165214e-05
21749.01,1377,3.609873833275984e-05
22222.23,1238,3.964362823439816e-05
22695.45,1472,4.239041100260155e-05
23168.67,1605,4.685127462668639e-05
23641.89,1732,5.3270694410739505e-05
24115.11,2380,5.682204009251907e-05
24588.329999999998,1164,5.447534636886206e-05
25061.55,1666,5.0877439742316726e-05
25534.77,2274,4.981275969080452e-05
26007.989999999998,1155,4.8343954819810356e-05
26481.21,1199,4.5022429825815365e-05
26954.43,1158,4.387381673850926e-05
27427.65,2077,4.639143618438291e-05
27900.87,1707,4.8330321135482606e-05
28374.09,1390,4.687919801991786e-05
28847.309999999998,1286,4.4962679442284736e-05
29320.53,1133,4.76146321153965e-05
29793.75,2736,5.530980811367215e-05
30266.97,1617,6.136775442116039e-05
30740.19,2485,6.14890360790582e-05
31213.41,1543,5.8274568521800985e-05
31686.629999999997,2071,5.43597574979295e-05
32159.85,1048,5.018474906580966e-05
32633.07,1641,4.661945263492765e-05
33106.29,1556,4.469620394509413e-05
33579.509999999995,1110,4.429480178383434e-05
34052.729999999996,1681,4.688204313485152e-05
34525.95,1931,5.268951532681991e-05
34999.17,1999,5.856790148734503e-05
35472.39,2360,6.252580443848375e-05
35945.61,1874,6.448799959457621e-05
36418.83,2709,6.269297565300685e-05
36892.05,1118,5.392739553493984e-05
37365.270000000004,921,4.2058098987534094e-05
37838.49,1004,3.620074369365599e-05
38311.71,1169,3.906940816161896e-05
38784.93,2152,4.5791527624602594e-05
39258.149999999994,1654,4.986780903968002e-05
39731.369999999995,1506,4.895446492438044e-05
40204.59,1404,4.3693533700254045e-05
40677.81,1190,3.3272746566081785e-05
