State,Hurst_RS,CI_RS,Hurst_Variance,CI_Variance,Hurst_Periodogram,Noise_Level
entire,1.840699631862213e-06,"(-11.102781847649792, 11.102785529049056)",1.0000018406996318,"(-10.102781847649792, 12.102785529049056)",1.9023796433084832,29453.810966370173
entire,1.840699631862213e-06,"(-11.102781847649792, 11.102785529049056)",1.0000018406996318,"(-10.102781847649792, 12.102785529049056)",1.9023796433084832,29453.810966370173
Stream,-0.0011622797000225447,"(-10.619538677737973, 10.617214118337928)",0.9988377202999774,"(-9.619538677737973, 11.617214118337928)",1.9022834505209651,73570.07497139875
Gaming,-0.0002460289903979154,"(-10.795894355755783, 10.795402297774986)",0.9997539710096021,"(-9.795894355755783, 11.795402297774986)",1.902383217234688,59427.14914750379
Idle,-0.0019448096256329183,"(-10.468484402596596, 10.464594783345332)",0.9980551903743671,"(-9.468484402596596, 11.464594783345332)",1.9024564659630392,67449.71648567016
Mining,-0.0007151763341694245,"(-10.690025788304949, 10.688595435636609)",0.9992848236658306,"(-9.690025788304949, 11.688595435636609)",1.902402871385423,71591.27927451034
AR,-0.0003630948595872808,"(-10.771856978502585, 10.771130788783411)",0.9996369051404127,"(-9.771856978502585, 11.771130788783411)",1.9023230111237206,68584.69082942099
