Trend,Residual,Seasonal
3125343.8260000004,0.04167871293346229,0.0023212868281191276
3125354.7760000005,27.598583726939754,-27.85458372745757
3125365.654,55.75255102344475,-55.71655102359749
3125376.586,-55.59657320780434,55.72057320764043
3125387.614,-27.982240256664742,27.84824025658651
3125398.5259999996,0.0016787133618706776,0.0023212868281191276
3125409.4340000004,28.080583727248953,-27.85458372745757
3125420.382,55.58455102338142,-55.71655102359749
3125431.306,-55.77657320750632,55.72057320764043
3125442.168,-27.79624025644495,27.84824025658651
3125453.146,0.0016787128962093903,0.0023212868281191276
3125464.074,27.75058372764011,-27.85458372745757
3125474.95,55.90655102354161,-55.71655102359749
3125485.7780000004,-55.60857320790865,55.72057320764043
3125496.6380000003,-27.8862402567616,27.84824025658651
3125507.4060000004,-0.11832128721554933,0.0023212868281191276
3125518.25,27.874583727476196,-27.85458372745757
3125529.1219999995,55.5745510240706,-55.71655102359749
3125540.034,-55.64457320775591,55.72057320764043
3125550.86,-27.74824025649338,27.84824025658651
3125561.7420000006,0.10567871271367016,0.0023212868281191276
3125572.602,27.65258372740914,-27.85458372745757
3125583.486,55.62055102369435,-55.71655102359749
3125594.348,-55.658573207722384,55.72057320764043
3125605.34,-27.808240256549258,27.84824025658651
3125616.374,-0.21632128651519475,0.0023212868281191276
3125627.428000001,27.78658372655605,-27.85458372745757
3125638.464,55.81255102350063,-55.71655102359749
3125649.518,-55.55857320762925,55.72057320764043
3125660.452,-27.74024025657906,27.84824025658651
3125671.348,0.07967871310855093,0.0023212868281191276
3125682.272,27.612583727371888,-27.85458372745757
3125693.254,55.50255102344475,-55.71655102359749
3125704.228,-55.6485732079459,55.72057320764043
3125715.3279999997,-27.7062402561283,27.84824025658651
3125726.402,-0.10432128678341565,0.0023212868281191276
3125737.384,28.000583727174448,-27.85458372745757
3125748.382,55.744551023530434,-55.71655102359749
3125759.4260000004,-55.93657320812099,55.72057320764043
3125770.3700000006,-27.758240257201184,27.84824025658651
3125781.364,0.15367871313090267,0.0023212868281191276
3125792.3720000004,27.732583727017985,-27.85458372745757
3125803.296,55.800551023396324,-55.71655102359749
3125814.1680000005,-55.63857320816942,55.72057320764043
3125825.0560000003,-27.824240256843556,27.84824025658651
3125835.922,-0.04432128672753629,0.0023212868281191276
3125846.782,27.762583727278756,-27.85458372745757
3125857.636,55.79055102361984,-55.71655102359749
3125868.57,-55.740573207659054,55.72057320764043
3125879.562,-28.060240256411422,27.84824025658651
3125890.518,0.029678712829154165,0.0023212868281191276
3125901.466,28.038583727349536,-27.85458372745757
3125912.5039999997,55.70255102409668,-55.71655102359749
3125923.4960000003,-55.926573207878846,55.72057320764043
3125934.43,-27.738240256716896,27.84824025658651
3125945.3200000003,0.18767871265034022,0.0023212868281191276
3125956.2800000003,27.89458372702916,-27.85458372745757
3125967.226,55.430551023750226,-55.71655102359749
3125978.17,-55.80057320771493,55.72057320764043
3125989.1,-27.678240256661017,27.84824025658651
3126000.1420000005,0.08567871269504371,0.0023212868281191276
3126011.126,27.698583727498548,-27.85458372745757
3126022.06,55.80655102344848,-55.71655102359749
3126033.032,-55.74257320798688,55.72057320764043
3126044.0360000003,-27.944240256955315,27.84824025658651
