Resource,Score,RMSE,MAE,MAPE,SMAPE,Training time,Mean Inference time,Max Inference time,Min Inference time
cpu_user_time_diff_sma_2,0.927,1.795,0.751,59.86,30.25,0.001077890396118164,0.06334930500674343,3.7839810848236084,0.06043648719787598
cpu_system_time_diff_sma_2,0.554,0.368,0.158,41.81,32.59,0.001077890396118164,0.06339780207404191,3.7498650550842285,0.06053662300109863
cpu_idle_time_diff_sma_2,0.908,2.005,0.798,18.13,12.96,0.001077890396118164,0.10776097960277424,3.7726640701293945,0.06138253211975098
memory_sma_2,0.705,2.392,1.096,7.25,6.57,0.001077890396118164,0.12384844014807773,8.513521909713745,0.07734322547912598
