State,Hurst_RS,CI_RS,Hurst_Variance,CI_Variance,Hurst_Periodogram,Noise_Level
entire,0.0001048363635629538,"(-2.6123514042000298, 2.6125610769271552)",1.0001048363635627,"(-1.6123514042000302, 3.6125610769271557)",1.5124905429700846,11.41298201978098
entire,0.0001048363635629538,"(-2.6123514042000298, 2.6125610769271552)",1.0001048363635627,"(-1.6123514042000302, 3.6125610769271557)",1.5124905429700846,11.41298201978098
AR,0.00042502649159310396,"(-0.1244472354159795, 0.1252972883991657)",1.000425026491593,"(0.8755527645840205, 1.1252972883991657)",1.0264382993607515,1.3346898342632132
Idle,0.00043955875752401996,"(-0.22387130075522363, 0.22475041827027167)",1.000439558757524,"(0.7761286992447763, 1.2247504182702718)",0.9932918336951936,1.368066464867932
Stream,8.186697674774293e-05,"(-1.5826868586741754, 1.5828505926276708)",1.0000818669767477,"(-0.5826868586741754, 2.582850592627671)",1.2911992175636928,9.190721403134843
Gaming,0.0005448618600349982,"(-0.10242047805996587, 0.10351020178003587)",1.000544861860035,"(0.8975795219400341, 1.1035102017800358)",0.8947800340994655,3.1773782302620215
Mining,nan,"(nan, nan)",nan,"(nan, nan)",1.2944929013192095,11.461304956404971
