Trend,Residual,Seasonal
,,-0.010465487882980651
,,0.029356522101825048
13.62,-3.622722960142008,0.002722960142008773
9.399999999999999,1.1139920055010994,-0.013992005501098019
9.84,1.3676219888597545,-0.007621988859755151
10.44,-4.829534512117019,-0.010465487882980651
10.1,1.7706434778981757,0.029356522101825048
9.92,3.077277039857991,0.002722960142008773
10.66,-1.8460079944989014,-0.013992005501098019
10.340000000000002,-0.03237801114024577,-0.007621988859755151
9.940000000000001,-0.6295345121170199,-0.010465487882980651
10.5,-0.22935652210182433,0.029356522101825048
10.580000000000002,0.41727703985798936,0.002722960142008773
11.180000000000001,0.4339920055010962,-0.013992005501098019
11.080000000000002,-0.37237801114024743,-0.007621988859755151
11.440000000000001,0.8704654878829801,-0.010465487882980651
11.22,-1.449356522101825,0.029356522101825048
11.460000000000003,1.3372770398579894,0.002722960142008773
11.300000000000002,-0.7860079944989045,-0.013992005501098019
11.800000000000002,0.10762198885975302,-0.007621988859755151
11.560000000000002,-0.049534512117021624,-0.010465487882980651
10.420000000000002,1.850643477898174,0.029356522101825048
10.34,1.257277039857991,0.002722960142008773
10.420000000000002,-5.606007994498904,-0.013992005501098019
10.38,1.1276219888597543,-0.007621988859755151
10.48,1.4304654878829806,-0.010465487882980651
11.84,0.23064347789817474,0.029356522101825048
10.600000000000001,1.4972770398579895,0.002722960142008773
10.48,1.1339920055010972,-0.013992005501098019
10.38,-5.072378011140246,-0.007621988859755151
10.32,0.990465487882981,-0.010465487882980651
10.64,0.930643477898174,0.029356522101825048
11.68,0.11727703985799222,0.002722960142008773
11.72,1.4939920055010967,-0.013992005501098019
10.940000000000001,-0.43237801114024615,-0.007621988859755151
10.900000000000002,0.6104654878829785,-0.010465487882980651
10.9,-3.2293565221018254,0.029356522101825048
11.020000000000001,0.5772770398579895,0.002722960142008773
9.88,3.3339920055010963,-0.013992005501098019
10.68,0.42762198885975505,-0.007621988859755151
10.68,-4.869534512117019,-0.010465487882980651
10.42,1.2506434778981743,0.029356522101825048
10.3,1.2972770398579903,0.002722960142008773
10.34,1.5739920055010985,-0.013992005501098019
10.56,-0.052378011140245345,-0.007621988859755151
10.780000000000001,-4.76953451211702,-0.010465487882980651
10.640000000000002,2.130643477898173,0.029356522101825048
10.64,2.05727703985799,0.002722960142008773
11.86,-0.6460079944989021,-0.013992005501098019
11.68,-1.1723780111402446,-0.007621988859755151
11.200000000000001,0.9104654878829792,-0.010465487882980651
10.82,1.050643477898175,0.029356522101825048
11.240000000000002,-0.9427229601420101,0.002722960142008773
11.42,-2.1060079944989014,-0.013992005501098019
11.520000000000001,1.0876219888597534,-0.007621988859755151
11.66,1.3504654878829805,-0.010465487882980651
10.760000000000002,1.6106434778981737,0.029356522101825048
10.3,0.6972770398579905,0.002722960142008773
9.080000000000002,-4.266007994498904,-0.013992005501098019
9.040000000000001,1.2676219888597549,-0.007621988859755151
9.44,-2.5295345121170185,-0.010465487882980651
10.84,1.3306434778981744,0.029356522101825048
10.920000000000002,2.0772770398579894,0.002722960142008773
10.66,1.1539920055010986,-0.013992005501098019
10.280000000000001,0.4276219888597533,-0.007621988859755151
9.08,-3.46953451211702,-0.010465487882980651
8.88,1.3906434778981749,0.029356522101825048
7.66,-0.6627229601420089,0.002722960142008773
8.78,2.033992005501099,-0.013992005501098019
8.680000000000001,-4.072378011140247,-0.007621988859755151
9.74,1.4704654878829797,-0.010465487882980651
10.1,-0.329356522101824,0.029356522101825048
11.4,0.8972770398579916,0.002722960142008773
11.760000000000002,0.8539920055010961,-0.013992005501098019
10.860000000000001,0.2476219888597536,-0.007621988859755151
11.0,2.0104654878829806,-0.010465487882980651
11.0,-5.729356522101825,0.029356522101825048
9.94,3.0572770398579916,0.002722960142008773
9.58,3.0339920055010974,-0.013992005501098019
9.639999999999999,-3.8323780111402437,-0.007621988859755151
9.14,2.0704654878829793,-0.010465487882980651
8.639999999999999,-3.0693565221018244,0.029356522101825048
9.44,1.0572770398579918,0.002722960142008773
9.3,0.813992005501097,-0.013992005501098019
10.14,-0.33237801114024473,-0.007621988859755151
10.100000000000001,0.4104654878829792,-0.010465487882980651
10.14,-0.3693565221018249,0.029356522101825048
10.240000000000002,0.057277039857989945,0.002722960142008773
10.020000000000001,0.2939920055010974,-0.013992005501098019
