cpu_user_time_diff_MAE,cpu_user_time_diff_RMSE,cpu_user_time_diff_MAPE,cpu_user_time_diff_SMAPE,cpu_system_time_diff_MAE,cpu_system_time_diff_RMSE,cpu_system_time_diff_MAPE,cpu_system_time_diff_SMAPE,cpu_idle_time_diff_MAE,cpu_idle_time_diff_RMSE,cpu_idle_time_diff_MAPE,cpu_idle_time_diff_SMAPE,memory_MAE,memory_RMSE,memory_MAPE,memory_SMAPE
17.549,17.549,93.19,174.51,0.555,0.555,865.99,162.48,16.692,16.692,1710.53,179.06,0.795,0.795,2.81,2.85
0.558,0.558,2.96,3.0,0.292,0.292,436.31,137.14,0.508,0.508,51.65,41.05,0.07,0.07,0.25,0.25
0.105,0.105,0.56,0.56,0.169,0.169,315.43,122.4,0.243,0.243,25.17,22.36,0.092,0.092,0.32,0.32
0.219,0.219,1.15,1.16,0.171,0.171,330.85,124.65,0.216,0.216,27.56,24.22,0.098,0.098,0.34,0.35
0.164,0.164,0.88,0.87,0.136,0.136,207.04,101.73,0.15,0.15,13.3,14.24,0.013,0.013,0.05,0.05
0.184,0.184,0.98,0.98,0.057,0.057,83.87,59.09,0.108,0.108,10.17,10.72,0.031,0.031,0.11,0.11
0.181,0.181,0.95,0.96,0.04,0.04,73.44,53.72,0.09,0.09,10.83,10.28,0.043,0.043,0.15,0.15
0.107,0.107,0.56,0.56,0.154,0.154,296.12,119.38,0.14,0.14,15.48,14.37,0.029,0.029,0.1,0.1
0.263,0.263,1.4,1.39,0.168,0.168,299.79,119.97,0.059,0.059,5.73,5.57,0.048,0.048,0.17,0.17
0.086,0.086,0.46,0.46,0.003,0.003,4.73,4.62,0.15,0.15,13.29,14.24,0.044,0.044,0.15,0.15
0.04,0.04,0.21,0.21,0.004,0.004,7.14,6.89,0.118,0.118,13.71,12.83,0.003,0.003,0.01,0.01
0.094,0.094,0.5,0.5,0.013,0.013,15.93,17.31,0.075,0.075,6.95,7.2,0.043,0.043,0.15,0.15
0.028,0.028,0.15,0.15,0.011,0.011,14.45,15.58,0.076,0.076,7.38,7.12,0.06,0.06,0.21,0.21
0.125,0.125,0.67,0.67,0.007,0.007,8.06,8.4,0.126,0.126,12.71,11.95,0.032,0.032,0.11,0.11
1.007,1.007,5.42,5.28,0.019,0.019,27.14,31.4,0.157,0.157,13.29,14.24,0.046,0.046,0.16,0.16
0.08,0.08,0.43,0.43,0.008,0.008,10.56,11.15,0.057,0.057,5.22,5.36,0.073,0.073,0.26,0.26
0.302,0.302,1.61,1.62,0.003,0.003,3.7,3.77,0.119,0.119,11.53,10.9,0.053,0.053,0.19,0.19
0.307,0.307,1.62,1.63,0.027,0.027,51.64,41.04,0.258,0.258,31.66,27.34,0.081,0.081,0.29,0.29
0.284,0.284,1.5,1.51,0.02,0.02,39.68,33.11,0.288,0.288,35.86,30.41,0.068,0.068,0.24,0.24
0.329,0.329,1.77,1.76,0.002,0.002,4.4,4.5,0.122,0.122,9.79,10.29,0.006,0.006,0.02,0.02
0.226,0.226,1.21,1.2,0.004,0.004,7.46,7.19,0.144,0.144,12.84,13.73,0.018,0.018,0.06,0.06
0.039,0.039,0.21,0.21,0.002,0.002,3.76,3.69,0.112,0.112,11.81,11.15,0.025,0.025,0.09,0.09
0.082,0.082,0.43,0.43,0.002,0.002,3.87,3.95,0.322,0.322,37.05,31.26,0.028,0.028,0.1,0.1
0.187,0.187,0.99,0.99,0.001,0.001,1.85,1.87,0.246,0.246,26.72,23.57,0.066,0.066,0.23,0.23
0.215,0.215,1.14,1.13,0.001,0.001,2.5,2.47,0.103,0.103,10.32,10.88,0.071,0.071,0.25,0.25
0.35,0.35,1.87,1.86,0.005,0.005,8.87,9.28,0.162,0.162,14.12,15.19,0.041,0.041,0.14,0.14
0.252,0.252,1.35,1.34,0.006,0.006,10.13,10.67,0.21,0.21,18.61,20.52,0.045,0.045,0.16,0.16
0.107,0.107,0.57,0.57,0.011,0.011,17.2,15.84,0.054,0.054,5.06,5.19,0.075,0.075,0.27,0.27
0.683,0.683,3.65,3.58,0.076,0.076,122.99,76.16,0.29,0.29,27.77,32.25,0.02,0.02,0.07,0.07
0.117,0.117,0.63,0.63,0.027,0.027,44.63,36.49,0.16,0.16,13.68,14.69,0.031,0.031,0.11,0.11
