cpu_user_time_diff_MAE,cpu_user_time_diff_RMSE,cpu_user_time_diff_MAPE,cpu_user_time_diff_SMAPE,cpu_system_time_diff_MAE,cpu_system_time_diff_RMSE,cpu_system_time_diff_MAPE,cpu_system_time_diff_SMAPE,cpu_idle_time_diff_MAE,cpu_idle_time_diff_RMSE,cpu_idle_time_diff_MAPE,cpu_idle_time_diff_SMAPE,memory_MAE,memory_RMSE,memory_MAPE,memory_SMAPE
0.534,0.534,3.05,3.1,0.032,0.032,34.67,41.94,1.449,1.449,73.74,53.88,0.288,0.288,0.98,0.98
2.802,2.802,16.26,17.69,0.5,0.5,88.42,158.48,3.284,3.284,196.39,99.09,1.096,1.096,3.63,3.7
2.335,2.335,13.37,14.33,0.735,0.735,90.45,165.12,3.124,3.124,282.42,117.08,2.073,2.073,6.61,6.84
2.707,2.707,20.35,18.47,0.158,0.158,33.26,39.89,2.855,2.855,51.37,69.12,0.665,0.665,2.17,2.19
0.14,0.14,0.9,0.9,0.051,0.051,18.84,17.21,1.28,1.28,35.98,43.87,0.148,0.148,0.49,0.49
1.305,1.305,7.5,7.79,0.388,0.388,219.91,104.74,0.397,0.397,19.88,18.09,0.274,0.274,0.91,0.91
3.668,3.668,20.24,22.51,0.494,0.494,417.94,135.27,0.721,0.721,53.72,42.35,0.183,0.183,0.61,0.61
2.147,2.147,13.58,14.57,0.287,0.287,275.3,115.84,1.18,1.18,32.82,39.26,0.139,0.139,0.47,0.47
0.237,0.237,1.55,1.56,0.114,0.114,111.37,71.53,1.689,1.689,42.25,53.56,0.014,0.014,0.05,0.05
3.153,3.153,21.72,19.59,0.031,0.031,15.56,16.87,2.736,2.736,63.42,92.88,0.011,0.011,0.04,0.04
1.985,1.985,12.45,11.72,0.009,0.009,7.35,7.63,1.327,1.327,40.82,51.28,0.078,0.078,0.26,0.26
0.353,0.353,2.28,2.26,0.026,0.026,27.99,24.55,0.083,0.083,2.16,2.19,0.058,0.058,0.19,0.19
0.438,0.438,2.96,2.92,0.056,0.056,69.52,51.59,0.128,0.128,2.86,2.82,0.073,0.073,0.24,0.24
0.221,0.221,1.48,1.5,0.08,0.08,94.01,63.95,0.414,0.414,9.39,8.97,0.088,0.088,0.29,0.29
1.35,1.35,8.18,8.53,0.044,0.044,61.0,46.74,1.284,1.284,44.53,36.42,0.02,0.02,0.07,0.07
1.858,1.858,10.71,11.31,0.021,0.021,29.91,26.02,1.661,1.661,77.95,56.09,0.01,0.01,0.03,0.03
