cpu_user_time_diff_MAE,cpu_user_time_diff_RMSE,cpu_user_time_diff_MAPE,cpu_user_time_diff_SMAPE,cpu_system_time_diff_MAE,cpu_system_time_diff_RMSE,cpu_system_time_diff_MAPE,cpu_system_time_diff_SMAPE,cpu_idle_time_diff_MAE,cpu_idle_time_diff_RMSE,cpu_idle_time_diff_MAPE,cpu_idle_time_diff_SMAPE,memory_MAE,memory_RMSE,memory_MAPE,memory_SMAPE
0.546,0.546,6.98,6.74,0.08,0.08,5.26,5.41,0.32,0.32,4.86,4.98,0.612,0.612,1.11,1.1
0.438,0.438,5.51,5.36,0.02,0.02,1.32,1.33,0.008,0.008,0.12,0.12,0.285,0.285,0.52,0.51
0.404,0.404,5.15,5.02,0.022,0.022,1.42,1.43,0.092,0.092,1.4,1.41,0.166,0.166,0.3,0.3
0.182,0.182,2.31,2.28,0.096,0.096,6.83,6.6,0.14,0.14,2.12,2.14,0.097,0.097,0.18,0.18
0.195,0.195,2.48,2.45,0.01,0.01,0.66,0.66,0.078,0.078,1.19,1.2,0.069,0.069,0.12,0.12
0.017,0.017,0.22,0.22,0.012,0.012,0.8,0.8,0.097,0.097,1.48,1.49,0.059,0.059,0.11,0.11
0.095,0.095,1.22,1.21,0.064,0.064,4.23,4.32,0.014,0.014,0.2,0.2,0.006,0.006,0.01,0.01
0.166,0.166,2.15,2.13,0.157,0.157,9.79,10.29,0.38,0.38,5.44,5.59,0.001,0.001,0.0,0.0
0.142,0.142,1.82,1.81,0.03,0.03,2.0,2.02,1.114,1.114,14.53,15.67,0.012,0.012,0.02,0.02
0.197,0.197,2.55,2.52,0.052,0.052,3.31,3.37,1.046,1.046,13.35,14.31,0.024,0.024,0.04,0.04
0.078,0.078,1.02,1.02,0.061,0.061,4.1,4.01,0.728,0.728,9.16,9.6,0.036,0.036,0.06,0.06
0.064,0.064,0.84,0.84,0.073,0.073,5.01,4.89,0.394,0.394,4.98,5.11,0.051,0.051,0.09,0.09
0.115,0.115,1.5,1.49,0.079,0.079,5.38,5.24,0.324,0.324,4.1,4.19,0.007,0.007,0.01,0.01
0.071,0.071,0.93,0.93,0.129,0.129,8.96,8.57,0.132,0.132,1.66,1.67,0.055,0.055,0.1,0.1
0.068,0.068,0.9,0.89,0.115,0.115,7.86,7.56,0.085,0.085,1.07,1.07,0.065,0.065,0.12,0.12
0.043,0.043,0.56,0.56,0.127,0.127,8.81,8.44,0.099,0.099,1.24,1.24,0.067,0.067,0.12,0.12
0.099,0.099,1.31,1.3,0.23,0.23,16.46,15.21,0.084,0.084,1.05,1.05,0.071,0.071,0.13,0.13
0.047,0.047,0.61,0.61,0.23,0.23,16.65,15.37,0.018,0.018,0.22,0.22,0.01,0.01,0.02,0.02
0.032,0.032,0.41,0.41,0.094,0.094,6.83,6.61,0.073,0.073,0.92,0.92,0.262,0.262,0.47,0.47
0.044,0.044,0.58,0.58,0.027,0.027,1.85,1.83,0.098,0.098,1.23,1.23,0.301,0.301,0.54,0.55
0.106,0.106,1.42,1.41,0.009,0.009,0.59,0.59,0.032,0.032,0.4,0.4,0.376,0.376,0.68,0.68
0.034,0.034,0.45,0.45,0.143,0.143,9.32,9.78,0.098,0.098,1.24,1.23,0.272,0.272,0.49,0.49
0.071,0.071,0.94,0.94,0.222,0.222,13.75,14.76,0.074,0.074,0.92,0.93,0.522,0.522,0.94,0.95
0.028,0.028,0.37,0.37,0.162,0.162,9.93,10.45,0.061,0.061,0.75,0.75,0.354,0.354,0.64,0.64
0.011,0.011,0.14,0.14,0.267,0.267,15.73,17.07,0.082,0.082,1.04,1.04,0.259,0.259,0.47,0.47
0.091,0.091,1.19,1.2,0.069,0.069,4.18,4.27,0.183,0.183,2.34,2.31,0.197,0.197,0.36,0.36
0.006,0.006,0.08,0.08,0.001,0.001,0.06,0.06,0.046,0.046,0.57,0.57,0.445,0.445,0.8,0.8
0.08,0.08,1.05,1.05,0.076,0.076,4.64,4.75,0.078,0.078,0.97,0.98,0.287,0.287,0.52,0.52
0.044,0.044,0.58,0.58,0.153,0.153,9.21,9.65,0.041,0.041,0.52,0.52,0.18,0.18,0.32,0.33
0.128,0.128,1.65,1.66,0.016,0.016,0.99,0.99,0.075,0.075,0.96,0.95,0.161,0.161,0.29,0.29
0.053,0.053,0.69,0.69,0.095,0.095,6.32,6.13,0.037,0.037,0.47,0.47,0.192,0.192,0.35,0.35
0.073,0.073,0.95,0.95,0.045,0.045,2.85,2.81,0.163,0.163,2.09,2.07,0.469,0.469,0.84,0.85
0.002,0.002,0.03,0.03,0.048,0.048,3.2,3.15,0.015,0.015,0.19,0.19,0.487,0.487,0.87,0.88
0.046,0.046,0.61,0.61,0.046,0.046,3.17,3.12,0.142,0.142,1.76,1.77,0.435,0.435,0.78,0.78
0.047,0.047,0.61,0.62,0.011,0.011,0.75,0.75,0.126,0.126,1.58,1.59,0.264,0.264,0.47,0.48
0.1,0.1,1.29,1.29,0.029,0.029,2.0,1.98,0.068,0.068,0.86,0.86,0.14,0.14,0.25,0.25
0.118,0.118,1.53,1.54,0.045,0.045,3.2,3.15,0.0,0.0,0.0,0.0,0.168,0.168,0.3,0.3
0.076,0.076,0.98,0.99,0.058,0.058,4.17,4.08,0.044,0.044,0.55,0.55,0.256,0.256,0.46,0.46
0.029,0.029,0.38,0.37,0.118,0.118,8.63,8.27,0.03,0.03,0.37,0.37,0.326,0.326,0.58,0.59
0.115,0.115,1.52,1.51,0.089,0.089,6.4,6.2,0.036,0.036,0.45,0.45,0.402,0.402,0.72,0.72
0.085,0.085,1.12,1.11,0.027,0.027,1.81,1.83,0.013,0.013,0.17,0.17,0.261,0.261,0.47,0.47
0.2,0.2,2.65,2.61,0.153,0.153,9.65,10.14,0.005,0.005,0.07,0.07,0.164,0.164,0.29,0.3
0.02,0.02,0.27,0.27,0.316,0.316,19.56,21.68,0.031,0.031,0.38,0.39,0.102,0.102,0.18,0.18
0.043,0.043,0.56,0.56,0.206,0.206,12.83,13.71,0.225,0.225,2.88,2.84,0.062,0.062,0.11,0.11
0.074,0.074,0.95,0.96,0.475,0.475,23.86,27.09,0.853,0.853,11.91,11.24,13.563,13.563,32.14,27.69
3.063,3.063,66.84,50.1,0.369,0.369,30.89,26.76,2.831,2.831,26.18,30.12,20.5,20.5,58.16,45.06
5.3,5.3,229.28,106.82,0.998,0.998,160.18,88.94,5.005,5.005,37.98,46.88,18.509,18.509,58.25,45.11
6.586,6.586,562.52,147.54,1.307,1.307,377.19,130.7,6.27,6.27,44.39,57.06,20.602,20.602,68.59,51.07
