cpu_user_time_diff_MAE,cpu_user_time_diff_RMSE,cpu_user_time_diff_MAPE,cpu_user_time_diff_SMAPE,cpu_system_time_diff_MAE,cpu_system_time_diff_RMSE,cpu_system_time_diff_MAPE,cpu_system_time_diff_SMAPE,cpu_idle_time_diff_MAE,cpu_idle_time_diff_RMSE,cpu_idle_time_diff_MAPE,cpu_idle_time_diff_SMAPE,memory_MAE,memory_RMSE,memory_MAPE,memory_SMAPE
0.534,0.534,3.05,3.1,0.032,0.032,34.67,41.94,1.449,1.449,73.74,53.88,0.288,0.288,0.98,0.98
2.609,2.609,15.14,16.38,0.5,0.5,88.42,158.48,3.013,3.013,180.16,94.78,1.113,1.113,3.68,3.75
2.335,2.335,13.37,14.33,0.735,0.735,90.45,165.12,3.124,3.124,282.42,117.08,2.073,2.073,6.61,6.84
2.706,2.706,20.35,18.47,0.158,0.158,33.26,39.89,2.329,2.329,41.91,53.02,0.665,0.665,2.17,2.19
0.053,0.053,0.34,0.34,0.022,0.022,7.92,8.24,1.375,1.375,38.62,47.86,0.148,0.148,0.49,0.49
1.677,1.677,9.63,10.12,0.388,0.388,219.91,104.74,0.993,0.993,49.79,39.87,0.093,0.093,0.31,0.31
3.668,3.668,20.24,22.51,0.462,0.462,390.55,132.27,3.137,3.137,233.71,107.77,0.179,0.179,0.6,0.6
2.147,2.147,13.58,14.57,0.244,0.244,234.54,107.95,0.936,0.936,26.03,23.03,0.136,0.136,0.45,0.46
0.981,0.981,6.4,6.2,0.104,0.104,102.25,67.66,0.013,0.013,0.31,0.31,0.014,0.014,0.05,0.05
3.153,3.153,21.72,19.59,0.064,0.064,32.4,38.66,1.339,1.339,31.03,36.73,0.014,0.014,0.05,0.05
1.582,1.582,9.92,9.46,0.009,0.009,7.31,7.58,1.327,1.327,40.82,51.28,0.078,0.078,0.26,0.26
0.395,0.395,2.55,2.52,0.036,0.036,39.48,32.97,0.083,0.083,2.17,2.19,0.053,0.053,0.18,0.18
0.34,0.34,2.3,2.27,0.056,0.056,69.52,51.59,0.026,0.026,0.58,0.58,0.07,0.07,0.24,0.23
