cpu_user_time_diff_MAE,cpu_user_time_diff_RMSE,cpu_user_time_diff_MAPE,cpu_user_time_diff_SMAPE,cpu_system_time_diff_MAE,cpu_system_time_diff_RMSE,cpu_system_time_diff_MAPE,cpu_system_time_diff_SMAPE,cpu_idle_time_diff_MAE,cpu_idle_time_diff_RMSE,cpu_idle_time_diff_MAPE,cpu_idle_time_diff_SMAPE,memory_MAE,memory_RMSE,memory_MAPE,memory_SMAPE
5.16,5.16,13874.52,197.16,0.899,0.899,1740.64,179.39,6.047,6.047,30.36,35.79,5.12,5.12,19.77,17.99
0.887,0.887,3103.29,187.89,0.351,0.351,532.84,145.42,3.343,3.343,16.78,18.32,4.195,4.195,16.2,14.98
0.145,0.145,368.89,129.69,0.138,0.138,218.61,104.45,1.843,1.843,9.26,9.7,3.437,3.437,13.27,12.44
0.094,0.094,271.68,115.2,0.097,0.097,188.84,97.13,1.019,1.019,5.12,5.25,2.815,2.815,10.87,10.31
0.28,0.28,662.1,200.0,0.061,0.061,119.78,74.91,0.564,0.564,2.83,2.87,2.357,2.357,9.12,8.72
0.245,0.245,530.8,200.0,0.034,0.034,61.83,47.23,0.303,0.303,1.52,1.53,1.965,1.965,7.61,7.33
0.143,0.143,332.14,200.0,0.029,0.029,55.18,43.25,0.224,0.224,1.12,1.13,1.874,1.874,7.25,6.99
0.132,0.132,317.73,200.0,0.021,0.021,41.83,34.59,0.121,0.121,0.61,0.61,1.425,1.425,5.51,5.36
0.117,0.117,255.46,200.0,0.009,0.009,18.56,16.99,0.074,0.074,0.37,0.37,1.202,1.202,4.65,4.54
0.108,0.108,251.85,200.0,0.009,0.009,17.39,16.0,0.059,0.059,0.29,0.29,0.958,0.958,3.7,3.64
0.056,0.056,154.75,200.0,0.002,0.002,4.38,4.28,0.04,0.04,0.2,0.2,0.769,0.769,2.97,2.93
0.051,0.051,117.94,200.0,0.004,0.004,6.58,6.8,0.027,0.027,0.14,0.14,1.039,1.039,4.01,3.93
0.033,0.033,71.19,110.52,0.0,0.0,0.5,0.5,0.013,0.013,0.07,0.07,0.843,0.843,3.25,3.2
0.007,0.007,17.72,19.44,0.005,0.005,9.65,9.21,0.031,0.031,0.15,0.15,0.86,0.86,3.32,3.27
0.006,0.006,14.45,15.57,0.011,0.011,25.68,22.76,0.017,0.017,0.09,0.09,0.878,0.878,3.39,3.33
0.012,0.012,25.11,28.72,0.001,0.001,2.31,2.28,0.005,0.005,0.02,0.02,0.897,0.897,3.46,3.4
0.0,0.0,0.29,0.29,0.014,0.014,30.68,26.6,0.026,0.026,0.13,0.13,0.966,0.966,3.74,3.67
0.0,0.0,0.01,0.01,0.009,0.009,13.9,14.94,0.002,0.002,0.01,0.01,1.011,1.011,3.92,3.84
0.001,0.001,2.48,2.45,0.015,0.015,25.03,28.62,0.011,0.011,0.06,0.06,0.806,0.806,3.12,3.07
0.015,0.015,43.79,35.92,0.006,0.006,12.7,11.94,0.014,0.014,0.07,0.07,0.773,0.773,2.99,2.95
0.007,0.007,18.29,16.76,0.011,0.011,16.12,17.53,0.004,0.004,0.02,0.02,0.686,0.686,2.65,2.62
0.022,0.022,77.31,55.76,0.005,0.005,8.81,8.43,0.018,0.018,0.09,0.09,0.65,0.65,2.51,2.48
0.003,0.003,8.29,7.96,0.003,0.003,4.97,4.85,0.011,0.011,0.05,0.05,0.63,0.63,2.44,2.41
0.001,0.001,2.48,2.51,0.018,0.018,31.58,37.5,0.009,0.009,0.05,0.05,0.409,0.409,1.58,1.57
0.006,0.006,16.47,17.95,0.004,0.004,7.03,6.79,0.012,0.012,0.06,0.06,0.268,0.268,1.03,1.03
0.008,0.008,19.77,21.94,0.001,0.001,1.3,1.31,0.005,0.005,0.03,0.03,0.263,0.263,1.02,1.01
0.01,0.01,22.35,25.16,0.002,0.002,4.34,4.43,0.004,0.004,0.02,0.02,0.209,0.209,0.81,0.8
0.008,0.008,18.06,19.85,0.01,0.01,23.79,21.26,0.017,0.017,0.08,0.08,0.181,0.181,0.7,0.69
0.004,0.004,11.4,12.08,0.003,0.003,6.16,5.98,0.007,0.007,0.04,0.04,0.12,0.12,0.46,0.46
0.015,0.015,35.57,43.26,0.013,0.013,30.91,26.77,0.002,0.002,0.01,0.01,0.143,0.143,0.55,0.55
