cpu_user_time_diff_MAE,cpu_user_time_diff_RMSE,cpu_user_time_diff_MAPE,cpu_user_time_diff_SMAPE,cpu_system_time_diff_MAE,cpu_system_time_diff_RMSE,cpu_system_time_diff_MAPE,cpu_system_time_diff_SMAPE,cpu_idle_time_diff_MAE,cpu_idle_time_diff_RMSE,cpu_idle_time_diff_MAPE,cpu_idle_time_diff_SMAPE,memory_MAE,memory_RMSE,memory_MAPE,memory_SMAPE
0.0,0.0,0.88,0.88,0.006,0.006,11.38,12.06,0.005,0.005,0.03,0.03,0.0,0.0,0.0,0.0
0.007,0.007,20.97,18.98,0.004,0.004,11.01,10.43,0.008,0.008,0.04,0.04,0.0,0.0,0.0,0.0
0.016,0.016,42.41,34.99,0.008,0.008,16.56,18.06,0.009,0.009,0.05,0.05,0.0,0.0,0.0,0.0
0.011,0.011,25.6,22.7,0.01,0.01,22.5,25.36,0.002,0.002,0.01,0.01,0.0,0.0,0.0,0.0
0.005,0.005,11.34,12.02,0.02,0.02,31.85,37.88,0.018,0.018,0.09,0.09,0.0,0.0,0.0,0.0
0.002,0.002,5.2,5.07,0.005,0.005,9.55,10.03,0.003,0.003,0.01,0.01,0.0,0.0,0.0,0.0
0.001,0.001,3.69,3.62,0.006,0.006,11.67,12.4,0.008,0.008,0.04,0.04,0.0,0.0,0.0,0.0
0.013,0.013,26.7,30.82,0.007,0.007,17.48,16.08,0.003,0.003,0.02,0.02,0.0,0.0,0.0,0.0
0.005,0.005,11.56,12.27,0.011,0.011,24.49,21.81,0.012,0.012,0.06,0.06,0.05,0.05,0.2,0.2
0.004,0.004,8.77,9.17,0.001,0.001,2.29,2.31,0.003,0.003,0.02,0.02,0.075,0.075,0.3,0.3
0.017,0.017,29.84,35.07,0.001,0.001,2.48,2.45,0.022,0.022,0.11,0.11,0.079,0.079,0.32,0.32
0.002,0.002,3.52,3.59,0.004,0.004,8.29,8.65,0.007,0.007,0.04,0.04,0.039,0.039,0.16,0.16
0.005,0.005,12.7,11.94,0.001,0.001,1.7,1.69,0.005,0.005,0.02,0.02,0.069,0.069,0.28,0.28
0.001,0.001,2.08,2.1,0.008,0.008,17.85,16.39,0.002,0.002,0.01,0.01,0.063,0.063,0.25,0.25
0.016,0.016,44.01,36.07,0.013,0.013,33.62,28.78,0.027,0.027,0.14,0.14,0.083,0.083,0.34,0.34
0.012,0.012,37.08,31.28,0.006,0.006,13.49,12.64,0.016,0.016,0.08,0.08,0.061,0.061,0.24,0.24
0.009,0.009,25.69,22.77,0.002,0.002,3.83,3.91,0.006,0.006,0.03,0.03,0.054,0.054,0.22,0.22
0.007,0.007,20.56,18.65,0.012,0.012,20.93,23.37,0.008,0.008,0.04,0.04,0.035,0.035,0.14,0.14
