time_stamp,time,cpu_freq,cpu,cpu_user_time,cpu_system_time,cpu_idle_time,memory,net_sent,net_recv,net_upload_rate,net_download_rate,temp,wifi_freq,bit_rate,link_quality,link_quality_max,signal_level,gpu,gpu_mem,state,net
20-3-2022 20:40:55,1647823255.479493,1800.0,27.5,43888.55,3313.8,2017853.9,12.1,313921274,296542633,8.453245552267106e-07,1.370904597838117e-06,46.738,5.745,24,66,70,-44,0,0,stream,
20-3-2022 20:41:0,1647823260.4835546,1800.0,31.1,43892.78,3314.86,2017867.82,12.0,313922264,296543838,1.9783928727636146e-06,2.4080438501819754e-06,45.277,5.745,24,66,70,-44,0,0,stream,
20-3-2022 20:41:5,1647823265.4876046,1000.0,27.3,43895.9,3315.71,2017882.97,12.0,313922264,296544039,0.0,4.016746422220504e-07,45.764,5.745,24,67,70,-43,0,0,stream,
20-3-2022 20:41:10,1647823270.4916263,1800.0,27.0,43900.21,3317.04,2017896.38,12.0,313923331,296544944,2.1322849415591135e-06,1.8085453346869707e-06,45.764,5.745,24,67,70,-43,0,0,stream,
20-3-2022 20:41:15,1647823275.495485,1100.0,23.6,43903.32,3317.8,2017911.65,12.0,313923619,296545930,5.75555808507886e-07,1.970479261072137e-06,45.764,5.745,24,67,70,-43,0,0,stream,
20-3-2022 20:41:20,1647823280.4982288,1800.0,22.4,43906.61,3318.84,2017926.86,12.1,313930355,297060750,1.3464611372581689e-05,0.001029075300895562,45.277,5.745,24,66,70,-44,0,0,stream,
20-3-2022 20:41:25,1647823285.4995136,1800.0,21.8,43910.1,3319.89,2017941.63,12.1,313930864,297061922,1.0177384742432738e-06,2.343397822815554e-06,45.764,5.745,433.3,65,70,-45,0,0,stream,
20-3-2022 20:41:30,1647823290.5035176,1800.0,22.4,43913.66,3320.87,2017956.42,12.1,313931173,297062873,6.175055013947285e-07,1.9004780965255236e-06,45.277,5.745,433.3,67,70,-43,0,0,stream,
20-3-2022 20:41:35,1647823295.5075326,1000.0,31.1,43917.59,3321.88,2017970.73,12.1,313931173,297063074,0.0,4.0167745550390785e-07,44.303,5.745,24,66,70,-44,0,0,stream,
20-3-2022 20:41:40,1647823300.5115051,1800.0,19.9,43920.67,3322.68,2017985.94,12.1,313933142,297064175,3.934873718933827e-06,2.200251886514039e-06,46.251,5.745,24,66,70,-44,0,0,stream,
20-3-2022 20:41:45,1647823305.5155373,1800.0,21.6,43924.09,3323.44,2018000.92,12.1,313933142,297064376,0.0,4.0167607756501295e-07,44.79,5.745,24,67,70,-43,0,0,stream,
20-3-2022 20:41:50,1647823310.519495,1800.0,21.3,43927.88,3324.53,2018015.19,12.1,313940810,297587564,1.5323870395252172e-05,0.0010455483964985906,45.764,5.745,24,67,70,-43,0,0,stream,
20-3-2022 20:41:55,1647823315.523542,1800.0,23.5,43931.42,3325.68,2018030.15,12.1,313940810,297587966,0.0,8.033497820281912e-07,45.277,5.745,24,67,70,-43,0,0,stream,
20-3-2022 20:42:0,1647823320.5247555,1000.0,32.4,43935.61,3326.8,2018044.2,12.1,313952871,298414589,2.411614676728032e-05,0.0016528448378417676,45.277,5.745,24,66,70,-44,0,0,stream,
20-3-2022 20:42:5,1647823325.5287197,1800.0,21.4,43938.76,3327.84,2018059.48,12.1,313952871,298414991,0.0,8.033630639236518e-07,46.251,5.745,24,66,70,-44,0,0,stream,
20-3-2022 20:42:10,1647823330.5321827,1800.0,21.1,43941.9,3328.75,2018074.64,12.1,313960064,298425366,1.4376043066714096e-05,2.07356383730236e-05,45.764,5.745,24,67,70,-43,0,0,stream,
20-3-2022 20:42:15,1647823335.5354867,1800.0,19.7,43945.64,3329.73,2018088.95,12.1,313960442,298426063,7.555007643893763e-07,1.393079451797342e-06,45.277,5.745,24,66,70,-44,0,0,stream,
20-3-2022 20:42:20,1647823340.5396154,1800.0,22.0,43949.1,3330.6,2018103.82,12.1,313968050,298975459,1.520344592318288e-05,0.0010978854332824633,45.277,5.745,24,66,70,-44,0,0,stream,
20-3-2022 20:42:25,1647823345.5436425,1100.0,30.4,43952.64,3331.43,2018118.6,12.1,313968335,298976579,5.695412768503532e-07,2.238197298499634e-06,44.303,5.745,433.3,66,70,-44,0,0,stream,
20-3-2022 20:42:30,1647823350.547488,1800.0,21.7,43955.84,3332.5,2018133.98,12.1,313968734,298977329,7.973867373139316e-07,1.498847250590097e-06,45.764,5.745,24,67,70,-43,0,0,stream,
20-3-2022 20:42:35,1647823355.551632,1200.0,32.7,43960.27,3333.96,2018147.43,12.1,313968734,298977731,0.0,8.033342041110204e-07,44.303,5.745,24,66,70,-44,0,0,stream,
20-3-2022 20:42:40,1647823360.5555894,1800.0,23.4,43963.44,3335.05,2018162.67,12.1,313969890,298978487,2.3101714946441843e-06,1.5108041954593454e-06,45.764,5.745,24,66,70,-44,0,0,stream,
20-3-2022 20:42:45,1647823365.5596032,1800.0,21.3,43966.62,3336.01,2018177.77,12.1,313969890,298978688,0.0,4.0167755119445996e-07,44.79,5.745,24,67,70,-43,0,0,stream,
20-3-2022 20:42:50,1647823370.5635006,1800.0,20.1,43970.26,3336.98,2018192.42,12.1,313979024,299522062,1.8253771446140763e-05,0.0010859015552633338,45.277,5.745,24,67,70,-43,0,0,stream,
20-3-2022 20:42:55,1647823375.567478,1100.0,30.6,43974.11,3338.05,2018206.79,12.1,313979024,299522263,0.0,4.016804793473972e-07,44.79,5.745,24,66,70,-44,0,0,stream,
20-3-2022 20:43:0,1647823380.571536,1800.0,20.1,43977.3,3338.78,2018222.05,12.1,313980533,299523804,3.015552503625669e-06,3.0795006017807525e-06,46.251,5.745,433.3,67,70,-43,0,0,stream,
20-3-2022 20:43:5,1647823385.5755134,1800.0,20.6,43980.35,3339.58,2018237.48,12.1,313980533,299524206,0.0,8.033609586947944e-07,45.764,5.745,24,66,70,-44,0,0,stream,
20-3-2022 20:43:10,1647823390.5795014,1100.0,33.0,43984.76,3340.84,2018250.98,12.1,313981690,299524962,2.3121558117740847e-06,1.510794981591364e-06,43.816,5.745,390,67,70,-43,0,0,stream,
20-3-2022 20:43:15,1647823395.583173,1800.0,22.7,43987.98,3341.89,2018266.32,12.1,313982068,299525860,7.554452544727859e-07,1.7946821124776767e-06,45.277,5.745,24,66,70,-44,0,0,stream,
20-3-2022 20:43:20,1647823400.5873463,1800.0,21.7,43991.71,3343.06,2018280.82,12.2,313989179,300062322,1.4210139425253885e-05,0.001072029224630931,45.764,5.745,433.3,66,70,-44,0,0,stream,
20-3-2022 20:43:25,1647823405.5875404,1100.0,30.5,43995.63,3344.15,2018295.02,12.2,313989736,300062855,1.1139567622754815e-06,1.0659586253013135e-06,44.79,5.745,433.3,67,70,-43,0,0,stream,
20-3-2022 20:43:30,1647823410.5915527,1800.0,21.1,43998.68,3345.09,2018310.43,12.2,313989916,300063715,3.5971134270732776e-07,1.718620859601677e-06,46.251,5.745,433.3,67,70,-43,0,0,stream,
20-3-2022 20:43:35,1647823415.5954704,1800.0,20.1,44001.76,3345.83,2018325.7,12.2,313989916,300063916,0.0,4.016852640028908e-07,45.277,5.745,24,67,70,-43,0,0,stream,
20-3-2022 20:43:40,1647823420.5995202,1800.0,22.1,44004.86,3346.64,2018340.92,12.2,313995005,300071515,1.0169762943584456e-05,1.5185700257083567e-05,44.79,5.745,24,65,70,-45,0,0,stream,
20-3-2022 20:43:45,1647823425.6035094,1800.0,21.8,44007.97,3347.66,2018356.2,12.2,313995005,300072205,0.0,1.37889985311783e-06,44.79,5.745,24,67,70,-43,0,0,stream,
20-3-2022 20:43:50,1647823430.6075423,1800.0,21.5,44011.68,3348.92,2018370.62,12.2,314002524,300599473,1.5025880574706976e-05,0.0010536861283235268,45.764,5.745,24,67,70,-43,0,0,stream,
20-3-2022 20:43:55,1647823435.6115243,1800.0,22.8,44015.05,3350.01,2018385.6,12.2,314002638,300599951,2.2781856223933594e-07,9.552392346526543e-07,45.764,5.745,24,67,70,-43,0,0,stream,
20-3-2022 20:44:0,1647823440.6155457,1100.0,30.4,44018.44,3351.03,2018400.57,12.2,314002818,300600811,3.5971069144093825e-07,1.718617747995594e-06,44.79,5.745,390,67,70,-43,0,0,stream,
20-3-2022 20:44:5,1647823445.6195872,1800.0,23.6,44021.54,3351.87,2018415.88,12.2,314002818,300601012,0.0,4.016753311853922e-07,45.277,5.745,24,67,70,-43,0,0,stream,
20-3-2022 20:44:10,1647823450.6235178,1100.0,30.5,44025.95,3353.2,2018429.32,12.2,314003975,300601969,2.3121823616783797e-06,1.9124965601782277e-06,43.816,5.745,390,67,70,-43,0,0,stream,
20-3-2022 20:44:15,1647823455.6241803,1800.0,20.7,44028.85,3354.01,2018444.75,12.2,314004263,300602815,5.759236825984029e-07,1.6917758176328087e-06,45.277,5.745,24,67,70,-43,0,0,stream,
20-3-2022 20:44:20,1647823460.6281793,1800.0,22.5,44032.44,3355.16,2018459.53,12.2,314023515,301983130,3.847322915112725e-05,0.0027584238154860904,45.277,5.745,433.3,67,70,-43,0,0,stream,
20-3-2022 20:44:25,1647823465.631466,1800.0,21.3,44035.48,3356.07,2018474.88,12.2,314023515,301983676,0.0,1.0912826780454227e-06,45.277,5.745,24,67,70,-43,0,0,stream,
20-3-2022 20:44:30,1647823470.635471,1800.0,21.7,44038.81,3357.08,2018489.75,12.3,314024118,301984619,1.2050347205033428e-06,1.8844904501403853e-06,45.764,5.745,433.3,67,70,-43,0,0,stream,
20-3-2022 20:44:35,1647823475.639512,1100.0,33.2,44042.83,3358.42,2018503.72,12.3,314024118,301985021,0.0,8.033507389224055e-07,44.303,5.745,24,66,70,-44,0,0,stream,
20-3-2022 20:44:40,1647823480.640597,1800.0,19.9,44046.06,3359.32,2018518.99,12.3,314025366,301985829,2.495458464075565e-06,1.6156493902027696e-06,45.277,5.745,24,65,70,-45,0,0,stream,
20-3-2022 20:44:45,1647823485.643489,1800.0,21.5,44049.35,3360.22,2018534.19,12.3,314025432,301986346,1.3192370116370133e-07,1.033402325782327e-06,46.251,5.745,24,67,70,-43,0,0,stream,
20-3-2022 20:44:50,1647823490.647496,1800.0,22.3,44053.21,3361.36,2018548.69,12.3,314033068,302518980,1.525977051148479e-05,0.0010644149563402553,45.764,5.745,24,67,70,-43,0,0,stream,
20-3-2022 20:44:55,1647823495.6515248,1000.0,30.7,44056.94,3362.32,2018562.97,12.3,314033068,302519382,0.0,8.033526909936709e-07,44.303,5.745,24,67,70,-43,0,0,stream,
20-3-2022 20:45:0,1647823500.6555855,1800.0,22.8,44060.37,3363.28,2018578.01,12.3,314037162,302526389,8.181355519904374e-06,1.4002627779181718e-05,46.738,5.745,24,67,70,-43,0,0,stream,
20-3-2022 20:45:5,1647823505.6595352,1800.0,23.1,44063.86,3364.38,2018593.09,12.3,314037162,302526791,0.0,8.033653988267439e-07,45.277,5.745,24,67,70,-43,0,0,stream,
20-3-2022 20:45:10,1647823510.663474,1800.0,21.1,44066.88,3365.13,2018608.47,12.3,314038743,302528032,3.159510991997776e-06,2.480046262535889e-06,45.764,5.745,24,67,70,-43,0,0,stream,
20-3-2022 20:45:15,1647823515.6675065,1200.0,30.9,44070.89,3366.21,2018622.48,12.3,314039031,302528677,5.755358449103847e-07,1.2889604859972157e-06,45.277,5.745,24,67,70,-43,0,0,stream,
20-3-2022 20:45:20,1647823520.6716318,1800.0,23.7,44074.71,3367.29,2018636.82,12.3,314048695,303067243,1.9312066167788446e-05,0.0010762440219082318,45.277,5.745,24,67,70,-43,0,0,stream,
20-3-2022 20:45:25,1647823525.6755483,1100.0,31.3,44078.42,3368.45,2018651.13,12.3,314048829,303067728,2.6779023979810886e-07,9.692407932991255e-07,44.79,5.745,24,67,70,-43,0,0,stream,
20-3-2022 20:45:30,1647823530.6845877,1800.0,31.2,44084.22,3369.78,2018664.32,7.4,314050374,303069203,3.0844237307868457e-06,2.9446763772884123e-06,46.738,5.745,24,67,70,-43,0,0,transition,
20-3-2022 20:45:35,1647823535.6874847,1800.0,7.5,44085.38,3370.05,2018681.16,7.4,314050374,303069605,0.0,8.035344282704395e-07,45.277,5.745,24,66,70,-44,0,0,game,
20-3-2022 20:45:40,1647823540.691538,900.0,14.3,44086.7,3370.6,2018698.79,7.4,314050464,303069657,1.7985419744440305e-07,1.0391575852343287e-07,44.303,5.745,24,67,70,-43,0,0,game,
20-3-2022 20:45:45,1647823545.6955228,1800.0,7.1,44087.72,3370.93,2018716.83,7.4,314050464,303070146,0.0,9.772212153352786e-07,43.816,5.745,24,67,70,-43,0,0,game,
20-3-2022 20:45:50,1647823550.6996078,800.0,13.5,44089.16,3371.45,2018733.9,7.4,314050554,303071043,1.7985305775205976e-07,1.792535475595529e-06,43.329,5.745,24,66,70,-44,0,0,game,
20-3-2022 20:45:55,1647823555.703489,1800.0,7.1,44090.06,3371.71,2018752.15,7.4,314050620,303071272,1.318976153716738e-07,4.5764475636535306e-07,44.303,5.745,24,66,70,-44,0,0,game,
20-3-2022 20:46:0,1647823560.7075415,900.0,14.1,44091.63,3372.56,2018769.01,7.4,314050620,303072028,0.0,1.5107755464571414e-06,43.816,5.745,24,66,70,-44,0,0,game,
20-3-2022 20:46:5,1647823565.71153,900.0,12.8,44093.14,3373.08,2018785.87,7.4,314050620,303072430,0.0,8.033591596897865e-07,43.329,5.745,24,67,70,-43,0,0,game,
20-3-2022 20:46:10,1647823570.7154868,900.0,12.9,44094.72,3373.59,2018802.7,7.4,314050710,303073125,1.7985766802508619e-07,1.3889008808603879e-06,42.842,5.745,390,66,70,-44,0,0,game,
20-3-2022 20:46:15,1647823575.719522,900.0,15.3,44096.38,3374.21,2018819.56,7.4,314051064,303073999,7.074290715677126e-07,1.7465904196332791e-06,42.355,5.745,390,67,70,-43,0,0,game,
