cpu_user_time_diff_MAE,cpu_user_time_diff_RMSE,cpu_user_time_diff_MAPE,cpu_user_time_diff_SMAPE,cpu_system_time_diff_MAE,cpu_system_time_diff_RMSE,cpu_system_time_diff_MAPE,cpu_system_time_diff_SMAPE,cpu_idle_time_diff_MAE,cpu_idle_time_diff_RMSE,cpu_idle_time_diff_MAPE,cpu_idle_time_diff_SMAPE,memory_MAE,memory_RMSE,memory_MAPE,memory_SMAPE
0.094,0.094,5.36,5.5,0.077,0.077,10.99,10.42,0.062,0.062,0.36,0.36,1.1,1.1,11.46,12.15
0.303,0.303,18.47,20.35,0.143,0.143,19.34,17.63,0.739,0.739,4.27,4.19,0.77,0.77,8.02,8.35
0.981,0.981,101.15,67.17,0.456,0.456,130.27,78.89,1.499,1.499,8.13,8.47,0.168,0.168,1.74,1.73
0.235,0.235,13.43,12.59,0.1,0.1,16.2,14.99,0.811,0.811,4.69,4.81,0.537,0.537,5.59,5.75
0.72,0.72,71.3,110.8,0.058,0.058,20.88,23.31,0.785,0.785,4.26,4.17,0.321,0.321,3.34,3.4
0.858,0.858,49.88,66.45,0.196,0.196,31.08,36.8,1.181,1.181,6.81,6.59,0.407,0.407,4.24,4.33
0.109,0.109,11.27,10.67,0.094,0.094,28.47,33.2,0.146,0.146,0.79,0.79,0.487,0.487,5.07,5.2
0.501,0.501,28.47,33.2,0.012,0.012,1.94,1.96,0.806,0.806,4.66,4.56,0.686,0.686,7.14,7.41
0.55,0.55,59.81,46.04,0.298,0.298,82.84,58.58,0.775,0.775,4.21,4.3,0.885,0.885,9.22,9.67
1.387,1.387,77.5,126.52,0.4,0.4,58.78,83.25,2.07,2.07,12.1,11.41,0.599,0.599,6.24,6.44
0.531,0.531,53.68,42.32,0.21,0.21,84.08,59.2,1.068,1.068,5.79,5.96,0.775,0.775,8.07,8.41
0.176,0.176,18.69,20.62,0.082,0.082,24.19,21.58,0.215,0.215,1.16,1.16,0.164,0.164,1.71,1.73
0.362,0.362,20.48,22.81,0.014,0.014,2.28,2.26,0.583,0.583,3.39,3.33,0.033,0.033,0.34,0.34
0.213,0.213,21.52,19.43,0.246,0.246,68.41,50.98,0.175,0.175,0.95,0.95,0.713,0.713,7.43,7.71
0.372,0.372,21.39,23.96,0.047,0.047,6.86,7.1,0.446,0.446,2.58,2.55,0.387,0.387,4.03,4.11
0.67,0.67,66.95,50.16,0.611,0.611,203.76,100.93,1.08,1.08,5.87,6.05,0.105,0.105,1.09,1.1
1.041,1.041,62.69,91.31,0.494,0.494,69.54,106.62,1.646,1.646,9.5,9.07,0.922,0.922,9.6,10.09
0.146,0.146,15.48,16.78,0.069,0.069,20.22,18.36,0.262,0.262,1.42,1.41,0.285,0.285,2.97,3.02
0.899,0.899,51.65,69.64,0.252,0.252,40.0,50.0,1.374,1.374,7.93,7.63,0.774,0.774,8.07,8.4
0.438,0.438,49.17,39.47,0.246,0.246,76.94,55.57,0.593,0.593,3.22,3.27,0.088,0.088,0.91,0.92
0.206,0.206,12.32,13.12,0.012,0.012,1.81,1.79,0.299,0.299,1.72,1.71,0.511,0.511,5.32,5.47
0.611,0.611,54.09,42.57,0.346,0.346,98.91,66.18,1.069,1.069,5.87,6.05,1.116,1.116,11.62,12.34
0.878,0.878,52.89,71.91,0.621,0.621,80.68,135.23,1.159,1.159,6.66,6.44,0.619,0.619,6.45,6.66
0.607,0.607,61.93,47.29,0.524,0.524,154.17,87.06,0.949,0.949,5.15,5.29,0.985,0.985,10.26,10.81
0.894,0.894,51.67,69.67,0.173,0.173,20.56,22.92,1.324,1.324,7.65,7.37,1.194,1.194,12.44,13.26
0.614,0.614,62.64,47.7,0.396,0.396,104.28,68.54,0.806,0.806,4.38,4.48,0.336,0.336,3.5,3.56
0.948,0.948,54.48,74.87,0.595,0.595,64.03,94.17,1.145,1.145,6.6,6.39,1.036,1.036,10.79,11.41
0.879,0.879,89.69,61.92,0.446,0.446,117.38,73.97,1.419,1.419,7.7,8.01,1.0,1.0,10.42,10.99
1.701,1.701,96.66,187.06,0.812,0.812,99.04,196.18,2.597,2.597,14.97,13.92,1.06,1.06,11.04,11.68
0.317,0.317,31.69,27.35,0.03,0.03,7.86,7.57,0.466,0.466,2.53,2.56,0.951,0.951,9.91,10.43
0.364,0.364,20.91,23.35,0.209,0.209,23.51,26.64,0.381,0.381,2.19,2.17,0.915,0.915,9.53,10.01
0.252,0.252,26.3,30.28,0.332,0.332,69.16,105.72,0.302,0.302,1.64,1.63,0.737,0.737,7.68,7.99
0.119,0.119,6.82,7.07,0.45,0.45,45.02,58.11,0.032,0.032,0.19,0.19,0.308,0.308,3.21,3.26
0.303,0.303,23.68,21.17,0.318,0.318,55.73,43.59,0.719,0.719,3.94,4.02,0.245,0.245,2.56,2.59
0.213,0.213,13.49,14.46,0.349,0.349,39.65,49.45,0.209,0.209,1.2,1.2,0.224,0.224,2.34,2.36
0.592,0.592,53.86,42.44,0.171,0.171,27.58,24.24,0.958,0.958,5.2,5.34,0.48,0.48,5.0,5.12
0.742,0.742,43.37,55.38,0.443,0.443,51.48,69.32,0.986,0.986,5.7,5.55,0.257,0.257,2.67,2.71
0.14,0.14,13.7,14.71,0.363,0.363,44.22,56.78,0.114,0.114,0.62,0.61,0.277,0.277,2.88,2.93
0.993,0.993,58.05,81.79,0.611,0.611,76.34,123.48,1.346,1.346,7.75,7.46,0.571,0.571,5.95,6.13
0.98,0.98,96.06,64.89,0.033,0.033,4.67,4.78,1.682,1.682,9.12,9.56,0.658,0.658,6.86,7.1
0.869,0.869,51.13,68.7,0.44,0.44,62.89,91.73,1.302,1.302,7.5,7.23,0.892,0.892,9.29,9.75
