cpu_user_time_diff_MAE,cpu_user_time_diff_RMSE,cpu_user_time_diff_MAPE,cpu_user_time_diff_SMAPE,cpu_system_time_diff_MAE,cpu_system_time_diff_RMSE,cpu_system_time_diff_MAPE,cpu_system_time_diff_SMAPE,cpu_idle_time_diff_MAE,cpu_idle_time_diff_RMSE,cpu_idle_time_diff_MAPE,cpu_idle_time_diff_SMAPE,memory_MAE,memory_RMSE,memory_MAPE,memory_SMAPE
0.063,0.063,1.24,1.24,0.048,0.048,4.9,4.78,0.232,0.232,1.66,1.67,0.878,0.878,8.78,9.19
0.176,0.176,3.37,3.43,0.109,0.109,11.33,10.72,0.009,0.009,0.07,0.07,0.033,0.033,0.36,0.36
0.074,0.074,1.41,1.42,0.085,0.085,8.11,7.8,0.134,0.134,0.98,0.98,0.465,0.465,5.11,5.24
0.021,0.021,0.4,0.4,0.033,0.033,3.38,3.33,0.057,0.057,0.41,0.41,0.522,0.522,5.49,5.64
0.046,0.046,0.88,0.87,0.066,0.066,6.08,6.28,0.204,0.204,1.5,1.49,0.339,0.339,3.73,3.66
0.126,0.126,2.47,2.44,0.084,0.084,9.1,8.7,0.25,0.25,1.8,1.81,0.696,0.696,7.25,7.52
0.088,0.088,1.73,1.71,0.113,0.113,9.81,10.32,0.069,0.069,0.5,0.5,0.141,0.141,1.55,1.56
0.032,0.032,0.62,0.62,0.071,0.071,6.92,7.16,0.007,0.007,0.05,0.05,0.099,0.099,1.09,1.09
0.125,0.125,2.4,2.43,0.114,0.114,12.79,12.02,0.023,0.023,0.17,0.17,0.316,0.316,3.33,3.39
0.039,0.039,0.75,0.75,0.134,0.134,11.88,12.63,0.028,0.028,0.2,0.2,0.125,0.125,1.37,1.36
0.108,0.108,2.09,2.11,0.041,0.041,4.28,4.19,0.104,0.104,0.75,0.75,0.158,0.158,1.67,1.68
0.081,0.081,1.54,1.55,0.087,0.087,8.23,8.58,0.21,0.21,1.53,1.52,0.144,0.144,1.58,1.57
0.154,0.154,3.09,3.05,0.138,0.138,12.93,13.83,0.12,0.12,0.86,0.86,0.5,0.5,5.16,5.29
0.055,0.055,1.05,1.06,0.013,0.013,1.42,1.43,0.157,0.157,1.14,1.13,0.287,0.287,3.03,3.07
0.161,0.161,3.09,3.14,0.06,0.06,5.79,5.97,0.138,0.138,1.01,1.0,0.087,0.087,0.94,0.94
0.125,0.125,2.43,2.41,0.001,0.001,0.08,0.08,0.005,0.005,0.04,0.04,0.146,0.146,1.57,1.58
0.041,0.041,0.78,0.78,0.028,0.028,2.6,2.63,0.179,0.179,1.31,1.3,0.228,0.228,2.5,2.53
0.021,0.021,0.41,0.41,0.057,0.057,6.1,5.92,0.282,0.282,2.02,2.04,0.207,0.207,2.18,2.2
0.054,0.054,1.04,1.05,0.023,0.023,2.21,2.18,0.16,0.16,1.16,1.16,0.004,0.004,0.04,0.04
