State,Hurst_RS,CI_RS,Hurst_Variance,CI_Variance,Hurst_Periodogram,Noise_Level
entire,2.424033932110852e-05,"(-4.551568193936507, 4.551616674615149)",1.0000242403393211,"(-3.5515681939365074, 5.551616674615149)",0.9181194117659978,283.01720642171125
entire,2.424033932110852e-05,"(-4.551568193936507, 4.551616674615149)",1.0000242403393211,"(-3.5515681939365074, 5.551616674615149)",0.9181194117659978,283.01720642171125
AR,0.0007517140182253626,"(-1.7318212276727858, 1.7333246557092366)",1.0007517140182254,"(-0.7318212276727858, 2.7333246557092368)",1.004875399352196,12.233563718535853
Stream,0.0006620090222455454,"(-2.7463175833003572, 2.747641601344848)",1.0006620090222456,"(-1.7463175833003572, 3.747641601344848)",1.0489900612356142,103.47054866597914
Gaming,0.00038719318329429384,"(-4.055285217762135, 4.056059604128723)",1.0003871931832944,"(-3.055285217762135, 5.056059604128723)",0.6892648630955187,320.1882346527816
Mining,0.0005414426834131452,"(-2.577252828103451, 2.578335713470277)",1.0005414426834132,"(-1.5772528281034508, 3.578335713470277)",1.056282849690577,60.905389349412054
Idle,0.00036030980262361813,"(-4.4479037150303915, 4.448624334635638)",1.0003603098026237,"(-3.4479037150303915, 5.448624334635638)",0.7085777429947224,437.8530413169966
