Resource,Score,RMSE,MAE,MAPE,SMAPE,Training time,Mean Inference time,Max Inference time,Min Inference time
cpu_user_time_diff_sg_5_2,0.915,1.496,0.565,137.82,26.99,0.0005154609680175781,0.3548408529725887,12.601398229598999,0.09461832046508789
cpu_system_time_diff_sg_5_2,0.714,0.228,0.125,51.11,25.73,0.0005154609680175781,0.3515276863110485,12.09394907951355,0.11135172843933105
cpu_idle_time_diff_sg_5_2,0.898,1.686,0.611,12.35,6.92,0.0005154609680175781,0.3604613429775005,12.182454347610474,0.1109316349029541
memory_sg_5_2,0.913,2.265,0.466,1.48,1.4,0.0005154609680175781,0.35082509771342935,10.284048557281494,0.10756230354309082
