State,Hurst_RS,CI_RS,Hurst_Variance,CI_Variance,Hurst_Periodogram,Noise_Level
entire,0.00011287576726056139,"(-6.083048025353816, 6.083273776888336)",1.0001128757672606,"(-5.083048025353816, 7.083273776888336)",1.0884890682620183,0.00036499207240906433
entire,0.00011287576726056139,"(-6.083048025353816, 6.083273776888336)",1.0001128757672606,"(-5.083048025353816, 7.083273776888336)",1.0884890682620183,0.00036499207240906433
AR,0.0003715404282029546,"(-11.13917250277051, 11.139915583626916)",1.000371540428203,"(-10.13917250277051, 12.139915583626916)",1.004825301719251,1.0231030815817672e-05
Stream,0.0006620090222462671,"(-5.96919068027818, 5.970514698322672)",1.0006620090222462,"(-4.96919068027818, 6.970514698322672)",1.0100943760954264,0.0009197133163542542
Gaming,0.00038719318329598243,"(-8.868754045683223, 8.869528432049817)",1.000387193183296,"(-7.8687540456832235, 9.869528432049817)",1.0301174417554286,9.883889305840199e-06
Mining,0.0005414426834124781,"(-11.048074715976467, 11.04915760134329)",1.0005414426834125,"(-10.048074715976467, 12.04915760134329)",1.003181809178824,9.239588271327624e-06
Idle,0.00036030980232011194,"(-10.24805828262458, 10.248778902229219)",1.0003603098023202,"(-9.24805828262458, 11.248778902229219)",0.9801844068428692,1.5034239239617724e-06
