Resource,Score,RMSE,MAE,MAPE,SMAPE,Training time,Mean Inference time,Max Inference time,Min Inference time
cpu_user_time_diff_ema_1,-0.275,9.01,8.036,1142.51,121.92,0,0.08691601195319733,0.3248264789581299,0.05501604080200195
cpu_system_time_diff_ema_1,0.977,1.482,1.149,11.99,11.64,0,0.08691601195319733,0.3248264789581299,0.05501604080200195
cpu_idle_time_diff_ema_1,0.17,7.915,6.754,4543.94,114.54,0,0.08691601195319733,0.3248264789581299,0.05501604080200195
memory_ema_1,0.281,7.451,5.994,4438.3,102.98,0,0.08691601195319733,0.3248264789581299,0.05501604080200195
