Resource,Score,RMSE,MAE,MAPE,SMAPE,Training time,Mean Inference time,Max Inference time,Min Inference time
cpu_user_time_diff_ema_1,0.998,0.293,0.235,9.42,9.92,0,0.08955288641006348,0.3735661506652832,0.055001020431518555
cpu_system_time_diff_ema_1,0.999,0.235,0.18,7.72,8.09,0,0.08955288641006348,0.3735661506652832,0.055001020431518555
cpu_idle_time_diff_ema_1,0.999,0.262,0.216,12.31,11.97,0,0.08955288641006348,0.3735661506652832,0.055001020431518555
memory_ema_1,0.999,0.272,0.207,9.67,9.82,0,0.08955288641006348,0.3735661506652832,0.055001020431518555
