Resource,Score,RMSE,MAE,MAPE,SMAPE,Training time,Mean Inference time,Max Inference time,Min Inference time
cpu_user_time_diff_ema_1,0.999,0.237,0.14,1.83,1.84,0,0.08702177842537127,0.31626296043395996,0.05419516563415527
cpu_system_time_diff_ema_1,0.997,0.321,0.166,2.6,2.58,0,0.08702177842537127,0.31626296043395996,0.05419516563415527
cpu_idle_time_diff_ema_1,0.995,0.415,0.203,2.03,2.03,0,0.08702177842537127,0.31626296043395996,0.05419516563415527
memory_ema_1,0.996,0.396,0.185,2.4,2.42,0,0.08702177842537127,0.31626296043395996,0.05419516563415527
