CPU Frequency,Percent CPU Usage,CPU User Time,CPU System Time,CPU Idle Time,Percent Memory Usage,Network Bytes Sent,Network Bytes Recieved,Network Upload Rate,Network Download Rate,Temperature,Bit Rate
1.0,0.4338171688003237,3.803947625527715e-05,0.005355485563630378,-0.012035576049236442,0.3414924572736814,-0.004712679919190143,0.0019267530222477193,0.05009621666702944,0.09345912324474324,0.5441886541591772,0.16999135842359997
0.4338171688003237,1.0,0.024940301891894237,0.02320462943621385,0.026954178027949086,0.2826102569477535,0.026251882238366556,0.023905109649670457,0.10573417861782593,0.1236193946978368,0.9388832550510527,0.4421327236074831
3.803947625527715e-05,0.024940301891894237,1.0,0.9970619737745486,0.9869509734662205,0.06781889970164921,0.997088568414882,0.9991491623452059,-0.005095152045672112,-0.015198352247986902,-0.12619782085560816,-0.0022632530766569145
0.005355485563630378,0.02320462943621385,0.9970619737745486,1.0,0.9722609981949237,0.07399681579943534,0.9893127661428639,0.9983773263846308,-0.004463157080318058,-0.014864303898405568,-0.12448357650041414,-0.0020940596597110216
-0.012035576049236442,0.026954178027949086,0.9869509734662205,0.9722609981949237,1.0,0.052658593621009546,0.9957137967574186,0.9829560160004793,-0.006204710627821828,-0.015998769762474392,-0.12946533066402063,-0.0026312866216767396
0.3414924572736814,0.2826102569477535,0.06781889970164921,0.07399681579943534,0.052658593621009546,1.0,0.062420043820660236,0.07101752021106336,0.14620295341929776,0.3395373461628799,0.2908605488349897,0.3157262623164165
-0.004712679919190143,0.026251882238366556,0.997088568414882,0.9893127661428639,0.9957137967574186,0.062420043820660236,1.0,0.9955791945815792,-0.005487008759343875,-0.015425339014425466,-0.1274501176818575,-0.001976037300879812
0.0019267530222477193,0.023905109649670457,0.9991491623452059,0.9983773263846308,0.9829560160004793,0.07101752021106336,0.9955791945815792,1.0,-0.005076195874908932,-0.015262843618816064,-0.12607347830158872,-0.002330617075648771
0.05009621666702944,0.10573417861782593,-0.005095152045672112,-0.004463157080318058,-0.006204710627821828,0.14620295341929776,-0.005487008759343875,-0.005076195874908932,1.0,0.27956255183547113,0.05892178085391434,0.1501215632807016
0.09345912324474324,0.1236193946978368,-0.015198352247986902,-0.014864303898405568,-0.015998769762474392,0.3395373461628799,-0.015425339014425466,-0.015262843618816064,0.27956255183547113,1.0,0.09458848352957265,0.227980790111502
0.5441886541591772,0.9388832550510527,-0.12619782085560816,-0.12448357650041414,-0.12946533066402063,0.2908605488349897,-0.1274501176818575,-0.12607347830158872,0.05892178085391434,0.09458848352957265,1.0,0.39680883240354736
0.16999135842359997,0.4421327236074831,-0.0022632530766569145,-0.0020940596597110216,-0.0026312866216767396,0.3157262623164165,-0.001976037300879812,-0.002330617075648771,0.1501215632807016,0.227980790111502,0.39680883240354736,1.0
