Resource,Score,RMSE,MAE,MAPE,SMAPE,Training time,Mean Inference time,Max Inference time,Min Inference time
cpu_user_time_diff_sma_2,0.956,1.09,0.488,33.8,44.38,767.5200667381287,0.1551966779108898,2.4337968826293945,0.06400728225708008
cpu_system_time_diff_sma_2,0.838,0.153,0.083,22.62,20.45,767.5200667381287,0.1551966779108898,2.4337968826293945,0.06400728225708008
cpu_idle_time_diff_sma_2,0.951,1.154,0.436,7.6,8.37,767.5200667381287,0.1551966779108898,2.4337968826293945,0.06400728225708008
memory_sma_2,0.957,1.451,0.57,1.79,1.77,767.5200667381287,0.1551966779108898,2.4337968826293945,0.06400728225708008
