cpu_user_time_diff_MAE,cpu_user_time_diff_RMSE,cpu_user_time_diff_MAPE,cpu_user_time_diff_SMAPE,cpu_system_time_diff_MAE,cpu_system_time_diff_RMSE,cpu_system_time_diff_MAPE,cpu_system_time_diff_SMAPE,cpu_idle_time_diff_MAE,cpu_idle_time_diff_RMSE,cpu_idle_time_diff_MAPE,cpu_idle_time_diff_SMAPE,memory_MAE,memory_RMSE,memory_MAPE,memory_SMAPE
1.326,1.326,95.42,182.5,0.706,0.706,94.15,177.91,1.936,1.936,10.79,10.24,2.099,2.099,6.52,6.74
0.038,0.038,2.49,2.46,0.146,0.146,19.71,17.94,0.014,0.014,0.08,0.08,0.044,0.044,0.14,0.14
0.071,0.071,5.28,5.15,0.03,0.03,4.54,4.44,0.06,0.06,0.34,0.34,0.09,0.09,0.28,0.28
0.031,0.031,2.01,1.99,0.142,0.142,21.71,19.59,0.193,0.193,1.1,1.09,0.131,0.131,0.4,0.41
0.028,0.028,2.04,2.02,0.016,0.016,2.48,2.45,0.018,0.018,0.1,0.1,0.055,0.055,0.17,0.17
0.061,0.061,4.01,3.93,0.058,0.058,8.96,8.58,0.011,0.011,0.06,0.06,0.021,0.021,0.06,0.06
0.01,0.01,0.8,0.8,0.115,0.115,18.61,17.03,0.044,0.044,0.25,0.25,0.034,0.034,0.11,0.11
0.001,0.001,0.05,0.05,0.212,0.212,31.07,26.89,0.19,0.19,1.08,1.07,0.045,0.045,0.14,0.14
0.036,0.036,3.07,3.02,0.223,0.223,35.36,30.04,0.013,0.013,0.07,0.07,0.048,0.048,0.15,0.15
0.208,0.208,15.25,14.17,0.212,0.212,34.91,29.72,0.184,0.184,1.04,1.04,0.049,0.049,0.15,0.15
0.204,0.204,17.88,16.42,0.2,0.2,46.31,37.6,0.042,0.042,0.23,0.23,0.001,0.001,0.0,0.0
0.118,0.118,8.9,8.52,0.143,0.143,29.33,25.58,0.174,0.174,0.99,0.98,0.06,0.06,0.19,0.19
0.054,0.054,4.77,4.88,0.02,0.02,5.28,5.14,0.046,0.046,0.26,0.26,0.027,0.027,0.08,0.08
0.064,0.064,4.74,4.86,0.135,0.135,31.09,26.91,0.183,0.183,1.04,1.04,0.067,0.067,0.21,0.21
0.04,0.04,3.54,3.6,0.042,0.042,11.17,11.83,0.037,0.037,0.21,0.21,0.007,0.007,0.02,0.02
0.071,0.071,5.29,5.44,0.024,0.024,5.18,5.05,0.204,0.204,1.16,1.15,0.012,0.012,0.04,0.04
0.008,0.008,0.7,0.71,0.177,0.177,44.09,56.56,0.026,0.026,0.14,0.14,0.01,0.01,0.03,0.03
0.112,0.112,8.28,8.64,0.113,0.113,23.47,21.01,0.183,0.183,1.04,1.03,0.024,0.024,0.07,0.07
0.063,0.063,5.38,5.52,0.158,0.158,36.29,44.34,0.043,0.043,0.24,0.24,0.032,0.032,0.1,0.1
0.019,0.019,1.38,1.37,0.084,0.084,15.8,14.65,0.025,0.025,0.14,0.14,0.089,0.089,0.28,0.27
0.035,0.035,3.05,3.09,0.046,0.046,11.01,11.65,0.024,0.024,0.14,0.14,0.13,0.13,0.4,0.4
0.015,0.015,1.12,1.11,0.058,0.058,12.45,11.72,0.142,0.142,0.8,0.8,0.092,0.092,0.29,0.28
0.048,0.048,4.3,4.21,0.079,0.079,18.13,19.94,0.2,0.2,1.11,1.12,0.04,0.04,0.12,0.12
0.095,0.095,7.07,7.33,0.073,0.073,14.35,13.39,0.057,0.057,0.32,0.33,0.024,0.024,0.07,0.07
0.059,0.059,5.29,5.43,0.161,0.161,38.65,32.39,0.045,0.045,0.25,0.25,0.01,0.01,0.03,0.03
0.125,0.125,9.25,9.7,0.05,0.05,9.64,9.19,0.039,0.039,0.22,0.22,0.037,0.037,0.12,0.12
0.053,0.053,4.6,4.7,0.047,0.047,11.28,11.96,0.006,0.006,0.03,0.03,0.027,0.027,0.08,0.08
0.131,0.131,9.54,10.01,0.013,0.013,2.32,2.35,0.007,0.007,0.04,0.04,0.027,0.027,0.08,0.08
0.045,0.045,3.89,3.97,0.117,0.117,26.4,30.41,0.024,0.024,0.13,0.13,0.037,0.037,0.11,0.11
0.165,0.165,11.65,12.37,0.049,0.049,8.45,8.83,0.023,0.023,0.13,0.13,0.093,0.093,0.29,0.29
0.137,0.137,11.25,11.92,0.174,0.174,35.96,43.85,0.034,0.034,0.19,0.19,0.09,0.09,0.28,0.28
0.108,0.108,7.42,7.71,0.142,0.142,22.46,25.3,0.039,0.039,0.22,0.22,0.022,0.022,0.07,0.07
0.073,0.073,6.02,6.21,0.093,0.093,18.59,20.49,0.007,0.007,0.04,0.04,0.011,0.011,0.04,0.04
0.172,0.172,11.25,11.92,0.051,0.051,7.66,7.97,0.167,0.167,0.95,0.95,0.022,0.022,0.07,0.07
0.092,0.092,7.26,7.54,0.186,0.186,33.14,39.72,0.153,0.153,0.85,0.85,0.015,0.015,0.05,0.05
0.058,0.058,3.89,3.81,0.071,0.071,9.39,9.86,0.056,0.056,0.32,0.32,0.008,0.008,0.02,0.02
0.121,0.121,9.21,9.66,0.331,0.331,50.88,68.24,0.032,0.032,0.18,0.18,0.008,0.008,0.02,0.02
0.119,0.119,7.55,7.85,0.043,0.043,5.31,5.46,0.18,0.18,1.02,1.02,0.008,0.008,0.03,0.03
0.127,0.127,9.15,9.59,0.172,0.172,25.36,29.04,0.023,0.023,0.13,0.13,0.021,0.021,0.07,0.07
0.061,0.061,4.58,4.48,0.103,0.103,15.68,14.54,0.533,0.533,2.94,2.98,0.027,0.027,0.08,0.08
0.187,0.187,12.46,13.29,0.24,0.24,31.2,36.97,0.234,0.234,1.32,1.32,0.042,0.042,0.13,0.13
0.055,0.055,4.05,4.13,0.102,0.102,12.86,13.74,0.014,0.014,0.08,0.08,0.03,0.03,0.09,0.09
0.023,0.023,1.61,1.62,0.057,0.057,6.78,7.01,0.048,0.048,0.27,0.27,0.019,0.019,0.06,0.06
0.059,0.059,4.24,4.33,0.066,0.066,8.35,8.72,0.268,0.268,1.51,1.5,0.02,0.02,0.06,0.06
2.129,2.129,59.4,84.49,0.109,0.109,15.2,14.13,1.369,1.369,8.31,7.97,0.206,0.206,0.64,0.64
0.952,0.952,40.82,51.28,0.279,0.279,66.53,49.92,1.075,1.075,6.38,6.18,0.488,0.488,1.53,1.52
0.77,0.77,64.65,48.86,0.516,0.516,229.9,106.96,0.887,0.887,4.82,4.94,0.586,0.586,1.84,1.82
3.064,3.064,60.38,86.49,0.156,0.156,73.59,53.8,2.715,2.715,19.08,17.42,0.078,0.078,0.24,0.24
10.506,10.506,91.5,168.65,0.216,0.216,143.08,83.41,10.043,10.043,137.95,81.64,0.404,0.404,1.24,1.25
10.875,10.875,75.49,121.26,0.245,0.245,203.37,100.83,10.976,10.976,287.71,117.98,0.689,0.689,2.11,2.13
8.816,8.816,53.98,73.93,0.169,0.169,168.12,91.34,16.303,16.303,816.16,160.64,0.89,0.89,2.72,2.76
5.703,5.703,34.18,41.22,0.025,0.025,23.09,20.7,5.947,5.947,478.17,141.02,0.559,0.559,1.7,1.72
2.976,2.976,17.03,18.62,0.026,0.026,30.06,26.14,2.894,2.894,345.87,126.72,0.241,0.241,0.74,0.74
1.129,1.129,6.61,6.83,0.014,0.014,12.74,11.98,0.952,0.952,87.46,60.85,0.069,0.069,0.21,0.21
1.036,1.036,5.82,6.0,0.08,0.08,75.15,120.37,0.441,0.441,56.63,44.14,0.016,0.016,0.05,0.05
0.931,0.931,5.24,5.38,0.0,0.0,0.3,0.3,0.459,0.459,63.76,48.35,0.038,0.038,0.12,0.12
0.44,0.44,2.48,2.51,0.015,0.015,17.01,18.6,0.243,0.243,34.77,29.62,0.004,0.004,0.01,0.01
0.374,0.374,2.04,2.06,0.062,0.062,79.63,132.32,0.451,0.451,80.54,57.42,0.079,0.079,0.24,0.24
0.007,0.007,0.04,0.04,0.055,0.055,69.61,106.76,0.147,0.147,23.01,20.64,0.068,0.068,0.21,0.21
0.467,0.467,2.67,2.63,0.048,0.048,56.4,78.56,0.244,0.244,27.17,31.44,0.047,0.047,0.14,0.14
0.253,0.253,1.43,1.42,0.025,0.025,30.59,36.12,0.06,0.06,8.17,8.52,0.111,0.111,0.34,0.34
0.277,0.277,1.57,1.58,0.011,0.011,11.23,11.9,0.016,0.016,2.03,2.01,0.133,0.133,0.4,0.41
0.016,0.016,0.09,0.09,0.027,0.027,34.32,41.43,0.106,0.106,15.18,14.11,0.106,0.106,0.32,0.32
0.323,0.323,1.8,1.81,0.029,0.029,38.5,32.28,0.176,0.176,28.3,24.79,0.104,0.104,0.32,0.32
0.232,0.232,1.32,1.31,0.078,0.078,95.22,181.74,0.085,0.085,10.96,11.59,0.053,0.053,0.16,0.16
0.04,0.04,0.22,0.22,0.078,0.078,86.07,151.08,0.088,0.088,10.56,11.15,0.013,0.013,0.04,0.04
0.396,0.396,2.2,2.22,0.021,0.021,25.73,22.8,0.034,0.034,5.34,5.2,0.011,0.011,0.03,0.03
0.177,0.177,0.98,0.99,0.008,0.008,10.4,9.89,0.212,0.212,37.99,31.93,0.024,0.024,0.07,0.07
0.347,0.347,1.91,1.93,0.048,0.048,60.21,86.14,0.284,0.284,51.31,40.83,0.061,0.061,0.19,0.18
0.37,0.37,2.09,2.07,0.047,0.047,49.94,66.57,0.048,0.048,8.39,8.05,0.08,0.08,0.25,0.25
0.535,0.535,3.05,3.0,0.014,0.014,14.86,16.05,0.048,0.048,9.17,8.76,0.021,0.021,0.06,0.06
0.233,0.233,1.3,1.31,0.017,0.017,18.63,20.55,0.029,0.029,4.94,5.06,0.049,0.049,0.15,0.15
0.648,0.648,3.56,3.62,0.034,0.034,40.22,50.35,0.017,0.017,3.13,3.18,0.157,0.157,0.48,0.48
0.16,0.16,0.89,0.89,0.007,0.007,7.41,7.69,0.018,0.018,3.03,3.07,0.187,0.187,0.57,0.57
0.082,0.082,0.46,0.46,0.01,0.01,13.23,14.17,0.197,0.197,26.27,30.24,0.137,0.137,0.42,0.42
0.07,0.07,0.39,0.39,0.047,0.047,57.67,44.76,0.152,0.152,20.35,22.66,0.17,0.17,0.52,0.52
0.025,0.025,0.14,0.14,0.035,0.035,41.08,34.08,0.007,0.007,0.92,0.93,0.009,0.009,0.03,0.03
0.324,0.324,1.82,1.81,0.089,0.089,106.98,69.7,0.053,0.053,7.99,7.68,0.031,0.031,0.1,0.1
0.22,0.22,1.2,1.21,0.059,0.059,72.79,53.37,0.168,0.168,29.65,25.82,0.015,0.015,0.05,0.05
0.131,0.131,0.74,0.74,0.051,0.051,56.23,43.89,0.037,0.037,5.33,5.19,0.094,0.094,0.29,0.29
