cpu_user_time_diff_MAE,cpu_user_time_diff_RMSE,cpu_user_time_diff_MAPE,cpu_user_time_diff_SMAPE,cpu_system_time_diff_MAE,cpu_system_time_diff_RMSE,cpu_system_time_diff_MAPE,cpu_system_time_diff_SMAPE,cpu_idle_time_diff_MAE,cpu_idle_time_diff_RMSE,cpu_idle_time_diff_MAPE,cpu_idle_time_diff_SMAPE,memory_MAE,memory_RMSE,memory_MAPE,memory_SMAPE
18.635,18.635,99.74,198.97,0.02,0.02,28.58,33.35,19.126,19.126,2523.68,185.31,2.905,2.905,9.97,10.5
8.357,8.357,44.34,56.97,0.003,0.003,3.69,3.76,9.32,9.32,1493.69,176.38,1.863,1.863,6.39,6.6
3.731,3.731,19.84,22.02,0.002,0.002,3.24,3.29,4.51,4.51,676.2,154.35,0.866,0.866,2.97,3.02
2.031,2.031,10.85,11.48,0.006,0.006,8.54,8.93,2.099,2.099,271.31,115.13,0.513,0.513,1.76,1.78
1.235,1.235,6.65,6.88,0.013,0.013,16.11,17.53,0.844,0.844,95.19,64.49,0.299,0.299,1.03,1.03
0.093,0.093,0.5,0.5,0.013,0.013,14.55,15.69,0.362,0.362,36.45,30.83,0.174,0.174,0.6,0.6
0.041,0.041,0.22,0.22,0.002,0.002,1.85,1.83,0.276,0.276,32.97,28.31,0.053,0.053,0.18,0.18
0.082,0.082,0.44,0.44,0.008,0.008,10.86,10.3,0.118,0.118,15.02,13.97,0.036,0.036,0.12,0.12
0.078,0.078,0.42,0.42,0.004,0.004,4.81,4.7,0.125,0.125,13.62,12.75,0.048,0.048,0.17,0.17
0.339,0.339,1.8,1.82,0.009,0.009,10.82,10.26,0.577,0.577,83.02,58.67,0.063,0.063,0.22,0.22
0.281,0.281,1.5,1.52,0.022,0.022,36.52,30.88,0.263,0.263,33.64,28.8,0.06,0.06,0.2,0.21
0.031,0.031,0.17,0.17,0.001,0.001,1.69,1.7,0.092,0.092,10.61,10.07,0.009,0.009,0.03,0.03
0.377,0.377,2.06,2.04,0.012,0.012,14.11,15.18,0.107,0.107,10.16,10.7,0.002,0.002,0.01,0.01
0.304,0.304,1.65,1.63,0.005,0.005,6.12,6.31,0.116,0.116,12.2,13.0,0.04,0.04,0.14,0.14
0.028,0.028,0.15,0.15,0.001,0.001,1.08,1.07,0.188,0.188,26.34,23.28,0.07,0.07,0.24,0.24
1.086,1.086,6.25,6.06,0.001,0.001,1.01,1.02,0.946,0.946,51.78,69.88,0.02,0.02,0.07,0.07
1.547,1.547,9.09,8.69,0.005,0.005,5.3,5.45,1.328,1.328,61.93,89.71,0.023,0.023,0.08,0.08
0.583,0.583,3.31,3.26,0.003,0.003,2.96,3.01,0.45,0.45,27.5,31.89,0.035,0.035,0.12,0.12
0.195,0.195,1.07,1.06,0.01,0.01,12.56,11.82,0.14,0.14,11.88,12.63,0.054,0.054,0.18,0.18
0.295,0.295,1.59,1.6,0.019,0.019,26.31,23.25,0.174,0.174,19.81,18.03,0.025,0.025,0.09,0.09
0.507,0.507,2.72,2.76,0.01,0.01,13.7,12.82,0.424,0.424,54.04,42.54,0.012,0.012,0.04,0.04
0.374,0.374,2.06,2.08,0.025,0.025,24.16,27.48,0.115,0.115,9.99,9.51,0.006,0.006,0.02,0.02
0.707,0.707,3.79,3.86,0.004,0.004,4.9,5.02,0.946,0.946,122.7,76.05,0.003,0.003,0.01,0.01
0.927,0.927,4.9,5.03,0.023,0.023,33.14,28.43,0.719,0.719,123.8,76.47,0.051,0.051,0.18,0.18
0.669,0.669,3.57,3.64,0.02,0.02,37.41,31.51,0.081,0.081,10.97,10.4,0.026,0.026,0.09,0.09
0.369,0.369,1.97,1.99,0.022,0.022,32.44,27.91,0.224,0.224,31.2,26.99,0.012,0.012,0.04,0.04
0.082,0.082,0.44,0.44,0.001,0.001,1.16,1.16,0.054,0.054,5.84,6.02,0.009,0.009,0.03,0.03
0.1,0.1,0.54,0.54,0.001,0.001,1.66,1.64,0.139,0.139,15.55,16.87,0.022,0.022,0.08,0.08
0.134,0.134,0.71,0.72,0.014,0.014,19.15,21.17,0.022,0.022,2.98,3.02,0.041,0.041,0.14,0.14
0.22,0.22,1.2,1.19,0.021,0.021,24.43,27.83,0.24,0.24,23.63,26.8,0.024,0.024,0.08,0.08
0.141,0.141,0.75,0.76,0.005,0.005,7.05,7.31,0.065,0.065,8.33,8.7,0.034,0.034,0.12,0.12
0.22,0.22,1.2,1.19,0.001,0.001,1.58,1.57,0.164,0.164,17.41,19.07,0.062,0.062,0.21,0.21
0.06,0.06,0.32,0.32,0.01,0.01,13.08,14.0,0.067,0.067,8.23,8.58,0.109,0.109,0.38,0.37
0.128,0.128,0.69,0.69,0.003,0.003,4.14,4.23,0.139,0.139,19.39,17.68,0.131,0.131,0.45,0.45
0.074,0.074,0.4,0.39,0.004,0.004,4.61,4.72,0.004,0.004,0.53,0.53,0.134,0.134,0.46,0.46
0.148,0.148,0.8,0.8,0.003,0.003,4.62,4.51,0.146,0.146,14.91,16.11,0.075,0.075,0.26,0.26
0.119,0.119,0.64,0.64,0.015,0.015,25.09,22.29,0.052,0.052,5.82,6.0,0.002,0.002,0.01,0.01
0.12,0.12,0.64,0.64,0.026,0.026,51.92,41.22,0.045,0.045,6.32,6.12,0.047,0.047,0.16,0.16
0.115,0.115,0.62,0.62,0.008,0.008,12.53,11.79,0.052,0.052,6.56,6.79,0.049,0.049,0.17,0.17
0.005,0.005,0.03,0.03,0.021,0.021,27.01,31.22,0.154,0.154,18.41,20.27,0.022,0.022,0.08,0.08
0.121,0.121,0.66,0.66,0.012,0.012,16.92,18.49,0.15,0.15,16.22,17.66,0.055,0.055,0.19,0.19
0.173,0.173,0.93,0.93,0.007,0.007,8.98,9.4,0.071,0.071,8.66,9.05,0.143,0.143,0.49,0.49
