cpu_user_time_diff_MAE,cpu_user_time_diff_RMSE,cpu_user_time_diff_MAPE,cpu_user_time_diff_SMAPE,cpu_system_time_diff_MAE,cpu_system_time_diff_RMSE,cpu_system_time_diff_MAPE,cpu_system_time_diff_SMAPE,cpu_idle_time_diff_MAE,cpu_idle_time_diff_RMSE,cpu_idle_time_diff_MAPE,cpu_idle_time_diff_SMAPE,memory_MAE,memory_RMSE,memory_MAPE,memory_SMAPE
2.218,2.218,61.46,88.72,0.639,0.639,53.05,72.2,2.48,2.48,16.43,15.18,20.323,20.323,41.11,51.75
0.125,0.125,3.31,3.37,0.397,0.397,33.0,39.52,0.034,0.034,0.23,0.23,12.404,12.404,25.08,28.67
0.025,0.025,0.68,0.68,0.063,0.063,5.8,5.98,0.079,0.079,0.54,0.53,7.525,7.525,15.22,16.48
0.025,0.025,0.65,0.65,0.079,0.079,7.2,6.95,0.407,0.407,2.78,2.74,4.552,4.552,9.21,9.66
0.316,0.316,7.77,8.08,0.012,0.012,0.96,0.97,0.724,0.724,5.07,4.94,2.741,2.741,5.55,5.71
0.061,0.061,1.61,1.62,0.149,0.149,14.06,13.14,0.338,0.338,2.3,2.27,1.646,1.646,3.33,3.39
0.451,0.451,12.77,12.01,0.132,0.132,12.91,12.13,0.168,0.168,1.12,1.13,1.04,1.04,2.1,2.13
0.333,0.333,7.87,8.19,0.083,0.083,6.76,6.99,0.376,0.376,2.66,2.62,0.622,0.622,1.26,1.27
0.039,0.039,1.02,1.02,0.022,0.022,1.87,1.89,0.133,0.133,0.91,0.91,0.417,0.417,0.84,0.85
0.245,0.245,6.69,6.47,0.092,0.092,8.83,8.45,0.384,0.384,2.58,2.61,0.403,0.403,0.81,0.82
0.018,0.018,0.47,0.47,0.07,0.07,6.53,6.75,0.232,0.232,1.57,1.58,0.269,0.269,0.54,0.54
0.305,0.305,7.19,7.46,0.101,0.101,8.22,8.57,0.481,0.481,3.39,3.33,0.321,0.321,0.65,0.65
0.14,0.14,3.55,3.62,0.012,0.012,0.99,1.0,0.295,0.295,2.01,1.99,0.44,0.44,0.89,0.89
0.036,0.036,0.96,0.95,0.022,0.022,1.89,1.87,0.123,0.123,0.82,0.82,0.446,0.446,0.9,0.9
0.212,0.212,5.09,5.23,0.272,0.272,19.91,22.11,0.313,0.313,2.2,2.17,0.446,0.446,0.9,0.9
0.058,0.058,1.5,1.49,0.022,0.022,1.8,1.81,0.183,0.183,1.26,1.25,0.461,0.461,0.93,0.93
0.321,0.321,8.69,8.33,0.14,0.14,13.45,12.6,0.035,0.035,0.24,0.24,0.381,0.381,0.77,0.77
0.139,0.139,3.78,3.71,0.176,0.176,17.5,16.09,0.04,0.04,0.27,0.27,0.467,0.467,0.94,0.94
0.107,0.107,2.88,2.84,0.18,0.18,17.91,16.44,0.115,0.115,0.78,0.78,0.33,0.33,0.66,0.67
0.136,0.136,3.74,3.67,0.166,0.166,16.33,15.1,0.006,0.006,0.04,0.04,0.268,0.268,0.54,0.54
0.317,0.317,7.9,8.23,0.089,0.089,7.88,8.2,0.31,0.31,2.15,2.12,0.195,0.195,0.39,0.39
0.073,0.073,1.96,1.98,0.039,0.039,3.73,3.8,0.117,0.117,0.79,0.78,0.111,0.111,0.22,0.22
0.076,0.076,2.01,2.03,0.015,0.015,1.44,1.45,0.212,0.212,1.42,1.43,0.114,0.114,0.23,0.23
