bin_edges,hist_data,kde_values
600.0,10337,0.0015350765184478721
633.3333333333334,1,0.0010720809383864016
666.6666666666666,10,0.0003830123328753237
700.0,241,0.00013171446108831586
733.3333333333334,7,0.00026664909772037437
766.6666666666667,2,0.0007193114426217766
800.0,6903,0.0010289956530862502
833.3333333333334,3,0.0007278343672545411
866.6666666666667,4,0.00028874135184003906
900.0,498,0.00011667200922405449
933.3333333333334,1,8.116544681003338e-05
966.6666666666667,7,9.671299840723664e-05
1000.0,761,0.00011683271945958213
1033.3333333333335,4,7.936201590471e-05
1066.6666666666667,0,2.6782585907800733e-05
1100.0,3,4.7947495485674864e-06
1133.3333333333335,0,8.856727017933956e-07
1166.6666666666667,0,5.0882013986052e-07
1200.0,2,5.338749247182823e-07
1233.3333333333335,2,6.756503433157569e-07
1266.6666666666667,1,9.310946481973655e-07
1300.0,5,1.3702827460946669e-06
1333.3333333333335,6,2.4741010825660646e-06
1366.6666666666667,2,2.2493588281213195e-05
1400.0,0,0.00027540320575994556
1433.3333333333335,0,0.0017202945323139662
1466.6666666666667,50305,0.00517108153337204
