cpu_user_time_diff_MAE,cpu_user_time_diff_RMSE,cpu_user_time_diff_MAPE,cpu_user_time_diff_SMAPE,cpu_system_time_diff_MAE,cpu_system_time_diff_RMSE,cpu_system_time_diff_MAPE,cpu_system_time_diff_SMAPE,cpu_idle_time_diff_MAE,cpu_idle_time_diff_RMSE,cpu_idle_time_diff_MAPE,cpu_idle_time_diff_SMAPE,memory_MAE,memory_RMSE,memory_MAPE,memory_SMAPE
0.212,0.212,4.08,4.16,0.002,0.002,0.15,0.15,0.093,0.093,0.68,0.68,0.331,0.331,3.68,3.61
0.127,0.127,2.48,2.51,0.101,0.101,10.28,9.77,0.086,0.086,0.62,0.62,0.071,0.071,0.76,0.76
0.198,0.198,3.81,3.88,0.005,0.005,0.49,0.49,0.071,0.071,0.52,0.52,0.062,0.062,0.66,0.66
0.213,0.213,4.08,4.17,0.186,0.186,20.63,18.7,0.079,0.079,0.57,0.58,0.16,0.16,1.68,1.7
0.207,0.207,3.98,4.06,0.145,0.145,15.4,14.3,0.001,0.001,0.01,0.01,0.239,0.239,2.62,2.59
0.151,0.151,2.94,2.98,0.04,0.04,3.58,3.65,0.092,0.092,0.67,0.67,0.427,0.427,4.8,4.69
0.111,0.111,2.17,2.2,0.09,0.09,9.08,8.69,0.087,0.087,0.63,0.63,0.073,0.073,0.78,0.78
0.206,0.206,3.96,4.04,0.065,0.065,6.37,6.17,0.048,0.048,0.35,0.35,0.061,0.061,0.65,0.66
0.087,0.087,1.7,1.71,0.065,0.065,6.36,6.17,0.102,0.102,0.73,0.74,0.161,0.161,1.7,1.71
0.203,0.203,3.9,3.98,0.106,0.106,10.77,10.22,0.04,0.04,0.29,0.29,0.14,0.14,1.53,1.51
0.211,0.211,4.07,4.15,0.022,0.022,2.06,2.04,0.072,0.072,0.52,0.52,0.232,0.232,2.54,2.51
0.121,0.121,2.38,2.41,0.192,0.192,21.55,19.46,0.148,0.148,1.06,1.06,0.069,0.069,0.73,0.73
0.193,0.193,3.72,3.79,0.023,0.023,2.22,2.19,0.063,0.063,0.46,0.46,0.064,0.064,0.68,0.69
0.096,0.096,1.87,1.89,0.055,0.055,5.35,5.21,0.064,0.064,0.46,0.47,0.261,0.261,2.72,2.75
0.106,0.106,2.08,2.1,0.057,0.057,5.54,5.39,0.075,0.075,0.54,0.54,0.144,0.144,1.56,1.55
0.19,0.19,3.68,3.75,0.012,0.012,1.12,1.11,0.049,0.049,0.36,0.36,0.432,0.432,4.85,4.74
0.163,0.163,3.16,3.21,0.109,0.109,11.29,10.69,0.053,0.053,0.38,0.38,0.074,0.074,0.79,0.79
0.177,0.177,3.42,3.48,0.005,0.005,0.44,0.44,0.06,0.06,0.44,0.43,0.062,0.062,0.66,0.66
0.006,0.006,0.12,0.12,0.015,0.015,1.44,1.43,0.158,0.158,1.13,1.14,0.26,0.26,2.71,2.75
0.366,0.366,6.8,7.04,0.197,0.197,22.15,19.94,0.044,0.044,0.32,0.32,0.244,0.244,2.68,2.64
