cpu_user_time_diff_MAE,cpu_user_time_diff_RMSE,cpu_user_time_diff_MAPE,cpu_user_time_diff_SMAPE,cpu_system_time_diff_MAE,cpu_system_time_diff_RMSE,cpu_system_time_diff_MAPE,cpu_system_time_diff_SMAPE,cpu_idle_time_diff_MAE,cpu_idle_time_diff_RMSE,cpu_idle_time_diff_MAPE,cpu_idle_time_diff_SMAPE,memory_MAE,memory_RMSE,memory_MAPE,memory_SMAPE
0.093,0.093,1.81,1.82,0.154,0.154,17.28,15.91,0.341,0.341,2.45,2.42,0.403,0.403,4.07,3.99
0.163,0.163,3.14,3.19,0.008,0.008,0.76,0.75,0.491,0.491,3.56,3.5,0.912,0.912,9.7,9.26
0.005,0.005,0.09,0.09,0.006,0.006,0.63,0.62,0.384,0.384,2.76,2.72,0.255,0.255,2.55,2.52
0.365,0.365,6.74,6.98,0.045,0.045,4.49,4.39,0.71,0.71,5.24,5.1,0.114,0.114,1.12,1.12
0.012,0.012,0.23,0.23,0.01,0.01,0.99,0.98,0.347,0.347,2.49,2.46,0.237,0.237,2.35,2.32
0.203,0.203,3.87,3.94,0.048,0.048,4.8,4.69,0.568,0.568,4.15,4.07,0.534,0.534,5.44,5.3
0.062,0.062,1.21,1.22,0.144,0.144,15.99,14.81,0.356,0.356,2.56,2.53,0.196,0.196,1.87,1.88
0.196,0.196,3.73,3.8,0.045,0.045,4.46,4.36,0.534,0.534,3.89,3.81,0.563,0.563,5.75,5.59
0.047,0.047,0.93,0.93,0.022,0.022,2.11,2.09,0.409,0.409,2.95,2.9,0.01,0.01,0.09,0.09
0.078,0.078,1.53,1.54,0.012,0.012,1.18,1.18,0.475,0.475,3.44,3.38,0.55,0.55,5.61,5.46
0.162,0.162,3.11,3.15,0.045,0.045,4.45,4.35,0.428,0.428,3.09,3.05,0.506,0.506,5.17,5.04
0.024,0.024,0.47,0.47,0.053,0.053,5.31,5.17,0.413,0.413,2.98,2.93,0.102,0.102,1.0,0.99
0.179,0.179,3.42,3.48,0.065,0.065,6.64,6.43,0.48,0.48,3.48,3.42,0.538,0.538,5.49,5.34
0.157,0.157,3.01,3.06,0.171,0.171,19.68,17.92,0.378,0.378,2.72,2.68,0.306,0.306,3.06,3.01
0.146,0.146,2.82,2.86,0.007,0.007,0.72,0.71,0.523,0.523,3.8,3.73,0.522,0.522,5.33,5.19
0.357,0.357,6.59,6.82,0.192,0.192,22.58,20.29,0.589,0.589,4.3,4.21,0.203,0.203,2.01,1.99
0.115,0.115,2.23,2.25,0.02,0.02,1.92,1.94,0.534,0.534,3.88,3.81,0.129,0.129,1.27,1.26
0.076,0.076,1.48,1.49,0.129,0.129,13.99,13.08,0.34,0.34,2.44,2.41,0.144,0.144,1.41,1.4
0.164,0.164,3.15,3.2,0.042,0.042,4.24,4.15,0.52,0.52,3.78,3.71,0.543,0.543,5.54,5.39
0.097,0.097,1.88,1.9,0.072,0.072,7.39,7.12,0.418,0.418,3.02,2.97,0.608,0.608,6.27,6.08
0.04,0.04,0.78,0.78,0.068,0.068,7.02,6.79,0.381,0.381,2.74,2.7,0.492,0.492,5.02,4.9
0.231,0.231,4.37,4.47,0.109,0.109,11.71,11.06,0.51,0.51,3.7,3.63,0.5,0.5,5.1,4.97
0.041,0.041,0.81,0.81,0.059,0.059,6.0,5.83,0.347,0.347,2.49,2.46,0.301,0.301,3.01,2.97
0.141,0.141,2.71,2.75,0.032,0.032,3.16,3.11,0.452,0.452,3.27,3.21,0.52,0.52,5.3,5.16
0.035,0.035,0.69,0.7,0.113,0.113,12.11,11.42,0.335,0.335,2.4,2.37,0.201,0.201,1.99,1.97
0.163,0.163,3.12,3.17,0.012,0.012,1.12,1.11,0.492,0.492,3.57,3.51,0.528,0.528,5.39,5.25
0.074,0.074,1.44,1.45,0.134,0.134,14.69,13.68,0.301,0.301,2.15,2.13,0.003,0.003,0.02,0.02
0.275,0.275,5.16,5.3,0.013,0.013,1.26,1.25,0.719,0.719,5.3,5.16,0.545,0.545,5.57,5.41
0.032,0.032,0.64,0.64,0.065,0.065,6.6,6.39,0.316,0.316,2.26,2.24,0.006,0.006,0.06,0.06
0.23,0.23,4.36,4.45,0.046,0.046,4.62,4.52,0.538,0.538,3.92,3.84,0.147,0.147,1.44,1.43
0.166,0.166,3.19,3.24,0.018,0.018,1.74,1.73,0.469,0.469,3.4,3.34,0.545,0.545,5.56,5.41
0.053,0.053,1.03,1.04,0.014,0.014,1.36,1.35,0.438,0.438,3.17,3.12,0.407,0.407,4.11,4.03
0.154,0.154,2.96,3.0,0.024,0.024,2.39,2.36,0.529,0.529,3.85,3.78,0.813,0.813,8.56,8.21
0.053,0.053,1.03,1.03,0.009,0.009,0.88,0.88,0.402,0.402,2.9,2.86,0.167,0.167,1.65,1.64
0.204,0.204,3.88,3.96,0.047,0.047,4.67,4.56,0.523,0.523,3.8,3.73,0.225,0.225,2.22,2.2
0.044,0.044,0.86,0.86,0.057,0.057,5.78,5.62,0.348,0.348,2.5,2.47,0.131,0.131,1.28,1.27
0.248,0.248,4.68,4.79,0.076,0.076,7.84,7.55,0.546,0.546,3.98,3.9,0.541,0.541,5.52,5.37
0.106,0.106,2.06,2.08,0.012,0.012,1.13,1.13,0.465,0.465,3.37,3.31,0.607,0.607,6.26,6.07
0.004,0.004,0.08,0.08,0.019,0.019,1.76,1.77,0.418,0.418,3.01,2.97,0.489,0.489,4.99,4.87
0.232,0.232,4.38,4.48,0.106,0.106,9.21,9.66,0.7,0.7,5.16,5.03,0.497,0.497,5.07,4.94
0.11,0.11,2.13,2.15,0.102,0.102,10.72,10.18,0.405,0.405,2.93,2.89,0.497,0.497,5.07,4.95
0.113,0.113,2.19,2.21,0.038,0.038,3.49,3.56,0.54,0.54,3.93,3.86,0.498,0.498,5.08,4.95
0.023,0.023,0.45,0.45,0.003,0.003,0.32,0.32,0.366,0.366,2.64,2.6,0.196,0.196,1.94,1.92
0.141,0.141,2.72,2.76,0.012,0.012,1.1,1.1,0.545,0.545,3.98,3.9,0.526,0.526,5.37,5.23
0.077,0.077,1.5,1.51,0.097,0.097,10.18,9.69,0.345,0.345,2.48,2.45,0.1,0.1,0.98,0.97
0.098,0.098,1.91,1.93,0.075,0.075,6.71,6.94,0.528,0.528,3.84,3.77,0.536,0.536,5.47,5.32
0.067,0.067,1.3,1.31,0.128,0.128,13.9,13.0,0.273,0.273,1.96,1.94,0.297,0.297,2.8,2.84
0.143,0.143,2.76,2.79,0.037,0.037,3.71,3.64,0.484,0.484,3.52,3.45,0.271,0.271,2.68,2.65
0.117,0.117,2.27,2.29,0.046,0.046,4.58,4.48,0.446,0.446,3.23,3.18,0.04,0.04,0.39,0.39
0.069,0.069,1.35,1.36,0.027,0.027,2.66,2.63,0.435,0.435,3.14,3.09,0.455,0.455,4.59,4.49
0.097,0.097,1.89,1.9,0.057,0.057,5.18,5.32,0.526,0.526,3.82,3.75,0.822,0.822,8.65,8.29
0.239,0.239,4.52,4.62,0.052,0.052,5.21,5.08,0.605,0.605,4.43,4.33,0.27,0.27,2.7,2.66
0.074,0.074,1.43,1.44,0.025,0.025,2.31,2.34,0.493,0.493,3.58,3.52,0.217,0.217,2.15,2.13
0.029,0.029,0.58,0.57,0.039,0.039,3.88,3.8,0.323,0.323,2.32,2.29,0.231,0.231,2.29,2.26
