cpu_user_time_diff_MAE,cpu_user_time_diff_RMSE,cpu_user_time_diff_MAPE,cpu_user_time_diff_SMAPE,cpu_system_time_diff_MAE,cpu_system_time_diff_RMSE,cpu_system_time_diff_MAPE,cpu_system_time_diff_SMAPE,cpu_idle_time_diff_MAE,cpu_idle_time_diff_RMSE,cpu_idle_time_diff_MAPE,cpu_idle_time_diff_SMAPE,memory_MAE,memory_RMSE,memory_MAPE,memory_SMAPE
0.166,0.166,3.22,3.28,0.03,0.03,2.6,2.63,0.107,0.107,0.78,0.78,0.355,0.355,3.81,3.74
0.161,0.161,3.16,3.21,0.072,0.072,7.1,6.85,0.041,0.041,0.3,0.3,0.177,0.177,1.8,1.82
0.132,0.132,2.58,2.62,0.05,0.05,4.71,4.61,0.029,0.029,0.21,0.21,0.057,0.057,0.6,0.6
0.256,0.256,4.89,5.02,0.074,0.074,7.12,6.87,0.073,0.073,0.53,0.53,0.853,0.853,9.69,9.24
1.256,1.256,25.38,29.07,0.251,0.251,22.19,24.95,1.253,1.253,9.01,8.62,0.248,0.248,2.69,2.66
0.41,0.41,7.91,8.24,0.004,0.004,0.38,0.38,0.336,0.336,2.43,2.4,0.38,0.38,4.13,4.05
0.449,0.449,8.6,8.99,0.04,0.04,3.67,3.74,0.5,0.5,3.67,3.6,0.021,0.021,0.22,0.22
0.215,0.215,4.14,4.23,0.058,0.058,5.48,5.34,0.076,0.076,0.55,0.55,0.838,0.838,9.53,9.09
2.491,2.491,49.43,65.66,0.307,0.307,29.53,34.64,2.233,2.233,16.04,14.85,0.009,0.009,0.1,0.1
0.462,0.462,8.93,9.35,0.069,0.069,6.13,6.33,0.483,0.483,3.53,3.47,0.37,0.37,4.02,3.94
0.369,0.369,7.2,7.47,0.115,0.115,12.19,11.49,0.225,0.225,1.61,1.6,0.073,0.073,0.76,0.76
0.25,0.25,4.91,5.03,0.091,0.091,7.77,8.09,0.252,0.252,1.83,1.82,0.004,0.004,0.04,0.04
0.135,0.135,2.66,2.69,0.179,0.179,19.08,17.42,0.089,0.089,0.64,0.64,0.033,0.033,0.34,0.34
0.26,0.26,5.0,5.13,0.107,0.107,10.69,10.15,0.118,0.118,0.86,0.86,0.427,0.427,4.64,4.53
