Resource,Score,RMSE,MAE,MAPE,SMAPE,Training time,Mean Inference time,Max Inference time,Min Inference time
cpu_user_time_diff_ema_1,0.997,0.708,0.427,9.01,9.44,66395.96386861801,0.16305379770191541,0.522524356842041,0.03721737861633301
cpu_system_time_diff_ema_1,0.997,0.695,0.394,10.48,10.41,66395.96386861801,0.16305379770191541,0.522524356842041,0.03721737861633301
cpu_idle_time_diff_ema_1,0.995,0.849,0.482,11.5,11.5,66395.96386861801,0.16305379770191541,0.522524356842041,0.03721737861633301
memory_ema_1,0.996,0.778,0.415,7.87,8.1,66395.96386861801,0.16305379770191541,0.522524356842041,0.03721737861633301
