Resource,Score,RMSE,MAE,MAPE,SMAPE,Training time,Mean Inference time,Max Inference time,Min Inference time
cpu_user_time_diff_ema_1,0.993,0.984,0.735,23.28,22.03,0,0.06879224488645878,0.34328651428222656,0.03552556037902832
cpu_system_time_diff_ema_1,0.991,1.046,0.814,41.04,31.83,0,0.06879224488645878,0.34328651428222656,0.03552556037902832
cpu_idle_time_diff_ema_1,0.989,1.197,0.851,32.76,25.36,0,0.06879224488645878,0.34328651428222656,0.03552556037902832
memory_ema_1,0.998,0.47,0.324,32.31,18.61,0,0.06879224488645878,0.34328651428222656,0.03552556037902832
