bin_edges,hist_data,kde_values
24.0,50316,0.015719093014482613
39.74230769230769,0,0.010934170775580426
55.48461538461538,0,0.0036801113478746026
71.22692307692307,0,0.0005993117650451192
86.96923076923076,0,4.722384940620413e-05
102.71153846153847,0,1.8004733806130062e-06
118.45384615384616,0,3.321457976942884e-08
134.19615384615383,0,2.9647467698664345e-10
149.93846153846152,0,1.2891129096529524e-12
165.68076923076924,0,1.127599581362217e-12
181.42307692307693,0,7.197786863224828e-11
197.16538461538462,0,2.3775100377980578e-09
212.90769230769232,0,4.6214636606005365e-08
228.65,0,6.401318897460304e-07
244.3923076923077,0,6.343166061892997e-06
260.13461538461536,4,3.740769372443056e-05
275.87692307692305,0,0.00011811622368572654
291.6192307692308,530,0.00021201518736252374
307.3615384615385,0,0.00028691888505125797
323.1038461538462,720,0.00039485040897768584
338.84615384615387,1268,0.0005322912210876808
354.58846153846156,0,0.0007187705466865091
370.33076923076925,0,0.0012001312323205997
386.07307692307694,5357,0.0018325885537851003
401.81538461538463,0,0.0021719018551539936
417.5576923076923,10921,0.0029240986066452757
