bin_edges,hist_data,kde_values
34.076,4,0.0015130810981029408
34.50070930232558,37,0.0034865620237881437
34.92541860465116,177,0.006861978939388075
35.350127906976745,393,0.011662190489282536
35.774837209302326,792,0.017248504484578916
36.19954651162791,1053,0.022411992790144174
36.62425581395349,980,0.02606387024675647
37.04896511627907,0,0.028048392497084476
37.47367441860465,941,0.02929795967705455
37.898383720930234,921,0.031237677595610875
38.323093023255815,1061,0.03499035872856383
38.7478023255814,1451,0.04081908847147178
39.17251162790698,1797,0.047982189979677764
39.59722093023256,2229,0.05505892601998313
40.02193023255814,2268,0.06066783415910675
40.44663953488372,0,0.06428198378309406
40.871348837209304,2216,0.06651346100374075
41.296058139534885,2156,0.06834176136389797
41.72076744186047,2511,0.0697437844298748
42.14547674418605,2676,0.06912171049689027
42.57018604651163,2332,0.06442449245071308
42.99489534883721,1497,0.05507755410313912
43.41960465116279,802,0.042822209479715274
43.844313953488374,0,0.030656931381079288
44.269023255813956,469,0.020993704536535665
44.69373255813954,334,0.014697502491268182
45.11844186046512,282,0.011488836009315065
45.5431511627907,259,0.01091993369148082
45.96786046511628,357,0.013038345102930764
46.39256976744186,586,0.018454851240834375
46.817279069767444,1105,0.027911755406328013
47.241988372093026,0,0.041553201363066894
47.66669767441861,2015,0.05839813803193316
48.09140697674419,2876,0.07668096363883271
48.51611627906977,3460,0.09485816031166974
48.94082558139535,3948,0.11184614010839625
49.36553488372093,5147,0.1257012593239644
49.790244186046515,5356,0.13254377895345681
50.21495348837209,4430,0.1281914755770207
50.63966279069767,0,0.11166162569879019
51.06437209302325,2625,0.0868560123646871
51.48908139534883,1294,0.060501343672857644
51.913790697674415,625,0.038305841106208355
52.338499999999996,331,0.02264481383179823
52.76320930232558,172,0.01296009462523091
53.18791860465116,102,0.007483210073517035
53.61262790697674,0,0.004549653539153438
54.03733720930232,76,0.003017168221271616
54.462046511627904,70,0.0022022989020599273
54.886755813953485,38,0.0017381428463664039
55.31146511627907,51,0.0014520190808291356
55.73617441860465,36,0.0012659425184998678
56.16088372093023,29,0.0011459061677500384
56.58559302325581,41,0.001083027528421206
57.01030232558139,0,0.0010757099644348744
57.435011627906974,29,0.0011219032106328875
57.859720930232555,40,0.0012157653248637513
58.28443023255814,52,0.0013384280358379333
58.70913953488372,49,0.0014661704019067901
59.1338488372093,54,0.001591343304004043
59.55855813953488,65,0.001721935334637171
59.98326744186046,62,0.0018692963100047897
60.407976744186044,0,0.0020496033230572963
60.832686046511625,74,0.002288246779851124
61.25739534883721,89,0.0026165714063942046
61.68210465116279,87,0.0030648660158012824
62.10681395348837,151,0.003655169617310397
62.53152325581395,136,0.004417780172031016
62.95623255813953,197,0.005411640330542385
63.380941860465114,268,0.0066617365656815065
63.805651162790696,0,0.008047303295037419
64.23036046511628,363,0.009303814588137678
64.65506976744186,361,0.010167978523094184
65.07977906976744,407,0.0105275117130178
65.50448837209302,319,0.010476800074775111
65.9291976744186,332,0.010252304981801021
66.35390697674418,332,0.010054280327876761
66.77861627906977,353,0.009884262648851382
67.20332558139535,0,0.009551159520128574
67.62803488372093,329,0.008820977655794586
68.05274418604651,270,0.007580189057887545
68.47745348837209,178,0.005924207193061283
68.90216279069767,69,0.004135073214172115
69.32687209302325,27,0.002547944843615579
69.75158139534884,8,0.0013808669782778475
70.17629069767442,1,0.0006592444969833251
