Trend,Residual,Seasonal
,,-0.0004706360753990214
,,0.0019747586138419548
39.1408,-0.20312372800755157,0.008323728007550813
39.43300000000001,-0.9723101902034558,-0.0016898097965479838
39.62780000000001,0.30033804074943976,-0.008138040749445763
39.53040000000001,0.8770706360753882,-0.0004706360753990214
40.0174,0.38762524138615245,0.0019747586138419548
40.2122,-1.7615237280075504,0.008323728007550813
40.2122,0.6834898097965435,-0.0016898097965479838
40.0174,0.8847380407494421,-0.008138040749445763
40.504400000000004,-0.09692936392460846,-0.0004706360753990214
40.3096,-0.8785747586138454,0.0019747586138419548
40.1148,0.7708762719924451,0.008323728007550813
40.1148,-0.19311019020345277,-0.0016898097965479838
40.2122,-0.2840619592505554,-0.008138040749445763
40.0174,0.39007063607539344,-0.0004706360753990214
40.2122,-0.29417475861384307,0.0019747586138419548
40.407000000000004,-0.4953237280075527,0.008323728007550813
40.3096,0.5860898097965431,-0.0016898097965479838
40.3096,0.5925380407494409,-0.008138040749445763
40.504400000000004,-0.5839293639246033,-0.0004706360753990214
40.601800000000004,-0.6837747586138446,0.0019747586138419548
40.504400000000004,0.38127627199244357,0.008323728007550813
40.894000000000005,0.48868980979654275,-0.0016898097965479838
41.18620000000001,-0.7710619592505643,-0.008138040749445763
40.991400000000006,0.8770706360753953,-0.0004706360753990214
40.894000000000005,0.48502524138615283,0.0019747586138419548
41.28360000000001,-1.371923728007556,0.008323728007550813
41.1862,-0.29051019020345314,-0.0016898097965479838
40.894000000000005,1.4691380407494372,-0.008138040749445763
40.991400000000006,0.39007063607539344,-0.0004706360753990214
40.991400000000006,-1.073374758613846,0.0019747586138419548
40.504400000000004,-0.10572372800755829,0.008323728007550813
40.3096,0.5860898097965431,-0.0016898097965479838
40.699200000000005,-0.7710619592505572,-0.008138040749445763
40.894000000000005,-0.48652936392460994,-0.0004706360753990214
40.991400000000006,0.8746252413861543,0.0019747586138419548
41.18620000000001,0.18647627199244282,0.008323728007550813
41.18620000000001,0.19648980979654163,-0.0016898097965479838
40.894000000000005,0.008138040749438658,-0.008138040749445763
40.894000000000005,-0.48652936392460994,-0.0004706360753990214
40.796600000000005,-0.39157475861385055,0.0019747586138419548
40.991400000000006,0.38127627199244357,0.008323728007550813
41.381,-0.4853101902034539,-0.0016898097965479838
41.5758,0.30033804074944687,-0.008138040749445763
41.18620000000001,1.1692706360753893,-0.0004706360753990214
41.38100000000001,-0.00197475861384906,0.0019747586138419548
41.28360000000001,-1.858923728007558,0.008323728007550813
40.991400000000006,0.8782898097965443,-0.0016898097965479838
40.894000000000005,0.4951380407494405,-0.008138040749445763
41.38100000000001,-0.48652936392460994,-0.0004706360753990214
41.088800000000006,-0.1967747586138498,0.0019747586138419548
40.894000000000005,0.9656762719924459,0.008323728007550813
