cpu_user_time_diff_MAE,cpu_user_time_diff_RMSE,cpu_user_time_diff_MAPE,cpu_user_time_diff_SMAPE,cpu_system_time_diff_MAE,cpu_system_time_diff_RMSE,cpu_system_time_diff_MAPE,cpu_system_time_diff_SMAPE,cpu_idle_time_diff_MAE,cpu_idle_time_diff_RMSE,cpu_idle_time_diff_MAPE,cpu_idle_time_diff_SMAPE,memory_MAE,memory_RMSE,memory_MAPE,memory_SMAPE
0.199,0.199,331.73,124.77,0.021,0.021,51.69,69.71,0.178,0.178,0.89,0.9,0.178,0.178,0.68,0.68
0.203,0.203,406.14,134.01,0.052,0.052,74.33,118.28,0.097,0.097,0.49,0.49,0.182,0.182,0.7,0.7
0.201,0.201,402.62,133.62,0.022,0.022,55.62,77.04,0.144,0.144,0.72,0.73,0.184,0.184,0.7,0.7
0.186,0.186,310.03,121.57,0.043,0.043,72.29,113.22,0.087,0.087,0.44,0.44,0.188,0.188,0.72,0.72
0.205,0.205,512.36,143.85,0.044,0.044,72.63,114.04,0.125,0.125,0.63,0.63,0.188,0.188,0.72,0.72
0.193,0.193,385.79,131.72,0.054,0.054,77.19,125.69,0.069,0.069,0.35,0.35,0.184,0.184,0.7,0.71
0.185,0.185,308.41,121.32,0.014,0.014,45.51,58.91,0.135,0.135,0.68,0.68,0.176,0.176,0.67,0.67
0.191,0.191,382.75,131.36,0.075,0.075,82.81,141.32,0.051,0.051,0.25,0.26,0.178,0.178,0.68,0.68
0.196,0.196,392.76,132.52,0.033,0.033,66.67,100.01,0.13,0.13,0.65,0.65,0.172,0.172,0.66,0.66
0.196,0.196,392.8,132.52,0.064,0.064,79.39,131.65,0.056,0.056,0.28,0.28,0.168,0.168,0.64,0.64
0.209,0.209,521.87,144.59,0.043,0.043,71.61,111.56,0.145,0.145,0.73,0.73,0.165,0.165,0.63,0.63
0.068,0.068,37.87,31.84,0.063,0.063,78.89,130.27,0.068,0.068,0.34,0.34,0.167,0.167,0.64,0.64
0.22,0.22,549.52,146.63,0.031,0.031,61.48,88.77,0.167,0.167,0.84,0.84,0.168,0.168,0.64,0.64
0.163,0.163,181.16,95.06,0.042,0.042,70.07,107.85,0.077,0.077,0.39,0.39,0.178,0.178,0.68,0.68
0.202,0.202,404.94,133.88,0.022,0.022,55.15,76.15,0.157,0.157,0.79,0.79,0.186,0.186,0.71,0.71
0.206,0.206,513.94,143.97,0.073,0.073,81.58,137.78,0.066,0.066,0.33,0.33,0.194,0.194,0.74,0.74
0.137,0.137,124.76,76.83,0.023,0.023,57.46,80.62,0.064,0.064,0.32,0.33,0.187,0.187,0.71,0.72
0.179,0.179,256.01,112.28,0.053,0.053,75.48,121.24,0.075,0.075,0.38,0.38,0.183,0.183,0.7,0.7
0.209,0.209,522.66,144.65,0.023,0.023,56.94,79.6,0.147,0.147,0.74,0.74,0.183,0.183,0.7,0.7
0.194,0.194,388.27,132.0,0.064,0.064,79.81,132.81,0.061,0.061,0.3,0.31,0.183,0.183,0.7,0.7
0.197,0.197,393.25,132.58,0.033,0.033,66.49,99.61,0.141,0.141,0.71,0.71,0.179,0.179,0.68,0.68
0.175,0.175,250.01,111.11,0.064,0.064,79.64,132.34,0.053,0.053,0.27,0.27,0.176,0.176,0.67,0.67
