cpu_user_time_diff_MAE,cpu_user_time_diff_RMSE,cpu_user_time_diff_MAPE,cpu_user_time_diff_SMAPE,cpu_system_time_diff_MAE,cpu_system_time_diff_RMSE,cpu_system_time_diff_MAPE,cpu_system_time_diff_SMAPE,cpu_idle_time_diff_MAE,cpu_idle_time_diff_RMSE,cpu_idle_time_diff_MAPE,cpu_idle_time_diff_SMAPE,memory_MAE,memory_RMSE,memory_MAPE,memory_SMAPE
0.164,0.164,234.39,107.92,0.025,0.025,41.14,34.12,0.697,0.697,3.51,3.57,1.045,1.045,3.47,3.41
0.14,0.14,140.3,82.46,0.025,0.025,42.24,34.88,0.684,0.684,3.44,3.5,1.098,1.098,3.65,3.58
0.073,0.073,43.13,35.48,0.004,0.004,4.75,4.87,0.569,0.569,2.88,2.92,1.106,1.106,3.67,3.61
0.204,0.204,408.62,134.28,0.057,0.057,189.98,97.43,0.784,0.784,3.93,4.01,1.169,1.169,3.88,3.81
0.194,0.194,323.94,123.66,0.007,0.007,8.74,8.38,0.717,0.717,3.61,3.68,1.104,1.104,3.67,3.6
0.212,0.212,423.84,135.88,0.048,0.048,119.24,74.7,0.799,0.799,4.01,4.09,1.089,1.089,3.62,3.55
0.17,0.17,213.07,103.16,0.016,0.016,23.54,21.06,0.722,0.722,3.63,3.7,1.077,1.077,3.58,3.51
0.191,0.191,381.09,131.16,0.005,0.005,5.11,5.25,0.702,0.702,3.53,3.6,1.233,1.233,4.11,4.03
0.192,0.192,384.84,131.6,0.026,0.026,42.83,35.28,0.737,0.737,3.7,3.77,1.129,1.129,3.75,3.68
0.184,0.184,263.5,113.7,0.027,0.027,44.89,36.66,0.724,0.724,3.64,3.71,1.151,1.151,3.82,3.75
0.191,0.191,317.57,122.72,0.006,0.006,8.11,7.79,0.71,0.71,3.58,3.64,1.098,1.098,3.65,3.58
0.196,0.196,391.8,132.41,0.036,0.036,72.12,53.01,0.762,0.762,3.82,3.9,1.134,1.134,3.77,3.7
0.2,0.2,399.08,133.23,0.016,0.016,23.43,20.97,0.727,0.727,3.65,3.72,1.144,1.144,3.8,3.73
0.174,0.174,248.43,110.8,0.006,0.006,7.25,7.0,0.689,0.689,3.47,3.53,1.116,1.116,3.71,3.64
0.048,0.048,23.75,21.23,0.006,0.006,7.79,7.49,0.573,0.573,2.9,2.95,1.162,1.162,3.86,3.79
0.222,0.222,554.63,146.99,0.048,0.048,119.48,74.8,0.795,0.795,3.99,4.07,1.187,1.187,3.94,3.87
0.189,0.189,315.29,122.37,0.004,0.004,3.92,4.0,0.71,0.71,3.57,3.64,1.099,1.099,3.65,3.59
0.23,0.23,574.39,148.35,0.039,0.039,77.11,55.66,0.8,0.8,4.02,4.1,1.124,1.124,3.73,3.67
0.195,0.195,325.39,123.87,0.017,0.017,24.31,21.67,0.739,0.739,3.72,3.79,1.087,1.087,3.61,3.55
0.203,0.203,507.34,143.45,0.056,0.056,185.6,96.26,0.756,0.756,3.8,3.87,1.139,1.139,3.78,3.71
0.181,0.181,302.06,120.33,0.005,0.005,6.82,6.6,0.695,0.695,3.5,3.56,1.104,1.104,3.67,3.6
0.197,0.197,493.69,142.34,0.035,0.035,70.12,51.92,0.747,0.747,3.75,3.82,1.14,1.14,3.79,3.72
0.162,0.162,202.59,100.64,0.016,0.016,22.27,20.04,0.694,0.694,3.49,3.56,1.152,1.152,3.83,3.76
0.193,0.193,386.18,131.76,0.046,0.046,114.22,72.7,0.756,0.756,3.79,3.87,1.147,1.147,3.81,3.74
0.181,0.181,302.27,120.36,0.026,0.026,42.51,35.06,0.705,0.705,3.55,3.61,1.213,1.213,4.04,3.96
0.187,0.187,374.78,130.41,0.045,0.045,112.62,72.05,0.74,0.74,3.72,3.79,1.079,1.079,3.59,3.52
0.059,0.059,32.66,28.07,0.005,0.005,6.48,6.28,0.562,0.562,2.85,2.89,1.186,1.186,3.95,3.88
0.144,0.144,144.42,83.86,0.036,0.036,71.67,52.76,0.69,0.69,3.48,3.54,1.103,1.103,3.66,3.6
0.187,0.187,312.34,121.93,0.026,0.026,43.74,35.89,0.726,0.726,3.65,3.72,1.201,1.201,4.0,3.92
0.207,0.207,413.18,134.77,0.037,0.037,74.33,54.19,0.783,0.783,3.93,4.01,1.056,1.056,3.51,3.45
0.196,0.196,326.68,124.05,0.007,0.007,8.82,8.45,0.733,0.733,3.69,3.76,1.024,1.024,3.4,3.34
0.174,0.174,248.48,110.81,0.026,0.026,43.02,35.4,0.699,0.699,3.52,3.58,1.112,1.112,3.7,3.63
0.208,0.208,519.54,144.41,0.046,0.046,115.6,73.26,0.764,0.764,3.84,3.91,1.143,1.143,3.8,3.73
0.192,0.192,383.0,131.39,0.024,0.024,22.27,25.06,0.695,0.695,3.5,3.56,1.107,1.107,3.68,3.61
0.174,0.174,249.26,110.97,0.016,0.016,22.73,20.41,0.698,0.698,3.52,3.58,1.159,1.159,3.85,3.78
0.207,0.207,413.72,134.82,0.047,0.047,118.13,74.26,0.776,0.776,3.9,3.97,1.198,1.198,3.98,3.9
0.188,0.188,314.11,122.2,0.006,0.006,7.8,7.51,0.716,0.716,3.6,3.67,1.115,1.115,3.7,3.64
0.155,0.155,171.95,92.46,0.026,0.026,43.19,35.52,0.681,0.681,3.43,3.49,1.116,1.116,3.71,3.64
0.079,0.079,46.45,37.69,0.016,0.016,23.38,20.93,0.585,0.585,2.97,3.01,1.153,1.153,3.83,3.76
0.203,0.203,406.37,134.03,0.047,0.047,117.1,73.86,0.773,0.773,3.88,3.96,1.149,1.149,3.82,3.74
0.188,0.188,313.95,122.17,0.006,0.006,7.94,7.64,0.718,0.718,3.62,3.68,1.092,1.092,3.63,3.56
0.221,0.221,553.34,146.9,0.038,0.038,75.31,54.71,0.787,0.787,3.95,4.03,1.009,1.009,3.34,3.29
0.195,0.195,324.63,123.76,0.007,0.007,8.69,8.33,0.725,0.725,3.65,3.72,1.032,1.032,3.42,3.36
0.197,0.197,394.42,132.71,0.056,0.056,187.2,96.69,0.759,0.759,3.81,3.88,1.212,1.212,4.03,3.95
0.206,0.206,513.84,143.97,0.004,0.004,4.53,4.64,0.719,0.719,3.62,3.68,1.152,1.152,3.83,3.76
0.167,0.167,238.99,108.88,0.025,0.025,41.78,34.56,0.686,0.686,3.45,3.51,1.168,1.168,3.88,3.81
0.19,0.19,316.7,122.59,0.026,0.026,44.11,36.14,0.745,0.745,3.74,3.82,1.187,1.187,3.94,3.87
0.202,0.202,504.7,143.24,0.006,0.006,6.97,6.73,0.695,0.695,3.5,3.56,1.132,1.132,3.76,3.69
0.207,0.207,517.61,144.26,0.046,0.046,115.45,73.2,0.763,0.763,3.83,3.9,1.15,1.15,3.82,3.75
0.188,0.188,314.17,122.2,0.006,0.006,7.8,7.51,0.695,0.695,3.5,3.57,1.127,1.127,3.74,3.67
0.051,0.051,26.7,23.56,0.005,0.005,6.8,6.58,0.553,0.553,2.8,2.84,1.131,1.131,3.76,3.69
0.207,0.207,413.65,134.82,0.047,0.047,118.15,74.27,0.786,0.786,3.95,4.02,1.193,1.193,3.96,3.89
0.186,0.186,310.52,121.65,0.006,0.006,7.67,7.38,0.714,0.714,3.59,3.66,1.016,1.016,3.36,3.31
0.162,0.162,147.25,84.81,0.049,0.049,121.93,75.75,0.731,0.731,3.68,3.75,1.06,1.06,3.51,3.45
0.205,0.205,340.95,126.06,0.008,0.008,9.95,9.48,0.73,0.73,3.68,3.75,1.039,1.039,3.44,3.38
0.214,0.214,713.53,156.21,0.036,0.036,71.7,52.78,0.764,0.764,3.84,3.91,1.207,1.207,4.01,3.93
0.194,0.194,323.93,123.65,0.017,0.017,24.16,21.55,0.712,0.712,3.59,3.65,1.185,1.185,3.94,3.86
0.196,0.196,391.0,132.32,0.036,0.036,71.89,52.88,0.76,0.76,3.82,3.89,1.134,1.134,3.77,3.7
0.161,0.161,200.67,100.17,0.015,0.015,22.03,19.84,0.692,0.692,3.48,3.55,1.141,1.141,3.79,3.72
0.203,0.203,507.37,143.45,0.046,0.046,114.19,72.69,0.755,0.755,3.79,3.87,1.151,1.151,3.82,3.75
0.171,0.171,244.71,110.05,0.025,0.025,42.49,35.04,0.705,0.705,3.55,3.61,1.115,1.115,3.71,3.64
0.191,0.191,382.75,131.36,0.025,0.025,42.46,35.03,0.734,0.734,3.69,3.76,1.119,1.119,3.72,3.65
0.05,0.05,26.24,23.2,0.005,0.005,6.68,6.47,0.552,0.552,2.8,2.84,1.127,1.127,3.74,3.67
0.215,0.215,537.87,145.79,0.037,0.037,74.06,54.05,0.784,0.784,3.93,4.01,1.181,1.181,3.92,3.85
0.175,0.175,250.11,111.13,0.016,0.016,22.88,20.53,0.712,0.712,3.58,3.65,1.114,1.114,3.7,3.63
0.209,0.209,348.74,127.11,0.008,0.008,10.56,10.03,0.748,0.748,3.77,3.84,1.132,1.132,3.76,3.69
0.191,0.191,318.32,122.83,0.007,0.007,8.3,7.97,0.713,0.713,3.59,3.65,1.092,1.092,3.63,3.56
0.202,0.202,404.14,133.79,0.057,0.057,189.14,97.21,0.779,0.779,3.91,3.99,1.081,1.081,3.58,3.52
0.188,0.188,268.6,114.64,0.017,0.017,24.62,21.92,0.729,0.729,3.67,3.74,1.151,1.151,3.83,3.75
0.191,0.191,381.78,131.25,0.005,0.005,5.05,5.18,0.694,0.694,3.49,3.56,1.117,1.117,3.71,3.64
0.165,0.165,206.17,101.52,0.004,0.004,4.49,4.59,0.697,0.697,3.51,3.57,1.192,1.192,3.96,3.88
