bin_edges,hist_data,kde_values
3301542.43,1239,7.006539992128091e-07
3312853.1873076926,1055,9.738483893586638e-07
3324163.9446153846,653,1.0598615263979805e-06
3335474.701923077,624,1.0523969859055998e-06
3346785.4592307694,1227,1.0629548935376986e-06
3358096.216538462,607,1.0967645212707289e-06
3369406.973846154,794,1.2038328270876745e-06
3380717.7311538463,1050,1.4844439006869358e-06
3392028.4884615387,2515,1.8678729050655665e-06
3403339.245769231,1410,2.1211368128481256e-06
3414650.003076923,1688,2.1538725117235823e-06
3425960.7603846155,1569,2.0976694652416466e-06
3437271.517692308,1617,2.0753337493217537e-06
3448582.2750000004,1623,2.1066022425465274e-06
3459893.0323076923,1626,2.182560101827711e-06
3471203.789615385,1892,2.2864305784061887e-06
3482514.546923077,1831,2.3770751237235624e-06
3493825.304230769,2074,2.4065023406253028e-06
3505136.0615384616,2018,2.3495009021636038e-06
3516446.818846154,1480,2.2200030893001622e-06
3527757.5761538465,1382,2.085676408947469e-06
3539068.3334615384,1685,2.0292058049799175e-06
3550379.090769231,1596,2.054331861841571e-06
3561689.8480769233,1743,2.08975048992496e-06
3573000.6053846152,1546,2.0955257442161517e-06
3584311.3626923077,1438,2.1111288026856703e-06
3595622.12,2131,2.179834809318048e-06
3606932.8773076925,1511,2.2763863286553167e-06
3618243.634615385,2269,2.328636886948362e-06
3629554.391923077,1786,2.265013035915917e-06
3640865.1492307694,1243,2.0942385285450515e-06
3652175.906538462,1379,1.924858792027437e-06
3663486.6638461538,1423,1.8432588120643958e-06
3674797.421153846,1510,1.850318983377704e-06
3686108.1784615386,1397,1.9207856725799203e-06
3697418.935769231,1694,2.0327878243711602e-06
3708729.693076923,1759,2.1184233988430158e-06
3720040.4503846155,1980,2.051156809701981e-06
3731351.207692308,1179,1.7634013934848406e-06
3742661.965,630,1.3646795477503978e-06
3753972.7223076923,609,1.05395894152044e-06
3765283.4796153847,656,9.194834109575594e-07
3776594.236923077,777,9.055862277657118e-07
3787904.994230769,715,9.288858607718869e-07
3799215.7515384615,824,9.423420021782014e-07
3810526.508846154,692,9.276377688186669e-07
3821837.2661538464,650,9.011319912026789e-07
3833148.0234615384,569,9.062009212780221e-07
3844458.780769231,1065,9.533177014704706e-07
3855769.538076923,614,1.0004028265557208e-06
3867080.2953846157,652,1.007385514735039e-06
3878391.0526923076,1420,9.185649369205213e-07
